IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CSUD,FUTU__D_CSUD,FUTU__WIND_CSUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
375,15,15,55.02,6081,278.515,-0.433884,-0.900969,15,2015-01-16
376,15,16,56.04,6261,292.806,-0.433884,-0.900969,16,2015-01-16
377,15,17,61.99,7136,309.322,-0.433884,-0.900969,17,2015-01-16
378,15,18,60.5,7450,331.425,-0.433884,-0.900969,18,2015-01-16
379,15,19,58.34,7477,357.055,-0.433884,-0.900969,19,2015-01-16
380,15,20,52.69,7163,383.143,-0.433884,-0.900969,20,2015-01-16
381,15,21,50.88,6469,390.581,-0.433884,-0.900969,21,2015-01-16
382,15,22,48.14,5839,409.007,-0.433884,-0.900969,22,2015-01-16
383,15,23,43.0,5121,423.845,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,4318,483.23,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,3936,499.602,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,3713,516.478,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,3597,529.423,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,3592,534.941,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,3710,540.12,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,4126,533.401,-0.974928,-0.222521,6,2015-01-17
391,16,7,51.02,4594,519.536,-0.974928,-0.222521,7,2015-01-17
392,16,8,54.99,5177,509.1,-0.974928,-0.222521,8,2015-01-17
393,16,9,56.53,5677,499.167,-0.974928,-0.222521,9,2015-01-17
394,16,10,49.61,5793,500.594,-0.974928,-0.222521,10,2015-01-17
395,16,11,45.782037,5743,509.403,-0.974928,-0.222521,11,2015-01-17
396,16,12,41.54,5871,519.319,-0.974928,-0.222521,12,2015-01-17
397,16,13,40.67,5865,514.059,-0.974928,-0.222521,13,2015-01-17
398,16,14,41.87,5637,493.495,-0.974928,-0.222521,14,2015-01-17
399,16,15,45.01,5444,468.878,-0.974928,-0.222521,15,2015-01-17
400,16,16,47.75,5486,455.342,-0.974928,-0.222521,16,2015-01-17
401,16,17,57.99,6281,457.254,-0.974928,-0.222521,17,2015-01-17
402,16,18,63.05,6632,466.248,-0.974928,-0.222521,18,2015-01-17
403,16,19,65.08,6746,468.416,-0.974928,-0.222521,19,2015-01-17
404,16,20,57.99,6395,463.287,-0.974928,-0.222521,20,2015-01-17
405,16,21,49.59,5831,453.84,-0.974928,-0.222521,21,2015-01-17
406,16,22,45.0,5301,442.127,-0.974928,-0.222521,22,2015-01-17
407,16,23,40.45,4765,417.735,-0.974928,-0.222521,23,2015-01-17
408,17,0,41.17,4249,349.774,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,3842,317.562,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,3584,276.15,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,3436,234.531,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,3358,193.512,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,3405,168.178,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,3602,148.614,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,3937,137.476,-0.781831,0.62349,7,2015-01-18
416,17,8,42.593718,4261,130.93,-0.781831,0.62349,8,2015-01-18
417,17,9,45.586031,4802,129.142,-0.781831,0.62349,9,2015-01-18
418,17,10,45.681792,5178,136.185,-0.781831,0.62349,10,2015-01-18
419,17,11,41.71,5363,148.882,-0.781831,0.62349,11,2015-01-18
420,17,12,41.0,5378,142.019,-0.781831,0.62349,12,2015-01-18
421,17,13,39.0,5234,132.355,-0.781831,0.62349,13,2015-01-18
422,17,14,38.65,5045,109.927,-0.781831,0.62349,14,2015-01-18
423,17,15,48.08,4954,83.811,-0.781831,0.62349,15,2015-01-18
424,17,16,50.59,5022,77.118,-0.781831,0.62349,16,2015-01-18
425,17,17,72.45,5578,71.904,-0.781831,0.62349,17,2015-01-18
426,17,18,76.4,5800,64.935,-0.781831,0.62349,18,2015-01-18
427,17,19,82.89,5915,50.419,-0.781831,0.62349,19,2015-01-18
428,17,20,82.0,5845,45.673,-0.781831,0.62349,20,2015-01-18
429,17,21,72.0,5569,34.671,-0.781831,0.62349,21,2015-01-18
430,17,22,61.99,5096,37.347,-0.781831,0.62349,22,2015-01-18
431,17,23,48.25,4601,44.405,-0.781831,0.62349,23,2015-01-18
432,18,0,39.17,3975,105.834,0.0,1.0,0,2015-01-19
433,18,1,37.22,3631,93.861,0.0,1.0,1,2015-01-19
434,18,2,33.58,3407,68.742,0.0,1.0,2,2015-01-19
435,18,3,32.84,3328,56.387,0.0,1.0,3,2015-01-19
436,18,4,35.0,3379,51.452,0.0,1.0,4,2015-01-19
437,18,5,39.0,3636,40.992,0.0,1.0,5,2015-01-19
438,18,6,49.2,4461,39.473,0.0,1.0,6,2015-01-19
439,18,7,56.43,5580,25.379,0.0,1.0,7,2015-01-19
440,18,8,64.227371,6177,13.859,0.0,1.0,8,2015-01-19
441,18,9,61.03,6585,4.502,0.0,1.0,9,2015-01-19
442,18,10,55.76,6720,3.324,0.0,1.0,10,2015-01-19
443,18,11,54.27,6629,18.326,0.0,1.0,11,2015-01-19
444,18,12,50.21,6478,22.036,0.0,1.0,12,2015-01-19
445,18,13,50.0,6118,21.275,0.0,1.0,13,2015-01-19
446,18,14,51.98,6151,21.58,0.0,1.0,14,2015-01-19
447,18,15,55.01,6299,17.496,0.0,1.0,15,2015-01-19
448,18,16,58.28,6569,18.382,0.0,1.0,16,2015-01-19
449,18,17,66.0,6997,26.398,0.0,1.0,17,2015-01-19
450,18,18,69.99,7049,31.13,0.0,1.0,18,2015-01-19
451,18,19,66.5,7018,23.59,0.0,1.0,19,2015-01-19
452,18,20,61.63,6607,28.159,0.0,1.0,20,2015-01-19
453,18,21,60.5,6096,27.701,0.0,1.0,21,2015-01-19
454,18,22,51.5,5392,34.307,0.0,1.0,22,2015-01-19
455,18,23,49.23,4727,30.604,0.0,1.0,23,2015-01-19
456,19,0,47.0,4286,59.039,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,3848,49.998,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,3670,41.045,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,3655,39.348,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,3665,41.336,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,3897,51.783,0.781831,0.62349,5,2015-01-20
462,19,6,50.94,4615,69.566,0.781831,0.62349,6,2015-01-20
463,19,7,58.93,5654,90.871,0.781831,0.62349,7,2015-01-20
464,19,8,67.85,6181,119.364,0.781831,0.62349,8,2015-01-20
465,19,9,63.79,6563,156.155,0.781831,0.62349,9,2015-01-20
466,19,10,59.6,6675,187.791,0.781831,0.62349,10,2015-01-20
467,19,11,56.26,6528,215.275,0.781831,0.62349,11,2015-01-20
468,19,12,52.01,6510,236.011,0.781831,0.62349,12,2015-01-20
469,19,13,51.85,6270,220.23,0.781831,0.62349,13,2015-01-20
470,19,14,53.37,6249,170.884,0.781831,0.62349,14,2015-01-20
471,19,15,54.992731,6380,101.708,0.781831,0.62349,15,2015-01-20
472,19,16,57.33,6794,51.443,0.781831,0.62349,16,2015-01-20
473,19,17,63.5,7417,30.826,0.781831,0.62349,17,2015-01-20
474,19,18,69.62,7323,19.214,0.781831,0.62349,18,2015-01-20
475,19,19,65.79,7230,11.612,0.781831,0.62349,19,2015-01-20
476,19,20,60.0,6697,9.066,0.781831,0.62349,20,2015-01-20
477,19,21,54.34,6161,15.302,0.781831,0.62349,21,2015-01-20
478,19,22,51.2,5543,13.053,0.781831,0.62349,22,2015-01-20
479,19,23,49.86,4774,5.411,0.781831,0.62349,23,2015-01-20
480,20,0,47.6,4151,187.694,0.974928,-0.222521,0,2015-01-21
481,20,1,43.51,3774,160.5575,0.974928,-0.222521,1,2015-01-21
482,20,2,42.87,3629,129.197,0.974928,-0.222521,2,2015-01-21
483,20,3,42.87,3553,107.0865,0.974928,-0.222521,3,2015-01-21
484,20,4,42.92,3587,94.216,0.974928,-0.222521,4,2015-01-21
485,20,5,43.17,3811,99.587,0.974928,-0.222521,5,2015-01-21
486,20,6,50.11,4611,99.2155,0.974928,-0.222521,6,2015-01-21
487,20,7,55.89,5421,98.746,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,6062,102.31,0.974928,-0.222521,8,2015-01-21
489,20,9,62.5,6647,109.6725,0.974928,-0.222521,9,2015-01-21
490,20,10,62.54,6867,124.4285,0.974928,-0.222521,10,2015-01-21
491,20,11,57.32,6672,139.1905,0.974928,-0.222521,11,2015-01-21
492,20,12,52.01,6681,154.4375,0.974928,-0.222521,12,2015-01-21
493,20,13,51.25,6730,159.0925,0.974928,-0.222521,13,2015-01-21
494,20,14,52.09,6466,147.574,0.974928,-0.222521,14,2015-01-21
495,20,15,53.74,6447,127.71,0.974928,-0.222521,15,2015-01-21
496,20,16,54.0,6894,119.9805,0.974928,-0.222521,16,2015-01-21
497,20,17,61.15,7359,144.411,0.974928,-0.222521,17,2015-01-21
498,20,18,63.55,7315,188.084,0.974928,-0.222521,18,2015-01-21
499,20,19,61.5,7139,227.781,0.974928,-0.222521,19,2015-01-21
500,20,20,54.0,6723,262.121,0.974928,-0.222521,20,2015-01-21
501,20,21,51.01,6112,284.6745,0.974928,-0.222521,21,2015-01-21
502,20,22,49.76,5552,272.9305,0.974928,-0.222521,22,2015-01-21
503,20,23,47.38,5000,237.791,0.974928,-0.222521,23,2015-01-21
504,21,0,44.75627,4242,316.349,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,3863,271.117,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,3630,217.349,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,3511,174.825,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,3516,147.096,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,3743,147.391,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,4570,128.865,0.433884,-0.900969,6,2015-01-22
511,21,7,56.9,5466,106.621,0.433884,-0.900969,7,2015-01-22
512,21,8,63.0,6152,85.256,0.433884,-0.900969,8,2015-01-22
513,21,9,61.01,6486,63.19,0.433884,-0.900969,9,2015-01-22
514,21,10,62.03,6497,61.066,0.433884,-0.900969,10,2015-01-22
515,21,11,60.5,6413,63.106,0.433884,-0.900969,11,2015-01-22
516,21,12,54.0,6620,72.864,0.433884,-0.900969,12,2015-01-22
517,21,13,52.22,6337,97.955,0.433884,-0.900969,13,2015-01-22
518,21,14,53.01,6282,124.264,0.433884,-0.900969,14,2015-01-22
519,21,15,53.68,6294,153.712,0.433884,-0.900969,15,2015-01-22
520,21,16,54.33,6426,188.518,0.433884,-0.900969,16,2015-01-22
521,21,17,60.01,6805,257.996,0.433884,-0.900969,17,2015-01-22
522,21,18,63.55,7938,356.954,0.433884,-0.900969,18,2015-01-22
523,21,19,62.0,8154,443.95,0.433884,-0.900969,19,2015-01-22
524,21,20,53.92,8011,515.176,0.433884,-0.900969,20,2015-01-22
525,21,21,51.0,7320,554.047,0.433884,-0.900969,21,2015-01-22
526,21,22,49.6,6714,532.808,0.433884,-0.900969,22,2015-01-22
527,21,23,46.76,6230,470.171,0.433884,-0.900969,23,2015-01-22
528,22,0,44.0,4261,416.03,-0.433884,-0.900969,0,2015-01-23
529,22,1,42.49,3823,355.095,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,3577,306.648,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,3538,290.843,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,3566,267.163,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,3839,244.357,-0.433884,-0.900969,5,2015-01-23
534,22,6,48.0,4658,211.34,-0.433884,-0.900969,6,2015-01-23
535,22,7,56.0,5588,169.285,-0.433884,-0.900969,7,2015-01-23
536,22,8,62.1,6202,140.93,-0.433884,-0.900969,8,2015-01-23
537,22,9,62.7,6676,120.427,-0.433884,-0.900969,9,2015-01-23
538,22,10,64.92,6846,103.695,-0.433884,-0.900969,10,2015-01-23
539,22,11,61.0,6542,91.659,-0.433884,-0.900969,11,2015-01-23
540,22,12,55.23,6683,92.274,-0.433884,-0.900969,12,2015-01-23
541,22,13,53.37,6292,87.259,-0.433884,-0.900969,13,2015-01-23
542,22,14,53.35,6192,69.581,-0.433884,-0.900969,14,2015-01-23
543,22,15,53.51,6374,68.979,-0.433884,-0.900969,15,2015-01-23
544,22,16,54.0,6489,68.23,-0.433884,-0.900969,16,2015-01-23
545,22,17,60.8,6871,69.018,-0.433884,-0.900969,17,2015-01-23
546,22,18,62.5,7368,87.99,-0.433884,-0.900969,18,2015-01-23
547,22,19,59.16,7543,119.557,-0.433884,-0.900969,19,2015-01-23
548,22,20,53.35,7263,147.22,-0.433884,-0.900969,20,2015-01-23
549,22,21,50.8,6653,184.262,-0.433884,-0.900969,21,2015-01-23
550,22,22,50.0,6120,216.685,-0.433884,-0.900969,22,2015-01-23
551,22,23,47.4,5610,258.693,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,4302,496.985,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,3930,523.931,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,3720,539.28,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,3617,553.29,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,3581,582.856,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,3679,621.453,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,4054,655.245,-0.974928,-0.222521,6,2015-01-24
559,23,7,49.23,4601,672.346,-0.974928,-0.222521,7,2015-01-24
560,23,8,51.268142,4787,674.481,-0.974928,-0.222521,8,2015-01-24
561,23,9,51.97,5312,688.647,-0.974928,-0.222521,9,2015-01-24
562,23,10,50.13,5633,707.289,-0.974928,-0.222521,10,2015-01-24
563,23,11,49.26,6055,716.677,-0.974928,-0.222521,11,2015-01-24
564,23,12,45.58,5626,714.105,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,5573,701.55,-0.974928,-0.222521,13,2015-01-24
566,23,14,41.21,5137,670.931,-0.974928,-0.222521,14,2015-01-24
567,23,15,44.4,5233,623.629,-0.974928,-0.222521,15,2015-01-24
568,23,16,46.49,5376,574.772,-0.974928,-0.222521,16,2015-01-24
569,23,17,57.06,5959,528.219,-0.974928,-0.222521,17,2015-01-24
570,23,18,62.99,6432,492.188,-0.974928,-0.222521,18,2015-01-24
571,23,19,65.99,6643,448.375,-0.974928,-0.222521,19,2015-01-24
572,23,20,60.99,6433,395.193,-0.974928,-0.222521,20,2015-01-24
573,23,21,50.59,5875,351.674,-0.974928,-0.222521,21,2015-01-24
574,23,22,48.03,5543,330.906,-0.974928,-0.222521,22,2015-01-24
575,23,23,46.2,5300,323.306,-0.974928,-0.222521,23,2015-01-24
576,24,0,42.52,4323,247.072,-0.781831,0.62349,0,2015-01-25
577,24,1,39.0,3899,249.044,-0.781831,0.62349,1,2015-01-25
578,24,2,35.45,3621,254.003,-0.781831,0.62349,2,2015-01-25
579,24,3,32.44,3450,262.735,-0.781831,0.62349,3,2015-01-25
580,24,4,31.73,3325,278.183,-0.781831,0.62349,4,2015-01-25
581,24,5,32.44,3343,290.506,-0.781831,0.62349,5,2015-01-25
582,24,6,34.0,3554,308.093,-0.781831,0.62349,6,2015-01-25
583,24,7,37.400361,3764,340.915,-0.781831,0.62349,7,2015-01-25
584,24,8,37.27,4207,384.255,-0.781831,0.62349,8,2015-01-25
585,24,9,40.0,4883,435.265,-0.781831,0.62349,9,2015-01-25
586,24,10,40.15,5389,485.934,-0.781831,0.62349,10,2015-01-25
587,24,11,40.21,5654,532.177,-0.781831,0.62349,11,2015-01-25
588,24,12,40.15,5812,562.454,-0.781831,0.62349,12,2015-01-25
589,24,13,35.86,5636,579.152,-0.781831,0.62349,13,2015-01-25
590,24,14,33.44,5363,584.089,-0.781831,0.62349,14,2015-01-25
591,24,15,34.56,5191,567.394,-0.781831,0.62349,15,2015-01-25
592,24,16,37.0,5133,542.014,-0.781831,0.62349,16,2015-01-25
593,24,17,49.16,5681,526.265,-0.781831,0.62349,17,2015-01-25
594,24,18,53.0,6035,480.061,-0.781831,0.62349,18,2015-01-25
595,24,19,56.0,6184,475.782,-0.781831,0.62349,19,2015-01-25
596,24,20,53.41,6071,460.312,-0.781831,0.62349,20,2015-01-25
597,24,21,50.0,5737,442.553,-0.781831,0.62349,21,2015-01-25
598,24,22,46.15,5189,429.618,-0.781831,0.62349,22,2015-01-25
599,24,23,41.91,4582,420.983,-0.781831,0.62349,23,2015-01-25
600,25,0,39.5,3856,418.671,0.0,1.0,0,2015-01-26
601,25,1,36.99,3516,401.889,0.0,1.0,1,2015-01-26
602,25,2,35.5,3349,385.467,0.0,1.0,2,2015-01-26
603,25,3,34.25,3299,374.497,0.0,1.0,3,2015-01-26
604,25,4,32.22,3373,376.304,0.0,1.0,4,2015-01-26
605,25,5,36.27,3650,383.851,0.0,1.0,5,2015-01-26
606,25,6,47.94,4433,386.623,0.0,1.0,6,2015-01-26
607,25,7,55.0,5400,376.357,0.0,1.0,7,2015-01-26
608,25,8,59.0,5645,364.189,0.0,1.0,8,2015-01-26
609,25,9,59.0,6095,413.082,0.0,1.0,9,2015-01-26
610,25,10,57.06,6383,434.189,0.0,1.0,10,2015-01-26
611,25,11,54.9,6944,471.446,0.0,1.0,11,2015-01-26
612,25,12,50.164476,6497,506.961,0.0,1.0,12,2015-01-26
613,25,13,50.03,6546,530.287,0.0,1.0,13,2015-01-26
614,25,14,50.93,6471,541.352,0.0,1.0,14,2015-01-26
615,25,15,52.0,6238,532.534,0.0,1.0,15,2015-01-26
616,25,16,52.9,6307,503.265,0.0,1.0,16,2015-01-26
617,25,17,60.99,7180,467.94,0.0,1.0,17,2015-01-26
618,25,18,62.53,7188,392.859,0.0,1.0,18,2015-01-26
619,25,19,58.52,7118,370.54,0.0,1.0,19,2015-01-26
620,25,20,54.17,6667,336.742,0.0,1.0,20,2015-01-26
621,25,21,52.9,6072,305.897,0.0,1.0,21,2015-01-26
622,25,22,50.0,5456,284.896,0.0,1.0,22,2015-01-26
623,25,23,47.2,4782,266.631,0.0,1.0,23,2015-01-26
624,26,0,43.71,4405,162.223,0.781831,0.62349,0,2015-01-27
625,26,1,41.49,4052,133.226,0.781831,0.62349,1,2015-01-27
626,26,2,40.27,3811,107.972,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,3701,93.56,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,3716,84.5,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,3955,82.949,0.781831,0.62349,5,2015-01-27
630,26,6,49.81,4718,77.129,0.781831,0.62349,6,2015-01-27
631,26,7,57.0,5664,62.033,0.781831,0.62349,7,2015-01-27
632,26,8,60.0,6282,45.944,0.781831,0.62349,8,2015-01-27
633,26,9,59.4,6763,31.037,0.781831,0.62349,9,2015-01-27
634,26,10,57.14,6987,21.701,0.781831,0.62349,10,2015-01-27
635,26,11,55.46,7119,23.615,0.781831,0.62349,11,2015-01-27
636,26,12,50.83,7037,26.418,0.781831,0.62349,12,2015-01-27
637,26,13,50.48,6814,38.996,0.781831,0.62349,13,2015-01-27
638,26,14,52.0,6909,63.013,0.781831,0.62349,14,2015-01-27
639,26,15,52.47,6978,110.461,0.781831,0.62349,15,2015-01-27
640,26,16,54.7,7011,119.56,0.781831,0.62349,16,2015-01-27
641,26,17,62.4,7518,118.101,0.781831,0.62349,17,2015-01-27
642,26,18,62.99,7633,117.447,0.781831,0.62349,18,2015-01-27
643,26,19,60.0,7594,121.494,0.781831,0.62349,19,2015-01-27
644,26,20,57.0,7101,122.348,0.781831,0.62349,20,2015-01-27
645,26,21,53.02,6550,117.392,0.781831,0.62349,21,2015-01-27
646,26,22,50.0,5829,124.764,0.781831,0.62349,22,2015-01-27
647,26,23,48.69,5104,134.486,0.781831,0.62349,23,2015-01-27
648,27,0,43.374424,4430,292.381,0.974928,-0.222521,0,2015-01-28
649,27,1,41.49,4039,320.695,0.974928,-0.222521,1,2015-01-28
650,27,2,40.72,3800,344.434,0.974928,-0.222521,2,2015-01-28
651,27,3,38.79,3693,369.792,0.974928,-0.222521,3,2015-01-28
652,27,4,36.67,3702,399.066,0.974928,-0.222521,4,2015-01-28
653,27,5,40.38,3944,429.447,0.974928,-0.222521,5,2015-01-28
654,27,6,49.75,4715,450.207,0.974928,-0.222521,6,2015-01-28
655,27,7,59.98,5660,461.692,0.974928,-0.222521,7,2015-01-28
656,27,8,62.39,6302,456.63,0.974928,-0.222521,8,2015-01-28
657,27,9,60.99,6830,465.073,0.974928,-0.222521,9,2015-01-28
658,27,10,54.3,6998,489.394,0.974928,-0.222521,10,2015-01-28
659,27,11,52.0,6977,523.874,0.974928,-0.222521,11,2015-01-28
660,27,12,49.8,6741,544.007,0.974928,-0.222521,12,2015-01-28
661,27,13,49.5,6549,572.161,0.974928,-0.222521,13,2015-01-28
662,27,14,50.35,6685,593.644,0.974928,-0.222521,14,2015-01-28
663,27,15,52.47,6742,594.482,0.974928,-0.222521,15,2015-01-28
664,27,16,53.01,6742,565.145,0.974928,-0.222521,16,2015-01-28
665,27,17,62.99,7131,529.876,0.974928,-0.222521,17,2015-01-28
666,27,18,64.99,7425,492.984,0.974928,-0.222521,18,2015-01-28
667,27,19,61.37,7394,457.873,0.974928,-0.222521,19,2015-01-28
668,27,20,59.0,6926,418.495,0.974928,-0.222521,20,2015-01-28
669,27,21,59.98,6261,367.224,0.974928,-0.222521,21,2015-01-28
670,27,22,50.6,5701,273.209,0.974928,-0.222521,22,2015-01-28
671,27,23,47.84,5021,191.214,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,4374,202.09,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,3964,104.426,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,3753,58.581,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,3687,34.404,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,3750,31.346,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,4043,26.78,0.433884,-0.900969,5,2015-01-29
678,28,6,51.39,4823,32.419,0.433884,-0.900969,6,2015-01-29
679,28,7,57.03,5719,87.38,0.433884,-0.900969,7,2015-01-29
680,28,8,62.99,6449,179.737,0.433884,-0.900969,8,2015-01-29
681,28,9,62.18,6878,281.667,0.433884,-0.900969,9,2015-01-29
682,28,10,58.44,7044,429.673,0.433884,-0.900969,10,2015-01-29
683,28,11,54.0,6905,545.996,0.433884,-0.900969,11,2015-01-29
684,28,12,50.73,6793,643.478,0.433884,-0.900969,12,2015-01-29
685,28,13,50.03,6593,710.129,0.433884,-0.900969,13,2015-01-29
686,28,14,51.8,6717,759.427,0.433884,-0.900969,14,2015-01-29
687,28,15,52.64,6750,777.406,0.433884,-0.900969,15,2015-01-29
688,28,16,54.07,6638,785.842,0.433884,-0.900969,16,2015-01-29
689,28,17,62.49,6960,795.062,0.433884,-0.900969,17,2015-01-29
690,28,18,60.48,7123,799.071,0.433884,-0.900969,18,2015-01-29
691,28,19,56.38,7110,797.365,0.433884,-0.900969,19,2015-01-29
692,28,20,52.88,6718,795.877,0.433884,-0.900969,20,2015-01-29
693,28,21,50.75,6245,809.595,0.433884,-0.900969,21,2015-01-29
694,28,22,48.1,5613,830.792,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,4991,839.533,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,4450,954.458,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,4029,966.727,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,3837,959.376,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,3771,959.779,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,3779,958.177,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,4010,975.494,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,4846,988.272,-0.433884,-0.900969,6,2015-01-30
703,29,7,51.76,5857,992.521,-0.433884,-0.900969,7,2015-01-30
704,29,8,62.739657,6753,994.104,-0.433884,-0.900969,8,2015-01-30
705,29,9,61.38,7438,993.687,-0.433884,-0.900969,9,2015-01-30
706,29,10,59.7,7715,999.963,-0.433884,-0.900969,10,2015-01-30
707,29,11,53.01,7586,1013.177,-0.433884,-0.900969,11,2015-01-30
708,29,12,49.66,7586,990.731,-0.433884,-0.900969,12,2015-01-30
709,29,13,49.7,7241,978.985,-0.433884,-0.900969,13,2015-01-30
710,29,14,50.31,7058,976.206,-0.433884,-0.900969,14,2015-01-30
711,29,15,51.35,6860,968.484,-0.433884,-0.900969,15,2015-01-30
712,29,16,51.19,6734,963.141,-0.433884,-0.900969,16,2015-01-30
713,29,17,60.99,7434,938.443,-0.433884,-0.900969,17,2015-01-30
714,29,18,59.52,7872,906.915,-0.433884,-0.900969,18,2015-01-30
715,29,19,54.87,7808,880.493,-0.433884,-0.900969,19,2015-01-30
716,29,20,52.88,7345,847.192,-0.433884,-0.900969,20,2015-01-30
717,29,21,50.51,6761,818.038,-0.433884,-0.900969,21,2015-01-30
718,29,22,45.5,5988,794.667,-0.433884,-0.900969,22,2015-01-30
719,29,23,42.3,5222,750.237,-0.433884,-0.900969,23,2015-01-30
720,30,0,44.0,4440,714.112,-0.974928,-0.222521,0,2015-01-31
721,30,1,40.31,4068,649.048,-0.974928,-0.222521,1,2015-01-31
722,30,2,38.07,3799,591.329,-0.974928,-0.222521,2,2015-01-31
723,30,3,36.5,3736,555.648,-0.974928,-0.222521,3,2015-01-31
724,30,4,36.4,3718,559.414,-0.974928,-0.222521,4,2015-01-31
725,30,5,39.9,3827,543.195,-0.974928,-0.222521,5,2015-01-31
726,30,6,46.76,4240,503.128,-0.974928,-0.222521,6,2015-01-31
727,30,7,55.46,4783,446.557,-0.974928,-0.222521,7,2015-01-31
728,30,8,60.24,5554,379.649,-0.974928,-0.222521,8,2015-01-31
729,30,9,61.73,6363,305.082,-0.974928,-0.222521,9,2015-01-31
730,30,10,54.55,6418,246.236,-0.974928,-0.222521,10,2015-01-31
731,30,11,50.71,6312,192.338,-0.974928,-0.222521,11,2015-01-31
732,30,12,49.99,6192,130.684,-0.974928,-0.222521,12,2015-01-31
733,30,13,47.63,5992,82.885,-0.974928,-0.222521,13,2015-01-31
734,30,14,49.65,5815,52.71,-0.974928,-0.222521,14,2015-01-31
735,30,15,50.55,5747,46.735,-0.974928,-0.222521,15,2015-01-31
736,30,16,58.42,5746,47.647,-0.974928,-0.222521,16,2015-01-31
737,30,17,65.48,6199,76.097,-0.974928,-0.222521,17,2015-01-31
738,30,18,74.99,6717,113.977,-0.974928,-0.222521,18,2015-01-31
739,30,19,78.583046,6852,189.599,-0.974928,-0.222521,19,2015-01-31
740,30,20,65.99,6497,243.577,-0.974928,-0.222521,20,2015-01-31
741,30,21,60.07,5946,300.573,-0.974928,-0.222521,21,2015-01-31
742,30,22,48.72,5466,360.585,-0.974928,-0.222521,22,2015-01-31
743,30,23,45.5,4912,407.794,-0.974928,-0.222521,23,2015-01-31
744,31,0,43.5,4292,142.615,-0.781831,0.62349,0,2015-02-01
745,31,1,38.24,3806,260.264,-0.781831,0.62349,1,2015-02-01
746,31,2,35.0,3531,396.731,-0.781831,0.62349,2,2015-02-01
747,31,3,31.34,3426,534.882,-0.781831,0.62349,3,2015-02-01
748,31,4,30.0,3375,611.803,-0.781831,0.62349,4,2015-02-01
749,31,5,30.21,3449,641.287,-0.781831,0.62349,5,2015-02-01
750,31,6,32.04,3681,658.112,-0.781831,0.62349,6,2015-02-01
751,31,7,35.34,4068,667.955,-0.781831,0.62349,7,2015-02-01
