IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SICI,FUTU__D_SICI,FUTU__WIND_SICI,CONST__wd_sin,CONST__wd_cos,Hour,Date
357,14,21,67.36,2531.0,174.491,0.433884,-0.900969,21,2015-01-15
358,14,22,67.36,2244.0,200.446,0.433884,-0.900969,22,2015-01-15
359,14,23,65.3,1926.0,234.401,0.433884,-0.900969,23,2015-01-15
360,15,0,65.3,1662.0,193.614,-0.433884,-0.900969,0,2015-01-16
361,15,1,65.3,1485.0,211.863,-0.433884,-0.900969,1,2015-01-16
362,15,2,65.3,1409.0,225.487,-0.433884,-0.900969,2,2015-01-16
363,15,3,46.99,1364.0,239.435,-0.433884,-0.900969,3,2015-01-16
364,15,4,65.3,1385.0,242.791,-0.433884,-0.900969,4,2015-01-16
365,15,5,46.99,1475.0,238.866,-0.433884,-0.900969,5,2015-01-16
366,15,6,65.3,1729.0,238.953,-0.433884,-0.900969,6,2015-01-16
367,15,7,65.48,2072.0,272.615,-0.433884,-0.900969,7,2015-01-16
368,15,8,67.36,2293.0,319.308,-0.433884,-0.900969,8,2015-01-16
369,15,9,65.48,2448.0,358.813,-0.433884,-0.900969,9,2015-01-16
370,15,10,65.3,2392.0,386.045,-0.433884,-0.900969,10,2015-01-16
371,15,11,65.3,2240.0,402.626,-0.433884,-0.900969,11,2015-01-16
372,15,12,65.3,2249.0,415.643,-0.433884,-0.900969,12,2015-01-16
373,15,13,65.3,2155.0,414.044,-0.433884,-0.900969,13,2015-01-16
374,15,14,65.3,2380.0,407.73,-0.433884,-0.900969,14,2015-01-16
375,15,15,65.3,2263.0,399.645,-0.433884,-0.900969,15,2015-01-16
376,15,16,65.48,2230.0,408.901,-0.433884,-0.900969,16,2015-01-16
377,15,17,67.36,2489.0,437.301,-0.433884,-0.900969,17,2015-01-16
378,15,18,67.36,2651.0,470.953,-0.433884,-0.900969,18,2015-01-16
379,15,19,67.36,2740.0,494.443,-0.433884,-0.900969,19,2015-01-16
380,15,20,67.36,2667.0,508.057,-0.433884,-0.900969,20,2015-01-16
381,15,21,67.36,2475.0,533.3,-0.433884,-0.900969,21,2015-01-16
382,15,22,65.48,2230.0,565.94,-0.433884,-0.900969,22,2015-01-16
383,15,23,65.15,1934.0,597.186,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,1785.0,553.474,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,1609.0,553.839,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,1488.0,558.072,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,1434.0,565.931,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,1462.0,569.374,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,1501.0,568.497,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,1640.0,564.91,-0.974928,-0.222521,6,2015-01-17
391,16,7,65.3,1840.0,550.113,-0.974928,-0.222521,7,2015-01-17
392,16,8,65.3,2111.0,532.538,-0.974928,-0.222521,8,2015-01-17
393,16,9,65.3,2185.0,508.209,-0.974928,-0.222521,9,2015-01-17
394,16,10,65.3,2189.0,492.669,-0.974928,-0.222521,10,2015-01-17
395,16,11,65.3,2077.0,492.123,-0.974928,-0.222521,11,2015-01-17
396,16,12,65.3,2280.0,481.066,-0.974928,-0.222521,12,2015-01-17
397,16,13,65.3,2273.0,466.096,-0.974928,-0.222521,13,2015-01-17
398,16,14,65.3,2206.0,445.963,-0.974928,-0.222521,14,2015-01-17
399,16,15,65.3,2220.0,425.996,-0.974928,-0.222521,15,2015-01-17
400,16,16,65.48,2259.0,419.385,-0.974928,-0.222521,16,2015-01-17
401,16,17,67.36,2544.0,422.061,-0.974928,-0.222521,17,2015-01-17
402,16,18,67.36,2696.0,419.166,-0.974928,-0.222521,18,2015-01-17
403,16,19,67.36,2735.0,433.248,-0.974928,-0.222521,19,2015-01-17
404,16,20,67.36,2675.0,446.077,-0.974928,-0.222521,20,2015-01-17
405,16,21,65.48,2447.0,483.909,-0.974928,-0.222521,21,2015-01-17
406,16,22,65.3,2227.0,485.757,-0.974928,-0.222521,22,2015-01-17
407,16,23,56.99,1989.0,474.398,-0.974928,-0.222521,23,2015-01-17
408,17,0,44.99,1696.0,514.198,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,1529.0,484.434,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,1428.0,454.469,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,1364.0,427.08,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,1358.0,422.556,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,1421.0,434.18,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,1491.0,439.799,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,1587.0,430.854,-0.781831,0.62349,7,2015-01-18
416,17,8,65.3,1884.0,433.165,-0.781831,0.62349,8,2015-01-18
417,17,9,65.48,2182.0,447.587,-0.781831,0.62349,9,2015-01-18
418,17,10,65.48,2171.0,501.587,-0.781831,0.62349,10,2015-01-18
419,17,11,65.48,2059.0,560.586,-0.781831,0.62349,11,2015-01-18
420,17,12,65.3,1977.0,608.251,-0.781831,0.62349,12,2015-01-18
421,17,13,65.3,1801.0,599.352,-0.781831,0.62349,13,2015-01-18
422,17,14,65.3,1793.0,571.54,-0.781831,0.62349,14,2015-01-18
423,17,15,65.3,1930.0,501.26,-0.781831,0.62349,15,2015-01-18
424,17,16,65.3,1986.0,482.659,-0.781831,0.62349,16,2015-01-18
425,17,17,67.36,2213.0,505.044,-0.781831,0.62349,17,2015-01-18
426,17,18,67.36,2371.0,533.804,-0.781831,0.62349,18,2015-01-18
427,17,19,67.36,2412.0,498.52,-0.781831,0.62349,19,2015-01-18
428,17,20,67.36,2445.0,399.847,-0.781831,0.62349,20,2015-01-18
429,17,21,67.36,2356.0,333.539,-0.781831,0.62349,21,2015-01-18
430,17,22,65.3,2211.0,260.742,-0.781831,0.62349,22,2015-01-18
431,17,23,65.15,1976.0,185.83,-0.781831,0.62349,23,2015-01-18
432,18,0,65.3,1655.0,382.255,0.0,1.0,0,2015-01-19
433,18,1,65.3,1485.0,326.516,0.0,1.0,1,2015-01-19
434,18,2,35.69,1398.0,271.553,0.0,1.0,2,2015-01-19
435,18,3,65.3,1393.0,211.716,0.0,1.0,3,2015-01-19
436,18,4,35.69,1393.0,180.62,0.0,1.0,4,2015-01-19
437,18,5,65.3,1470.0,155.73,0.0,1.0,5,2015-01-19
438,18,6,65.3,1692.0,133.836,0.0,1.0,6,2015-01-19
439,18,7,65.48,2005.0,105.004,0.0,1.0,7,2015-01-19
440,18,8,67.36,2171.0,94.578,0.0,1.0,8,2015-01-19
441,18,9,65.48,2172.0,108.228,0.0,1.0,9,2015-01-19
442,18,10,65.48,2245.0,124.152,0.0,1.0,10,2015-01-19
443,18,11,65.3,2185.0,146.451,0.0,1.0,11,2015-01-19
444,18,12,65.3,2043.0,171.78,0.0,1.0,12,2015-01-19
445,18,13,65.3,2016.0,190.626,0.0,1.0,13,2015-01-19
446,18,14,65.3,2026.0,195.676,0.0,1.0,14,2015-01-19
447,18,15,65.48,2098.0,189.977,0.0,1.0,15,2015-01-19
448,18,16,65.48,2237.0,180.972,0.0,1.0,16,2015-01-19
449,18,17,67.36,2519.0,184.426,0.0,1.0,17,2015-01-19
450,18,18,67.38,2636.0,245.563,0.0,1.0,18,2015-01-19
451,18,19,67.36,2670.0,303.959,0.0,1.0,19,2015-01-19
452,18,20,67.36,2582.0,373.087,0.0,1.0,20,2015-01-19
453,18,21,67.36,2382.0,451.092,0.0,1.0,21,2015-01-19
454,18,22,65.3,2128.0,501.708,0.0,1.0,22,2015-01-19
455,18,23,49.23,1906.0,550.983,0.0,1.0,23,2015-01-19
456,19,0,65.3,1694.0,631.566,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,1535.0,618.015,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,1459.0,581.766,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,1449.0,538.611,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,1440.0,473.317,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,1513.0,404.893,0.781831,0.62349,5,2015-01-20
462,19,6,65.3,1736.0,343.513,0.781831,0.62349,6,2015-01-20
463,19,7,65.48,2094.0,313.504,0.781831,0.62349,7,2015-01-20
464,19,8,67.36,2268.0,306.174,0.781831,0.62349,8,2015-01-20
465,19,9,65.48,2286.0,296.374,0.781831,0.62349,9,2015-01-20
466,19,10,65.3,2404.0,265.899,0.781831,0.62349,10,2015-01-20
467,19,11,65.3,2330.0,234.2,0.781831,0.62349,11,2015-01-20
468,19,12,65.3,2192.0,174.347,0.781831,0.62349,12,2015-01-20
469,19,13,65.3,2163.0,146.171,0.781831,0.62349,13,2015-01-20
470,19,14,65.3,2170.0,112.083,0.781831,0.62349,14,2015-01-20
471,19,15,65.48,2219.0,80.2,0.781831,0.62349,15,2015-01-20
472,19,16,65.48,2354.0,58.48,0.781831,0.62349,16,2015-01-20
473,19,17,67.36,2615.0,67.852,0.781831,0.62349,17,2015-01-20
474,19,18,73.8,2708.0,90.51,0.781831,0.62349,18,2015-01-20
475,19,19,73.8,2732.0,92.462,0.781831,0.62349,19,2015-01-20
476,19,20,73.8,2637.0,90.797,0.781831,0.62349,20,2015-01-20
477,19,21,67.36,2403.0,95.872,0.781831,0.62349,21,2015-01-20
478,19,22,67.36,2136.0,93.25,0.781831,0.62349,22,2015-01-20
479,19,23,65.48,1911.0,109.844,0.781831,0.62349,23,2015-01-20
480,20,0,65.48,1643.0,585.2255,0.974928,-0.222521,0,2015-01-21
481,20,1,65.3,1462.0,585.509,0.974928,-0.222521,1,2015-01-21
482,20,2,65.3,1365.0,572.074,0.974928,-0.222521,2,2015-01-21
483,20,3,65.3,1344.0,557.1635,0.974928,-0.222521,3,2015-01-21
484,20,4,65.3,1376.0,531.0975,0.974928,-0.222521,4,2015-01-21
485,20,5,65.3,1440.0,500.883,0.974928,-0.222521,5,2015-01-21
486,20,6,65.3,1694.0,472.484,0.974928,-0.222521,6,2015-01-21
487,20,7,67.36,2012.0,474.198,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,2182.0,495.114,0.974928,-0.222521,8,2015-01-21
489,20,9,65.48,2232.0,501.641,0.974928,-0.222521,9,2015-01-21
490,20,10,65.48,2083.0,468.131,0.974928,-0.222521,10,2015-01-21
491,20,11,65.3,2040.0,438.2665,0.974928,-0.222521,11,2015-01-21
492,20,12,65.3,2095.0,385.611,0.974928,-0.222521,12,2015-01-21
493,20,13,65.3,2132.0,318.592,0.974928,-0.222521,13,2015-01-21
494,20,14,65.3,2092.0,258.1575,0.974928,-0.222521,14,2015-01-21
495,20,15,65.48,2262.0,201.564,0.974928,-0.222521,15,2015-01-21
496,20,16,67.36,2350.0,197.276,0.974928,-0.222521,16,2015-01-21
497,20,17,67.36,2528.0,228.8495,0.974928,-0.222521,17,2015-01-21
498,20,18,73.8,2680.0,273.888,0.974928,-0.222521,18,2015-01-21
499,20,19,73.8,2710.0,295.8425,0.974928,-0.222521,19,2015-01-21
500,20,20,73.8,2637.0,298.29,0.974928,-0.222521,20,2015-01-21
501,20,21,67.36,2461.0,299.1695,0.974928,-0.222521,21,2015-01-21
502,20,22,65.48,2260.0,288.494,0.974928,-0.222521,22,2015-01-21
503,20,23,65.3,1964.0,280.5205,0.974928,-0.222521,23,2015-01-21
504,21,0,65.3,1695.0,538.885,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,1507.0,553.003,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,1428.0,562.382,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,1393.0,575.716,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,1389.0,588.878,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,1473.0,596.873,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,1708.0,601.455,0.433884,-0.900969,6,2015-01-22
511,21,7,65.3,2027.0,634.892,0.433884,-0.900969,7,2015-01-22
512,21,8,65.48,2231.0,684.054,0.433884,-0.900969,8,2015-01-22
513,21,9,65.48,2331.0,706.908,0.433884,-0.900969,9,2015-01-22
514,21,10,65.48,2368.0,670.363,0.433884,-0.900969,10,2015-01-22
515,21,11,65.48,2380.0,642.333,0.433884,-0.900969,11,2015-01-22
516,21,12,65.48,2344.0,596.875,0.433884,-0.900969,12,2015-01-22
517,21,13,65.48,2397.0,491.013,0.433884,-0.900969,13,2015-01-22
518,21,14,65.48,2343.0,404.232,0.433884,-0.900969,14,2015-01-22
519,21,15,65.48,2380.0,322.928,0.433884,-0.900969,15,2015-01-22
520,21,16,67.36,2485.0,336.072,0.433884,-0.900969,16,2015-01-22
521,21,17,67.36,2661.0,389.847,0.433884,-0.900969,17,2015-01-22
522,21,18,67.38,2763.0,457.266,0.433884,-0.900969,18,2015-01-22
523,21,19,67.36,2835.0,499.223,0.433884,-0.900969,19,2015-01-22
524,21,20,67.36,2727.0,505.783,0.433884,-0.900969,20,2015-01-22
525,21,21,67.36,2562.0,502.467,0.433884,-0.900969,21,2015-01-22
526,21,22,65.48,2382.0,483.738,0.433884,-0.900969,22,2015-01-22
527,21,23,65.3,2097.0,451.197,0.433884,-0.900969,23,2015-01-22
528,22,0,65.3,1718.0,428.558,-0.433884,-0.900969,0,2015-01-23
529,22,1,44.99,1551.0,405.59,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,1475.0,390.372,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,1438.0,376.086,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,1437.0,375.969,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,1529.0,385.47,-0.433884,-0.900969,5,2015-01-23
534,22,6,65.3,1777.0,393.549,-0.433884,-0.900969,6,2015-01-23
535,22,7,65.48,2136.0,414.039,-0.433884,-0.900969,7,2015-01-23
536,22,8,65.48,2367.0,449.684,-0.433884,-0.900969,8,2015-01-23
537,22,9,65.48,2576.0,493.575,-0.433884,-0.900969,9,2015-01-23
538,22,10,65.48,2534.0,528.95,-0.433884,-0.900969,10,2015-01-23
539,22,11,65.48,2377.0,535.075,-0.433884,-0.900969,11,2015-01-23
540,22,12,65.3,2312.0,532.686,-0.433884,-0.900969,12,2015-01-23
541,22,13,65.3,2313.0,526.967,-0.433884,-0.900969,13,2015-01-23
542,22,14,65.3,2424.0,509.943,-0.433884,-0.900969,14,2015-01-23
543,22,15,65.3,2378.0,479.708,-0.433884,-0.900969,15,2015-01-23
544,22,16,65.3,2416.0,438.002,-0.433884,-0.900969,16,2015-01-23
545,22,17,67.36,2640.0,387.334,-0.433884,-0.900969,17,2015-01-23
546,22,18,67.36,2807.0,366.299,-0.433884,-0.900969,18,2015-01-23
547,22,19,67.36,2877.0,352.811,-0.433884,-0.900969,19,2015-01-23
548,22,20,67.36,2790.0,357.51,-0.433884,-0.900969,20,2015-01-23
549,22,21,67.36,2580.0,373.468,-0.433884,-0.900969,21,2015-01-23
550,22,22,65.48,2313.0,407.542,-0.433884,-0.900969,22,2015-01-23
551,22,23,65.15,2025.0,451.846,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,1716.0,782.813,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,1573.0,761.262,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,1446.0,714.507,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,1412.0,690.733,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,1418.0,693.769,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,1497.0,706.676,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,1672.0,721.402,-0.974928,-0.222521,6,2015-01-24
559,23,7,65.3,2006.0,714.311,-0.974928,-0.222521,7,2015-01-24
560,23,8,65.3,2302.0,694.444,-0.974928,-0.222521,8,2015-01-24
561,23,9,65.3,2651.0,651.275,-0.974928,-0.222521,9,2015-01-24
562,23,10,65.3,2469.0,633.354,-0.974928,-0.222521,10,2015-01-24
563,23,11,65.3,2487.0,653.94,-0.974928,-0.222521,11,2015-01-24
564,23,12,55.58,2476.0,682.194,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,2292.0,697.684,-0.974928,-0.222521,13,2015-01-24
566,23,14,65.3,2396.0,695.79,-0.974928,-0.222521,14,2015-01-24
567,23,15,65.3,2379.0,690.588,-0.974928,-0.222521,15,2015-01-24
568,23,16,65.48,2457.0,666.187,-0.974928,-0.222521,16,2015-01-24
569,23,17,67.36,2573.0,638.792,-0.974928,-0.222521,17,2015-01-24
570,23,18,67.36,2667.0,627.346,-0.974928,-0.222521,18,2015-01-24
571,23,19,67.36,2715.0,597.376,-0.974928,-0.222521,19,2015-01-24
572,23,20,67.36,2622.0,554.746,-0.974928,-0.222521,20,2015-01-24
573,23,21,67.36,2347.0,509.291,-0.974928,-0.222521,21,2015-01-24
574,23,22,65.48,2146.0,466.488,-0.974928,-0.222521,22,2015-01-24
575,23,23,65.3,1982.0,429.154,-0.974928,-0.222521,23,2015-01-24
576,24,0,65.3,1771.0,202.367,-0.781831,0.62349,0,2015-01-25
577,24,1,65.3,1571.0,169.192,-0.781831,0.62349,1,2015-01-25
578,24,2,65.3,1460.0,151.029,-0.781831,0.62349,2,2015-01-25
579,24,3,65.3,1403.0,151.812,-0.781831,0.62349,3,2015-01-25
580,24,4,65.3,1380.0,172.41,-0.781831,0.62349,4,2015-01-25
581,24,5,65.3,1404.0,175.635,-0.781831,0.62349,5,2015-01-25
582,24,6,65.3,1487.0,173.451,-0.781831,0.62349,6,2015-01-25
583,24,7,65.3,1560.0,138.28,-0.781831,0.62349,7,2015-01-25
584,24,8,65.48,1848.0,80.963,-0.781831,0.62349,8,2015-01-25
585,24,9,65.48,2107.0,83.584,-0.781831,0.62349,9,2015-01-25
586,24,10,65.48,2315.0,103.684,-0.781831,0.62349,10,2015-01-25
587,24,11,65.48,2337.0,164.154,-0.781831,0.62349,11,2015-01-25
588,24,12,65.48,2407.0,201.895,-0.781831,0.62349,12,2015-01-25
589,24,13,65.3,2404.0,213.821,-0.781831,0.62349,13,2015-01-25
590,24,14,65.3,2216.0,204.585,-0.781831,0.62349,14,2015-01-25
591,24,15,65.48,2096.0,178.125,-0.781831,0.62349,15,2015-01-25
592,24,16,65.48,2161.0,142.206,-0.781831,0.62349,16,2015-01-25
593,24,17,67.36,2320.0,116.432,-0.781831,0.62349,17,2015-01-25
594,24,18,67.36,2386.0,105.645,-0.781831,0.62349,18,2015-01-25
595,24,19,67.36,2470.0,101.737,-0.781831,0.62349,19,2015-01-25
596,24,20,67.36,2495.0,83.822,-0.781831,0.62349,20,2015-01-25
597,24,21,67.36,2369.0,88.376,-0.781831,0.62349,21,2015-01-25
598,24,22,67.36,2132.0,71.759,-0.781831,0.62349,22,2015-01-25
599,24,23,65.48,1873.0,73.508,-0.781831,0.62349,23,2015-01-25
600,25,0,65.3,1631.0,75.35,0.0,1.0,0,2015-01-26
601,25,1,65.3,1482.0,114.535,0.0,1.0,1,2015-01-26
602,25,2,65.3,1356.0,110.815,0.0,1.0,2,2015-01-26
603,25,3,65.3,1326.0,117.751,0.0,1.0,3,2015-01-26
604,25,4,65.3,1345.0,90.152,0.0,1.0,4,2015-01-26
605,25,5,65.3,1449.0,105.763,0.0,1.0,5,2015-01-26
606,25,6,65.3,1721.0,102.329,0.0,1.0,6,2015-01-26
607,25,7,65.48,2192.0,99.616,0.0,1.0,7,2015-01-26
608,25,8,67.36,2421.0,89.318,0.0,1.0,8,2015-01-26
609,25,9,67.36,2662.0,85.749,0.0,1.0,9,2015-01-26
610,25,10,65.48,2507.0,92.953,0.0,1.0,10,2015-01-26
611,25,11,65.57,2557.0,99.249,0.0,1.0,11,2015-01-26
612,25,12,67.36,2447.0,108.149,0.0,1.0,12,2015-01-26
613,25,13,65.48,2265.0,100.947,0.0,1.0,13,2015-01-26
614,25,14,67.36,2249.0,85.42,0.0,1.0,14,2015-01-26
615,25,15,67.36,2318.0,77.176,0.0,1.0,15,2015-01-26
616,25,16,67.36,2426.0,65.32,0.0,1.0,16,2015-01-26
617,25,17,67.36,2620.0,75.658,0.0,1.0,17,2015-01-26
618,25,18,67.36,2738.0,101.891,0.0,1.0,18,2015-01-26
619,25,19,74.83,2790.0,101.641,0.0,1.0,19,2015-01-26
620,25,20,74.83,2697.0,102.357,0.0,1.0,20,2015-01-26
621,25,21,67.36,2496.0,111.844,0.0,1.0,21,2015-01-26
622,25,22,67.36,2273.0,159.676,0.0,1.0,22,2015-01-26
623,25,23,65.3,1997.0,195.836,0.0,1.0,23,2015-01-26
624,26,0,65.48,1714.0,116.418,0.781831,0.62349,0,2015-01-27
625,26,1,65.3,1566.0,143.02,0.781831,0.62349,1,2015-01-27
626,26,2,65.3,1491.0,191.848,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,1456.0,242.93,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,1482.0,306.158,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,1527.0,366.382,0.781831,0.62349,5,2015-01-27
630,26,6,65.3,1780.0,408.153,0.781831,0.62349,6,2015-01-27
631,26,7,65.48,2133.0,418.648,0.781831,0.62349,7,2015-01-27
632,26,8,65.48,2375.0,402.886,0.781831,0.62349,8,2015-01-27
633,26,9,65.48,2494.0,386.433,0.781831,0.62349,9,2015-01-27
634,26,10,65.3,2723.0,400.41,0.781831,0.62349,10,2015-01-27
635,26,11,65.3,2897.0,447.037,0.781831,0.62349,11,2015-01-27
636,26,12,65.3,2782.0,503.266,0.781831,0.62349,12,2015-01-27
637,26,13,65.3,2697.0,519.423,0.781831,0.62349,13,2015-01-27
638,26,14,65.3,2696.0,509.894,0.781831,0.62349,14,2015-01-27
639,26,15,65.3,2600.0,490.815,0.781831,0.62349,15,2015-01-27
640,26,16,65.48,2594.0,414.893,0.781831,0.62349,16,2015-01-27
641,26,17,67.36,2791.0,340.654,0.781831,0.62349,17,2015-01-27
642,26,18,67.36,2924.0,271.982,0.781831,0.62349,18,2015-01-27
643,26,19,76.15,2957.0,209.016,0.781831,0.62349,19,2015-01-27
644,26,20,76.15,2862.0,179.404,0.781831,0.62349,20,2015-01-27
645,26,21,67.36,2636.0,154.213,0.781831,0.62349,21,2015-01-27
646,26,22,67.36,2323.0,150.815,0.781831,0.62349,22,2015-01-27
647,26,23,65.48,2045.0,153.401,0.781831,0.62349,23,2015-01-27
648,27,0,65.48,1712.0,168.621,0.974928,-0.222521,0,2015-01-28
649,27,1,65.3,1554.0,162.921,0.974928,-0.222521,1,2015-01-28
650,27,2,65.3,1472.0,156.788,0.974928,-0.222521,2,2015-01-28
651,27,3,65.3,1416.0,157.023,0.974928,-0.222521,3,2015-01-28
652,27,4,65.3,1450.0,156.299,0.974928,-0.222521,4,2015-01-28
653,27,5,65.3,1527.0,155.479,0.974928,-0.222521,5,2015-01-28
654,27,6,65.3,1776.0,154.07,0.974928,-0.222521,6,2015-01-28
655,27,7,65.48,2145.0,159.211,0.974928,-0.222521,7,2015-01-28
656,27,8,67.36,2395.0,183.021,0.974928,-0.222521,8,2015-01-28
657,27,9,67.36,2486.0,214.892,0.974928,-0.222521,9,2015-01-28
658,27,10,65.48,2637.0,244.753,0.974928,-0.222521,10,2015-01-28
659,27,11,65.48,2767.0,316.666,0.974928,-0.222521,11,2015-01-28
660,27,12,65.48,2637.0,410.527,0.974928,-0.222521,12,2015-01-28
661,27,13,65.3,2670.0,537.924,0.974928,-0.222521,13,2015-01-28
662,27,14,65.3,2565.0,659.432,0.974928,-0.222521,14,2015-01-28
663,27,15,65.3,2499.0,737.445,0.974928,-0.222521,15,2015-01-28
664,27,16,65.3,2507.0,785.414,0.974928,-0.222521,16,2015-01-28
665,27,17,67.36,2696.0,802.459,0.974928,-0.222521,17,2015-01-28
666,27,18,67.36,2828.0,816.092,0.974928,-0.222521,18,2015-01-28
667,27,19,67.36,2867.0,823.319,0.974928,-0.222521,19,2015-01-28
668,27,20,67.36,2820.0,831.635,0.974928,-0.222521,20,2015-01-28
669,27,21,65.48,2581.0,838.254,0.974928,-0.222521,21,2015-01-28
670,27,22,65.48,2297.0,815.558,0.974928,-0.222521,22,2015-01-28
671,27,23,65.15,2017.0,789.099,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,1729.0,853.118,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,1572.0,839.958,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,1498.0,818.339,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,1489.0,800.175,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,1510.0,794.672,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,1583.0,783.611,0.433884,-0.900969,5,2015-01-29
678,28,6,65.3,1842.0,751.958,0.433884,-0.900969,6,2015-01-29
679,28,7,65.48,2188.0,693.887,0.433884,-0.900969,7,2015-01-29
680,28,8,65.48,2408.0,641.424,0.433884,-0.900969,8,2015-01-29
681,28,9,65.48,2512.0,619.482,0.433884,-0.900969,9,2015-01-29
682,28,10,65.3,2476.0,607.178,0.433884,-0.900969,10,2015-01-29
683,28,11,65.3,2355.0,592.114,0.433884,-0.900969,11,2015-01-29
684,28,12,65.3,2296.0,574.753,0.433884,-0.900969,12,2015-01-29
685,28,13,65.3,2258.0,531.48,0.433884,-0.900969,13,2015-01-29
686,28,14,65.48,2388.0,461.927,0.433884,-0.900969,14,2015-01-29
687,28,15,65.48,2282.0,402.352,0.433884,-0.900969,15,2015-01-29
688,28,16,65.48,2287.0,398.723,0.433884,-0.900969,16,2015-01-29
689,28,17,67.36,2620.0,417.396,0.433884,-0.900969,17,2015-01-29
690,28,18,67.36,2848.0,443.128,0.433884,-0.900969,18,2015-01-29
691,28,19,67.38,2890.0,486.523,0.433884,-0.900969,19,2015-01-29
692,28,20,67.36,2842.0,535.248,0.433884,-0.900969,20,2015-01-29
693,28,21,67.36,2607.0,598.875,0.433884,-0.900969,21,2015-01-29
694,28,22,65.48,2328.0,709.883,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,2054.0,857.003,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,1748.0,972.623,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,1604.0,1026.064,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,1518.0,1046.655,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,1473.0,1057.05,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,1482.0,1061.809,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,1558.0,1063.848,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,1797.0,1052.535,-0.433884,-0.900969,6,2015-01-30
703,29,7,65.15,2180.0,1058.865,-0.433884,-0.900969,7,2015-01-30
704,29,8,65.3,2432.0,1067.933,-0.433884,-0.900969,8,2015-01-30
705,29,9,65.3,2605.0,1064.569,-0.433884,-0.900969,9,2015-01-30
706,29,10,51.763428,2651.0,1065.822,-0.433884,-0.900969,10,2015-01-30
707,29,11,50.73,2690.0,1063.192,-0.433884,-0.900969,11,2015-01-30
708,29,12,49.29,2616.0,1058.946,-0.433884,-0.900969,12,2015-01-30
709,29,13,49.7,2612.0,1057.527,-0.433884,-0.900969,13,2015-01-30
710,29,14,50.31,2634.0,1049.119,-0.433884,-0.900969,14,2015-01-30
711,29,15,65.3,2443.0,1042.702,-0.433884,-0.900969,15,2015-01-30
712,29,16,65.3,2714.0,1010.475,-0.433884,-0.900969,16,2015-01-30
713,29,17,65.48,2954.0,952.349,-0.433884,-0.900969,17,2015-01-30
714,29,18,65.48,3076.0,877.82,-0.433884,-0.900969,18,2015-01-30
