IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CNOR,FUTU__D_CNOR,FUTU__WIND_CNOR,CONST__wd_sin,CONST__wd_cos,Hour,Date
356,14,20,52.2,4380.0,30.507,0.433884,-0.900969,20,2015-01-15
357,14,21,50.66,3993.0,32.101,0.433884,-0.900969,21,2015-01-15
358,14,22,48.4,3582.0,33.241,0.433884,-0.900969,22,2015-01-15
359,14,23,43.79,3252.0,34.335,0.433884,-0.900969,23,2015-01-15
360,15,0,43.53,2823.0,31.533,-0.433884,-0.900969,0,2015-01-16
361,15,1,40.0,2604.0,31.795,-0.433884,-0.900969,1,2015-01-16
362,15,2,38.0,2507.0,38.286,-0.433884,-0.900969,2,2015-01-16
363,15,3,37.76,2484.0,37.921,-0.433884,-0.900969,3,2015-01-16
364,15,4,38.51,2469.0,30.664,-0.433884,-0.900969,4,2015-01-16
365,15,5,42.78,2665.0,30.356,-0.433884,-0.900969,5,2015-01-16
366,15,6,48.38,3198.0,30.581,-0.433884,-0.900969,6,2015-01-16
367,15,7,54.58,3944.0,37.093,-0.433884,-0.900969,7,2015-01-16
368,15,8,66.73,4496.0,36.616,-0.433884,-0.900969,8,2015-01-16
369,15,9,64.68,4789.0,36.165,-0.433884,-0.900969,9,2015-01-16
370,15,10,60.30561,4846.0,29.149,-0.433884,-0.900969,10,2015-01-16
371,15,11,59.22,4852.0,29.047,-0.433884,-0.900969,11,2015-01-16
372,15,12,49.78,4532.0,28.786,-0.433884,-0.900969,12,2015-01-16
373,15,13,49.5,4245.0,28.723,-0.433884,-0.900969,13,2015-01-16
374,15,14,54.054072,4345.0,28.919,-0.433884,-0.900969,14,2015-01-16
375,15,15,55.02,4570.0,29.416,-0.433884,-0.900969,15,2015-01-16
376,15,16,56.04,4712.0,35.783,-0.433884,-0.900969,16,2015-01-16
377,15,17,61.99,5080.0,36.41,-0.433884,-0.900969,17,2015-01-16
378,15,18,60.5,5039.0,37.296,-0.433884,-0.900969,18,2015-01-16
379,15,19,58.34,4827.0,38.483,-0.433884,-0.900969,19,2015-01-16
380,15,20,52.69,4246.0,39.818,-0.433884,-0.900969,20,2015-01-16
381,15,21,50.88,3808.0,40.64,-0.433884,-0.900969,21,2015-01-16
382,15,22,48.14,3392.0,41.845,-0.433884,-0.900969,22,2015-01-16
383,15,23,43.0,3029.0,42.497,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,2830.0,45.373,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,2609.0,45.845,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,2539.0,46.176,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,2435.0,46.402,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,2405.0,46.348,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,2397.0,46.063,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,2700.0,45.308,-0.974928,-0.222521,6,2015-01-17
391,16,7,51.02,3127.0,44.02,-0.974928,-0.222521,7,2015-01-17
392,16,8,54.99,3455.0,42.794,-0.974928,-0.222521,8,2015-01-17
393,16,9,56.53,3803.0,35.627,-0.974928,-0.222521,9,2015-01-17
394,16,10,49.61,3810.0,34.064,-0.974928,-0.222521,10,2015-01-17
395,16,11,45.782037,3720.0,33.492,-0.974928,-0.222521,11,2015-01-17
396,16,12,41.54,3546.0,32.44,-0.974928,-0.222521,12,2015-01-17
397,16,13,40.67,3454.0,30.87,-0.974928,-0.222521,13,2015-01-17
398,16,14,41.87,3425.0,28.993,-0.974928,-0.222521,14,2015-01-17
399,16,15,45.01,3303.0,27.098,-0.974928,-0.222521,15,2015-01-17
400,16,16,47.75,3409.0,25.544,-0.974928,-0.222521,16,2015-01-17
401,16,17,57.99,3758.0,24.008,-0.974928,-0.222521,17,2015-01-17
402,16,18,63.05,3997.0,23.306,-0.974928,-0.222521,18,2015-01-17
403,16,19,65.08,4013.0,23.131,-0.974928,-0.222521,19,2015-01-17
404,16,20,57.99,3697.0,22.642,-0.974928,-0.222521,20,2015-01-17
405,16,21,49.59,3386.0,21.87,-0.974928,-0.222521,21,2015-01-17
406,16,22,45.0,3117.0,21.027,-0.974928,-0.222521,22,2015-01-17
407,16,23,40.45,2935.0,19.639,-0.974928,-0.222521,23,2015-01-17
408,17,0,41.17,2653.0,21.707,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,2428.0,20.074,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,2266.0,17.932,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,2204.0,15.518,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,2158.0,13.694,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,2155.0,12.385,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,2271.0,11.093,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,2303.0,9.796,-0.781831,0.62349,7,2015-01-18
416,17,8,42.593718,2525.0,8.081,-0.781831,0.62349,8,2015-01-18
417,17,9,45.586031,2707.0,6.215,-0.781831,0.62349,9,2015-01-18
418,17,10,45.681792,2739.0,4.689,-0.781831,0.62349,10,2015-01-18
419,17,11,41.71,2871.0,3.912,-0.781831,0.62349,11,2015-01-18
420,17,12,41.0,2867.0,4.031,-0.781831,0.62349,12,2015-01-18
421,17,13,39.0,2609.0,3.671,-0.781831,0.62349,13,2015-01-18
422,17,14,38.65,2573.0,3.124,-0.781831,0.62349,14,2015-01-18
423,17,15,48.08,2659.0,3.184,-0.781831,0.62349,15,2015-01-18
424,17,16,50.59,2821.0,3.182,-0.781831,0.62349,16,2015-01-18
425,17,17,72.45,3284.0,3.016,-0.781831,0.62349,17,2015-01-18
426,17,18,76.4,3522.0,2.886,-0.781831,0.62349,18,2015-01-18
427,17,19,82.89,3646.0,2.832,-0.781831,0.62349,19,2015-01-18
428,17,20,82.0,3457.0,2.921,-0.781831,0.62349,20,2015-01-18
429,17,21,72.0,3237.0,3.376,-0.781831,0.62349,21,2015-01-18
430,17,22,61.99,2975.0,4.371,-0.781831,0.62349,22,2015-01-18
431,17,23,48.25,2707.0,5.386,-0.781831,0.62349,23,2015-01-18
432,18,0,39.17,2387.0,10.702,0.0,1.0,0,2015-01-19
433,18,1,37.22,2298.0,9.978,0.0,1.0,1,2015-01-19
434,18,2,33.58,2211.0,8.843,0.0,1.0,2,2015-01-19
435,18,3,32.84,2156.0,7.473,0.0,1.0,3,2015-01-19
436,18,4,35.0,2257.0,6.325,0.0,1.0,4,2015-01-19
437,18,5,39.0,2427.0,5.335,0.0,1.0,5,2015-01-19
438,18,6,49.2,3000.0,4.629,0.0,1.0,6,2015-01-19
439,18,7,56.43,3697.0,3.726,0.0,1.0,7,2015-01-19
440,18,8,64.227371,4337.0,2.821,0.0,1.0,8,2015-01-19
441,18,9,61.03,4643.0,1.891,0.0,1.0,9,2015-01-19
442,18,10,55.76,4569.0,1.84,0.0,1.0,10,2015-01-19
443,18,11,54.27,4670.0,2.263,0.0,1.0,11,2015-01-19
444,18,12,50.21,4099.0,2.361,0.0,1.0,12,2015-01-19
445,18,13,50.0,3971.0,2.483,0.0,1.0,13,2015-01-19
446,18,14,51.98,4120.0,2.715,0.0,1.0,14,2015-01-19
447,18,15,55.01,4215.0,2.68,0.0,1.0,15,2015-01-19
448,18,16,58.28,4374.0,2.824,0.0,1.0,16,2015-01-19
449,18,17,66.0,4642.0,3.339,0.0,1.0,17,2015-01-19
450,18,18,69.99,4541.0,3.735,0.0,1.0,18,2015-01-19
451,18,19,66.5,4390.0,3.844,0.0,1.0,19,2015-01-19
452,18,20,61.63,4001.0,3.885,0.0,1.0,20,2015-01-19
453,18,21,60.5,3702.0,3.817,0.0,1.0,21,2015-01-19
454,18,22,51.5,3387.0,3.747,0.0,1.0,22,2015-01-19
455,18,23,49.23,3014.0,3.556,0.0,1.0,23,2015-01-19
456,19,0,47.0,2774.0,8.77,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,2596.0,8.805,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,2435.0,8.781,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,2357.0,8.889,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,2442.0,9.249,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,2558.0,9.74,0.781831,0.62349,5,2015-01-20
462,19,6,50.94,3090.0,10.287,0.781831,0.62349,6,2015-01-20
463,19,7,58.93,3781.0,10.402,0.781831,0.62349,7,2015-01-20
464,19,8,67.85,4429.0,10.336,0.781831,0.62349,8,2015-01-20
465,19,9,63.79,4802.0,10.362,0.781831,0.62349,9,2015-01-20
466,19,10,59.6,4665.0,10.357,0.781831,0.62349,10,2015-01-20
467,19,11,56.26,4641.0,10.757,0.781831,0.62349,11,2015-01-20
468,19,12,52.01,4213.0,11.554,0.781831,0.62349,12,2015-01-20
469,19,13,51.85,4101.0,11.701,0.781831,0.62349,13,2015-01-20
470,19,14,53.37,4247.0,10.48,0.781831,0.62349,14,2015-01-20
471,19,15,54.992731,4396.0,9.07,0.781831,0.62349,15,2015-01-20
472,19,16,57.33,4481.0,8.362,0.781831,0.62349,16,2015-01-20
473,19,17,63.5,5029.0,8.221,0.781831,0.62349,17,2015-01-20
474,19,18,69.62,4520.0,8.388,0.781831,0.62349,18,2015-01-20
475,19,19,65.79,4234.0,8.435,0.781831,0.62349,19,2015-01-20
476,19,20,60.0,3948.0,8.721,0.781831,0.62349,20,2015-01-20
477,19,21,54.34,3662.0,8.924,0.781831,0.62349,21,2015-01-20
478,19,22,51.2,3238.0,8.784,0.781831,0.62349,22,2015-01-20
479,19,23,49.86,3017.0,8.519,0.781831,0.62349,23,2015-01-20
480,20,0,47.6,2801.0,16.0885,0.974928,-0.222521,0,2015-01-21
481,20,1,43.51,2593.0,15.387,0.974928,-0.222521,1,2015-01-21
482,20,2,42.87,2397.0,14.4325,0.974928,-0.222521,2,2015-01-21
483,20,3,42.87,2496.0,13.502,0.974928,-0.222521,3,2015-01-21
484,20,4,42.92,2514.0,12.928,0.974928,-0.222521,4,2015-01-21
485,20,5,43.17,2672.0,12.7935,0.974928,-0.222521,5,2015-01-21
486,20,6,50.11,3258.0,12.508,0.974928,-0.222521,6,2015-01-21
487,20,7,55.89,4025.0,12.1425,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,4583.0,11.5735,0.974928,-0.222521,8,2015-01-21
489,20,9,62.5,4866.0,10.822,0.974928,-0.222521,9,2015-01-21
490,20,10,62.54,4769.0,10.2455,0.974928,-0.222521,10,2015-01-21
491,20,11,57.32,4638.0,10.0665,0.974928,-0.222521,11,2015-01-21
492,20,12,52.01,4220.0,10.2285,0.974928,-0.222521,12,2015-01-21
493,20,13,51.25,4077.0,10.183,0.974928,-0.222521,13,2015-01-21
494,20,14,52.09,4272.0,9.3325,0.974928,-0.222521,14,2015-01-21
495,20,15,53.74,4428.0,8.7265,0.974928,-0.222521,15,2015-01-21
496,20,16,54.0,4536.0,8.97,0.974928,-0.222521,16,2015-01-21
497,20,17,61.15,4724.0,10.3625,0.974928,-0.222521,17,2015-01-21
498,20,18,63.55,4688.0,12.1025,0.974928,-0.222521,18,2015-01-21
499,20,19,61.5,4575.0,13.574,0.974928,-0.222521,19,2015-01-21
500,20,20,54.0,4202.0,14.992,0.974928,-0.222521,20,2015-01-21
501,20,21,51.01,3858.0,16.1285,0.974928,-0.222521,21,2015-01-21
502,20,22,49.76,3383.0,16.9745,0.974928,-0.222521,22,2015-01-21
503,20,23,47.38,3080.0,17.191,0.974928,-0.222521,23,2015-01-21
504,21,0,44.75627,2867.0,23.407,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,2765.0,21.969,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,2727.0,20.084,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,2726.0,18.115,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,2744.0,16.607,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,2868.0,15.847,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,3436.0,14.729,0.433884,-0.900969,6,2015-01-22
511,21,7,56.9,4179.0,13.883,0.433884,-0.900969,7,2015-01-22
512,21,8,63.0,4609.0,12.811,0.433884,-0.900969,8,2015-01-22
513,21,9,61.01,4844.0,11.282,0.433884,-0.900969,9,2015-01-22
514,21,10,62.03,4874.0,10.134,0.433884,-0.900969,10,2015-01-22
515,21,11,60.5,5023.0,9.376,0.433884,-0.900969,11,2015-01-22
516,21,12,54.0,4650.0,8.903,0.433884,-0.900969,12,2015-01-22
517,21,13,52.22,4452.0,8.665,0.433884,-0.900969,13,2015-01-22
518,21,14,53.01,4656.0,8.185,0.433884,-0.900969,14,2015-01-22
519,21,15,53.68,4707.0,8.383,0.433884,-0.900969,15,2015-01-22
520,21,16,54.33,4907.0,9.578,0.433884,-0.900969,16,2015-01-22
521,21,17,60.01,4640.0,12.504,0.433884,-0.900969,17,2015-01-22
522,21,18,63.55,5159.0,15.817,0.433884,-0.900969,18,2015-01-22
523,21,19,62.0,5029.0,18.713,0.433884,-0.900969,19,2015-01-22
524,21,20,53.92,4562.0,21.263,0.433884,-0.900969,20,2015-01-22
525,21,21,51.0,4149.0,23.333,0.433884,-0.900969,21,2015-01-22
526,21,22,49.6,3766.0,25.165,0.433884,-0.900969,22,2015-01-22
527,21,23,46.76,3203.0,25.863,0.433884,-0.900969,23,2015-01-22
528,22,0,44.0,3002.0,26.74,-0.433884,-0.900969,0,2015-01-23
529,22,1,42.49,2810.0,26.249,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,2777.0,26.231,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,2687.0,26.041,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,2707.0,25.486,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,2826.0,25.414,-0.433884,-0.900969,5,2015-01-23
534,22,6,48.0,3276.0,25.53,-0.433884,-0.900969,6,2015-01-23
535,22,7,56.0,3924.0,25.278,-0.433884,-0.900969,7,2015-01-23
536,22,8,62.1,4517.0,24.831,-0.433884,-0.900969,8,2015-01-23
537,22,9,62.7,4792.0,24.888,-0.433884,-0.900969,9,2015-01-23
538,22,10,64.92,4909.0,25.48,-0.433884,-0.900969,10,2015-01-23
539,22,11,61.0,4854.0,26.183,-0.433884,-0.900969,11,2015-01-23
540,22,12,55.23,4488.0,26.81,-0.433884,-0.900969,12,2015-01-23
541,22,13,53.37,4344.0,25.948,-0.433884,-0.900969,13,2015-01-23
542,22,14,53.35,4464.0,24.942,-0.433884,-0.900969,14,2015-01-23
543,22,15,53.51,4518.0,24.695,-0.433884,-0.900969,15,2015-01-23
544,22,16,54.0,4763.0,24.003,-0.433884,-0.900969,16,2015-01-23
545,22,17,60.8,4862.0,23.156,-0.433884,-0.900969,17,2015-01-23
546,22,18,62.5,4837.0,22.754,-0.433884,-0.900969,18,2015-01-23
547,22,19,59.16,4716.0,22.514,-0.433884,-0.900969,19,2015-01-23
548,22,20,53.35,4262.0,22.272,-0.433884,-0.900969,20,2015-01-23
549,22,21,50.8,3990.0,22.524,-0.433884,-0.900969,21,2015-01-23
550,22,22,50.0,3575.0,23.573,-0.433884,-0.900969,22,2015-01-23
551,22,23,47.4,3102.0,25.39,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,2943.0,34.801,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,2723.0,34.262,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,2554.0,32.527,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,2524.0,31.288,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,2460.0,31.675,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,2496.0,32.582,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,2783.0,33.582,-0.974928,-0.222521,6,2015-01-24
559,23,7,49.23,3194.0,34.1,-0.974928,-0.222521,7,2015-01-24
560,23,8,51.268142,3543.0,33.757,-0.974928,-0.222521,8,2015-01-24
561,23,9,51.97,3763.0,33.318,-0.974928,-0.222521,9,2015-01-24
562,23,10,50.13,3761.0,32.824,-0.974928,-0.222521,10,2015-01-24
563,23,11,49.26,3682.0,32.507,-0.974928,-0.222521,11,2015-01-24
564,23,12,45.58,3405.0,32.213,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,3152.0,30.837,-0.974928,-0.222521,13,2015-01-24
566,23,14,41.21,3193.0,28.69,-0.974928,-0.222521,14,2015-01-24
567,23,15,44.4,3176.0,26.499,-0.974928,-0.222521,15,2015-01-24
568,23,16,46.49,3298.0,24.307,-0.974928,-0.222521,16,2015-01-24
569,23,17,57.06,3677.0,22.186,-0.974928,-0.222521,17,2015-01-24
570,23,18,62.99,4275.0,20.857,-0.974928,-0.222521,18,2015-01-24
571,23,19,65.99,4377.0,20.671,-0.974928,-0.222521,19,2015-01-24
572,23,20,60.99,3959.0,20.863,-0.974928,-0.222521,20,2015-01-24
573,23,21,50.59,3659.0,21.134,-0.974928,-0.222521,21,2015-01-24
574,23,22,48.03,3307.0,22.371,-0.974928,-0.222521,22,2015-01-24
575,23,23,46.2,2925.0,24.121,-0.974928,-0.222521,23,2015-01-24
576,24,0,42.52,2720.0,20.389,-0.781831,0.62349,0,2015-01-25
577,24,1,39.0,2507.0,20.688,-0.781831,0.62349,1,2015-01-25
578,24,2,35.45,2333.0,21.045,-0.781831,0.62349,2,2015-01-25
579,24,3,32.44,2305.0,21.639,-0.781831,0.62349,3,2015-01-25
580,24,4,31.73,2259.0,22.519,-0.781831,0.62349,4,2015-01-25
581,24,5,32.44,2271.0,23.524,-0.781831,0.62349,5,2015-01-25
582,24,6,34.0,2345.0,25.431,-0.781831,0.62349,6,2015-01-25
583,24,7,37.400361,2474.0,28.343,-0.781831,0.62349,7,2015-01-25
584,24,8,37.27,2677.0,31.109,-0.781831,0.62349,8,2015-01-25
585,24,9,40.0,2954.0,33.424,-0.781831,0.62349,9,2015-01-25
586,24,10,40.15,3017.0,35.073,-0.781831,0.62349,10,2015-01-25
587,24,11,40.21,3066.0,36.217,-0.781831,0.62349,11,2015-01-25
588,24,12,40.15,3123.0,36.58,-0.781831,0.62349,12,2015-01-25
589,24,13,35.86,2935.0,36.207,-0.781831,0.62349,13,2015-01-25
590,24,14,33.44,2706.0,35.44,-0.781831,0.62349,14,2015-01-25
591,24,15,34.56,2687.0,34.831,-0.781831,0.62349,15,2015-01-25
592,24,16,37.0,2717.0,34.804,-0.781831,0.62349,16,2015-01-25
593,24,17,49.16,3149.0,35.401,-0.781831,0.62349,17,2015-01-25
594,24,18,53.0,3541.0,35.839,-0.781831,0.62349,18,2015-01-25
595,24,19,56.0,3655.0,35.729,-0.781831,0.62349,19,2015-01-25
596,24,20,53.41,3490.0,34.512,-0.781831,0.62349,20,2015-01-25
597,24,21,50.0,3304.0,33.189,-0.781831,0.62349,21,2015-01-25
598,24,22,46.15,3004.0,32.602,-0.781831,0.62349,22,2015-01-25
599,24,23,41.91,2670.0,32.54,-0.781831,0.62349,23,2015-01-25
600,25,0,39.5,2449.0,36.654,0.0,1.0,0,2015-01-26
601,25,1,36.99,2312.0,35.262,0.0,1.0,1,2015-01-26
602,25,2,35.5,2177.0,32.669,0.0,1.0,2,2015-01-26
603,25,3,34.25,2180.0,31.016,0.0,1.0,3,2015-01-26
604,25,4,32.22,2203.0,30.687,0.0,1.0,4,2015-01-26
605,25,5,36.27,2424.0,30.834,0.0,1.0,5,2015-01-26
606,25,6,47.94,3038.0,31.762,0.0,1.0,6,2015-01-26
607,25,7,55.0,3781.0,32.966,0.0,1.0,7,2015-01-26
608,25,8,59.0,4432.0,33.488,0.0,1.0,8,2015-01-26
609,25,9,59.0,4644.0,33.992,0.0,1.0,9,2015-01-26
610,25,10,57.06,4644.0,33.881,0.0,1.0,10,2015-01-26
611,25,11,54.9,4625.0,33.598,0.0,1.0,11,2015-01-26
612,25,12,50.164476,4089.0,33.014,0.0,1.0,12,2015-01-26
613,25,13,50.03,3941.0,31.363,0.0,1.0,13,2015-01-26
614,25,14,50.93,4238.0,29.084,0.0,1.0,14,2015-01-26
615,25,15,52.0,4394.0,26.895,0.0,1.0,15,2015-01-26
616,25,16,52.9,4484.0,24.733,0.0,1.0,16,2015-01-26
617,25,17,60.99,4733.0,22.506,0.0,1.0,17,2015-01-26
618,25,18,62.53,4706.0,20.596,0.0,1.0,18,2015-01-26
619,25,19,58.52,4523.0,19.229,0.0,1.0,19,2015-01-26
620,25,20,54.17,4158.0,17.685,0.0,1.0,20,2015-01-26
621,25,21,52.9,3854.0,16.424,0.0,1.0,21,2015-01-26
622,25,22,50.0,3386.0,15.518,0.0,1.0,22,2015-01-26
623,25,23,47.2,3060.0,14.558,0.0,1.0,23,2015-01-26
624,26,0,43.71,2895.0,10.324,0.781831,0.62349,0,2015-01-27
625,26,1,41.49,2701.0,9.452,0.781831,0.62349,1,2015-01-27
626,26,2,40.27,2660.0,9.199,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,2635.0,9.091,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,2592.0,8.436,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,2771.0,7.901,0.781831,0.62349,5,2015-01-27
630,26,6,49.81,3301.0,7.298,0.781831,0.62349,6,2015-01-27
631,26,7,57.0,4061.0,6.339,0.781831,0.62349,7,2015-01-27
632,26,8,60.0,4609.0,5.411,0.781831,0.62349,8,2015-01-27
633,26,9,59.4,4898.0,4.976,0.781831,0.62349,9,2015-01-27
634,26,10,57.14,4980.0,5.706,0.781831,0.62349,10,2015-01-27
635,26,11,55.46,5032.0,6.991,0.781831,0.62349,11,2015-01-27
636,26,12,50.83,4540.0,8.447,0.781831,0.62349,12,2015-01-27
637,26,13,50.48,4355.0,9.718,0.781831,0.62349,13,2015-01-27
638,26,14,52.0,4530.0,11.206,0.781831,0.62349,14,2015-01-27
639,26,15,52.47,4587.0,12.305,0.781831,0.62349,15,2015-01-27
640,26,16,54.7,4691.0,12.492,0.781831,0.62349,16,2015-01-27
641,26,17,62.4,4869.0,13.026,0.781831,0.62349,17,2015-01-27
642,26,18,62.99,4933.0,13.699,0.781831,0.62349,18,2015-01-27
643,26,19,60.0,4688.0,14.5,0.781831,0.62349,19,2015-01-27
644,26,20,57.0,4274.0,15.449,0.781831,0.62349,20,2015-01-27
645,26,21,53.02,3946.0,15.863,0.781831,0.62349,21,2015-01-27
646,26,22,50.0,3535.0,17.365,0.781831,0.62349,22,2015-01-27
647,26,23,48.69,3129.0,19.352,0.781831,0.62349,23,2015-01-27
648,27,0,43.374424,2970.0,21.297,0.974928,-0.222521,0,2015-01-28
649,27,1,41.49,2767.0,22.306,0.974928,-0.222521,1,2015-01-28
650,27,2,40.72,2703.0,23.498,0.974928,-0.222521,2,2015-01-28
651,27,3,38.79,2692.0,24.332,0.974928,-0.222521,3,2015-01-28
652,27,4,36.67,2660.0,25.01,0.974928,-0.222521,4,2015-01-28
653,27,5,40.38,2853.0,25.66,0.974928,-0.222521,5,2015-01-28
654,27,6,49.75,3390.0,26.111,0.974928,-0.222521,6,2015-01-28
655,27,7,59.98,4059.0,26.796,0.974928,-0.222521,7,2015-01-28
656,27,8,62.39,4559.0,26.533,0.974928,-0.222521,8,2015-01-28
657,27,9,60.99,4847.0,26.267,0.974928,-0.222521,9,2015-01-28
658,27,10,54.3,4950.0,26.245,0.974928,-0.222521,10,2015-01-28
659,27,11,52.0,5005.0,26.241,0.974928,-0.222521,11,2015-01-28
660,27,12,49.8,4530.0,25.948,0.974928,-0.222521,12,2015-01-28
661,27,13,49.5,4412.0,24.62,0.974928,-0.222521,13,2015-01-28
662,27,14,50.35,4662.0,23.271,0.974928,-0.222521,14,2015-01-28
663,27,15,52.47,4689.0,21.809,0.974928,-0.222521,15,2015-01-28
664,27,16,53.01,4736.0,19.493,0.974928,-0.222521,16,2015-01-28
665,27,17,62.99,4920.0,16.611,0.974928,-0.222521,17,2015-01-28
666,27,18,64.99,4960.0,14.169,0.974928,-0.222521,18,2015-01-28
667,27,19,61.37,4730.0,13.133,0.974928,-0.222521,19,2015-01-28
668,27,20,59.0,4349.0,12.422,0.974928,-0.222521,20,2015-01-28
669,27,21,59.98,4001.0,11.782,0.974928,-0.222521,21,2015-01-28
670,27,22,50.6,3563.0,9.484,0.974928,-0.222521,22,2015-01-28
671,27,23,47.84,3220.0,7.814,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,2733.0,10.745,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,2611.0,9.503,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,2545.0,5.866,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,2455.0,5.963,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,2487.0,13.15,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,2676.0,16.254,0.433884,-0.900969,5,2015-01-29
678,28,6,51.39,3306.0,19.772,0.433884,-0.900969,6,2015-01-29
679,28,7,57.03,3958.0,23.735,0.433884,-0.900969,7,2015-01-29
680,28,8,62.99,4510.0,27.822,0.433884,-0.900969,8,2015-01-29
681,28,9,62.18,4928.0,30.635,0.433884,-0.900969,9,2015-01-29
682,28,10,58.44,5039.0,33.134,0.433884,-0.900969,10,2015-01-29
683,28,11,54.0,4974.0,34.446,0.433884,-0.900969,11,2015-01-29
684,28,12,50.73,4585.0,35.499,0.433884,-0.900969,12,2015-01-29
685,28,13,50.03,4325.0,36.479,0.433884,-0.900969,13,2015-01-29
686,28,14,51.8,4391.0,37.106,0.433884,-0.900969,14,2015-01-29
687,28,15,52.64,4447.0,37.208,0.433884,-0.900969,15,2015-01-29
688,28,16,54.07,4670.0,37.724,0.433884,-0.900969,16,2015-01-29
689,28,17,62.49,4843.0,37.804,0.433884,-0.900969,17,2015-01-29
690,28,18,60.48,4884.0,38.143,0.433884,-0.900969,18,2015-01-29
691,28,19,56.38,4633.0,39.338,0.433884,-0.900969,19,2015-01-29
692,28,20,52.88,4211.0,40.976,0.433884,-0.900969,20,2015-01-29
693,28,21,50.75,3792.0,42.748,0.433884,-0.900969,21,2015-01-29
694,28,22,48.1,3325.0,45.481,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,2925.0,47.728,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,2845.0,57.286,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,2691.0,57.377,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,2601.0,57.073,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,2560.0,56.672,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,2569.0,55.895,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,2627.0,55.734,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,3198.0,55.858,-0.433884,-0.900969,6,2015-01-30
703,29,7,51.76,3896.0,56.455,-0.433884,-0.900969,7,2015-01-30
704,29,8,62.739657,4544.0,56.987,-0.433884,-0.900969,8,2015-01-30
705,29,9,61.38,5019.0,57.48,-0.433884,-0.900969,9,2015-01-30
706,29,10,59.7,4958.0,58.015,-0.433884,-0.900969,10,2015-01-30
707,29,11,53.01,5020.0,58.188,-0.433884,-0.900969,11,2015-01-30
708,29,12,49.66,4508.0,56.664,-0.433884,-0.900969,12,2015-01-30
709,29,13,49.7,4333.0,55.6,-0.433884,-0.900969,13,2015-01-30
710,29,14,50.31,4580.0,54.613,-0.433884,-0.900969,14,2015-01-30
711,29,15,51.35,4656.0,47.79,-0.433884,-0.900969,15,2015-01-30
712,29,16,51.19,4779.0,47.761,-0.433884,-0.900969,16,2015-01-30
713,29,17,60.99,5002.0,52.689,-0.433884,-0.900969,17,2015-01-30
