IDX__global,IDX__step,IDX__sub_step,TARG__DE_price,FUTU__Load_DA_Forecast,F_L-1__Renewables_DA_Forecast,CONST_L-2__TTF_Gas,CONST__wd_sin,CONST__wd_cos,Hour,Date
305,12,17,42.16,68030.45,20136.88425,20.451,0.781831,0.62349,17,2015-01-13
306,12,18,41.99,68682.635,19499.2945,20.451,0.781831,0.62349,18,2015-01-13
307,12,19,37.91,66243.4975,18717.017,20.451,0.781831,0.62349,19,2015-01-13
308,12,20,31.41,61807.925,17974.3375,20.451,0.781831,0.62349,20,2015-01-13
309,12,21,29.91,58761.2475,17253.235,20.451,0.781831,0.62349,21,2015-01-13
310,12,22,27.02,56500.3725,16639.4525,20.451,0.781831,0.62349,22,2015-01-13
311,12,23,18.36,51583.2375,16018.82,20.451,0.781831,0.62349,23,2015-01-13
312,13,0,13.25,50246.4225,16029.474,20.592,0.974928,-0.222521,0,2015-01-14
313,13,1,15.02,47777.71,18493.55225,20.592,0.974928,-0.222521,1,2015-01-14
314,13,2,11.99,46680.7775,17877.7,20.592,0.974928,-0.222521,2,2015-01-14
315,13,3,13.68,46849.2025,17487.05,20.592,0.974928,-0.222521,3,2015-01-14
316,13,4,13.91,48860.78,17348.06825,20.592,0.974928,-0.222521,4,2015-01-14
317,13,5,16.26,52102.4775,17884.68975,20.592,0.974928,-0.222521,5,2015-01-14
318,13,6,27.32,59131.57,18471.23225,20.592,0.974928,-0.222521,6,2015-01-14
319,13,7,31.62,65867.7625,19025.2045,20.592,0.974928,-0.222521,7,2015-01-14
320,13,8,34.74,68374.7525,19402.74275,20.592,0.974928,-0.222521,8,2015-01-14
321,13,9,32.41,68459.095,20813.66225,20.592,0.974928,-0.222521,9,2015-01-14
322,13,10,29.71,68994.405,22704.40675,20.592,0.974928,-0.222521,10,2015-01-14
323,13,11,30.32,70212.3,23791.213750000003,20.592,0.974928,-0.222521,11,2015-01-14
324,13,12,29.7,69339.65,23977.792500000003,20.592,0.974928,-0.222521,12,2015-01-14
325,13,13,29.28,68221.6775,22363.28925,20.592,0.974928,-0.222521,13,2015-01-14
326,13,14,30.63,67329.625,19358.2395,20.592,0.974928,-0.222521,14,2015-01-14
327,13,15,35.61,66975.5325,16538.228750000002,20.592,0.974928,-0.222521,15,2015-01-14
328,13,16,37.8,67025.7175,14973.62025,20.592,0.974928,-0.222521,16,2015-01-14
329,13,17,44.69,69573.5125,14448.53425,20.592,0.974928,-0.222521,17,2015-01-14
330,13,18,43.23,69717.7475,14711.455,20.592,0.974928,-0.222521,18,2015-01-14
331,13,19,34.51,68796.6425,15043.78425,20.592,0.974928,-0.222521,19,2015-01-14
332,13,20,29.44,64870.175,15270.98,20.592,0.974928,-0.222521,20,2015-01-14
333,13,21,27.96,61400.0325,15546.86,20.592,0.974928,-0.222521,21,2015-01-14
334,13,22,23.73,58749.225,15783.28,20.592,0.974928,-0.222521,22,2015-01-14
335,13,23,16.29,53886.045,15923.08,20.592,0.974928,-0.222521,23,2015-01-14
336,14,0,24.36,50516.5325,15421.66925,20.25,0.433884,-0.900969,0,2015-01-15
337,14,1,21.59,48246.775,15039.05925,20.25,0.433884,-0.900969,1,2015-01-15
338,14,2,15.46,47151.185,15384.35,20.25,0.433884,-0.900969,2,2015-01-15
339,14,3,15.44,47446.5625,16301.67775,20.25,0.433884,-0.900969,3,2015-01-15
340,14,4,15.43,48710.775,17784.2025,20.25,0.433884,-0.900969,4,2015-01-15
341,14,5,15.47,51747.04,19723.7415,20.25,0.433884,-0.900969,5,2015-01-15
342,14,6,27.69,58070.8375,21718.366,20.25,0.433884,-0.900969,6,2015-01-15
343,14,7,33.89,66065.235,23476.65775,20.25,0.433884,-0.900969,7,2015-01-15
344,14,8,34.79,69232.485,25057.94,20.25,0.433884,-0.900969,8,2015-01-15
345,14,9,30.9,69457.4425,26878.31425,20.25,0.433884,-0.900969,9,2015-01-15
346,14,10,29.97,70319.1975,28652.1995,20.25,0.433884,-0.900969,10,2015-01-15
347,14,11,29.42,71468.965,29874.53325,20.25,0.433884,-0.900969,11,2015-01-15
348,14,12,27.02,70610.37,30335.22525,20.25,0.433884,-0.900969,12,2015-01-15
349,14,13,26.18,68416.905,30040.888000000003,20.25,0.433884,-0.900969,13,2015-01-15
350,14,14,26.53,67208.955,29083.8035,20.25,0.433884,-0.900969,14,2015-01-15
351,14,15,28.21,67023.4575,27485.99425,20.25,0.433884,-0.900969,15,2015-01-15
352,14,16,29.37,67436.535,26249.393,20.25,0.433884,-0.900969,16,2015-01-15
353,14,17,32.54,69920.9775,25782.1385,20.25,0.433884,-0.900969,17,2015-01-15
354,14,18,32.67,69763.0775,25291.4285,20.25,0.433884,-0.900969,18,2015-01-15
355,14,19,30.49,67808.6975,24443.1975,20.25,0.433884,-0.900969,19,2015-01-15
356,14,20,28.32,63502.7025,23530.635,20.25,0.433884,-0.900969,20,2015-01-15
357,14,21,22.05,60057.98,22770.7925,20.25,0.433884,-0.900969,21,2015-01-15
358,14,22,19.01,57785.07,21996.6475,20.25,0.433884,-0.900969,22,2015-01-15
359,14,23,12.01,53282.8475,21357.0125,20.25,0.433884,-0.900969,23,2015-01-15
360,15,0,9.78,48985.8925,21341.07325,19.82,-0.433884,-0.900969,0,2015-01-16
361,15,1,11.64,47572.6325,21837.9595,19.82,-0.433884,-0.900969,1,2015-01-16
362,15,2,9.72,46611.0925,21097.4905,19.82,-0.433884,-0.900969,2,2015-01-16
363,15,3,10.56,46974.49,20195.32825,19.82,-0.433884,-0.900969,3,2015-01-16
364,15,4,14.11,48737.315,19257.376,19.82,-0.433884,-0.900969,4,2015-01-16
365,15,5,16.02,51631.6275,18406.5055,19.82,-0.433884,-0.900969,5,2015-01-16
366,15,6,24.71,58083.3325,17433.45825,19.82,-0.433884,-0.900969,6,2015-01-16
367,15,7,34.04,65676.1,16322.146250000002,19.82,-0.433884,-0.900969,7,2015-01-16
368,15,8,37.71,68677.6275,15391.6235,19.82,-0.433884,-0.900969,8,2015-01-16
369,15,9,36.92,68773.845,15547.49275,19.82,-0.433884,-0.900969,9,2015-01-16
370,15,10,37.99,69188.89,16203.19875,19.82,-0.433884,-0.900969,10,2015-01-16
371,15,11,39.97,70330.615,16194.48625,19.82,-0.433884,-0.900969,11,2015-01-16
372,15,12,39.95,69097.89,15025.0045,19.82,-0.433884,-0.900969,12,2015-01-16
373,15,13,40.02,66585.435,12760.24275,19.82,-0.433884,-0.900969,13,2015-01-16
374,15,14,41.83,65771.805,10046.2745,19.82,-0.433884,-0.900969,14,2015-01-16
375,15,15,44.05,65504.0075,7204.99425,19.82,-0.433884,-0.900969,15,2015-01-16
376,15,16,47.1,65842.1175,5159.83125,19.82,-0.433884,-0.900969,16,2015-01-16
377,15,17,52.49,68543.395,4463.52875,19.82,-0.433884,-0.900969,17,2015-01-16
378,15,18,53.54,68682.9725,4188.109,19.82,-0.433884,-0.900969,18,2015-01-16
379,15,19,48.02,66220.345,3965.42475,19.82,-0.433884,-0.900969,19,2015-01-16
380,15,20,41.51,62129.57,3764.435,19.82,-0.433884,-0.900969,20,2015-01-16
381,15,21,37.92,57963.1875,3608.63,19.82,-0.433884,-0.900969,21,2015-01-16
382,15,22,35.64,55038.025,3458.72,19.82,-0.433884,-0.900969,22,2015-01-16
383,15,23,28.79,52542.1875,3312.075,19.82,-0.433884,-0.900969,23,2015-01-16
384,16,0,29.03,49195.63,6444.296,19.82,-0.974928,-0.222521,0,2015-01-17
385,16,1,27.47,47607.0275,7292.05325,19.82,-0.974928,-0.222521,1,2015-01-17
386,16,2,28.06,46093.8875,7231.03075,19.82,-0.974928,-0.222521,2,2015-01-17
387,16,3,27.92,45942.5275,7282.392,19.82,-0.974928,-0.222521,3,2015-01-17
388,16,4,27.05,46530.9325,7398.47875,19.82,-0.974928,-0.222521,4,2015-01-17
389,16,5,27.24,46256.105,7534.13225,19.82,-0.974928,-0.222521,5,2015-01-17
390,16,6,27.34,47449.7975,7735.23625,19.82,-0.974928,-0.222521,6,2015-01-17
391,16,7,27.74,51215.89,7951.4375,19.82,-0.974928,-0.222521,7,2015-01-17
392,16,8,29.73,54927.2875,8308.33925,19.82,-0.974928,-0.222521,8,2015-01-17
393,16,9,35.05,57348.0625,9590.20925,19.82,-0.974928,-0.222521,9,2015-01-17
394,16,10,38.81,58593.19,11417.774,19.82,-0.974928,-0.222521,10,2015-01-17
395,16,11,38.89,59897.4225,12839.1635,19.82,-0.974928,-0.222521,11,2015-01-17
396,16,12,34.99,58974.6075,13612.54775,19.82,-0.974928,-0.222521,12,2015-01-17
397,16,13,31.96,57177.2725,13475.735,19.82,-0.974928,-0.222521,13,2015-01-17
398,16,14,30.07,55839.5275,12419.637,19.82,-0.974928,-0.222521,14,2015-01-17
399,16,15,31.27,54703.625,10658.54475,19.82,-0.974928,-0.222521,15,2015-01-17
400,16,16,33.84,56193.81,9373.3445,19.82,-0.974928,-0.222521,16,2015-01-17
401,16,17,42.44,58905.4275,9334.6555,19.82,-0.974928,-0.222521,17,2015-01-17
402,16,18,44.9,60005.4275,9776.16,19.82,-0.974928,-0.222521,18,2015-01-17
403,16,19,34.24,58379.2975,10048.95425,19.82,-0.974928,-0.222521,19,2015-01-17
404,16,20,28.95,54706.8325,10310.9,19.82,-0.974928,-0.222521,20,2015-01-17
405,16,21,27.02,52522.3025,10755.3525,19.82,-0.974928,-0.222521,21,2015-01-17
406,16,22,27.46,52240.9425,11053.44,19.82,-0.974928,-0.222521,22,2015-01-17
407,16,23,24.5,49333.3025,11208.095,19.82,-0.974928,-0.222521,23,2015-01-17
408,17,0,23.35,45897.7975,8713.480749999999,19.82,-0.781831,0.62349,0,2015-01-18
409,17,1,21.19,43534.58,8120.89525,19.82,-0.781831,0.62349,1,2015-01-18
410,17,2,22.24,42248.9325,8318.154,19.82,-0.781831,0.62349,2,2015-01-18
411,17,3,22.31,42612.7925,8468.984499999999,19.82,-0.781831,0.62349,3,2015-01-18
412,17,4,22.32,43020.9275,8550.48975,19.82,-0.781831,0.62349,4,2015-01-18
413,17,5,22.11,42901.73,8536.83625,19.82,-0.781831,0.62349,5,2015-01-18
414,17,6,14.12,42405.77,8426.25,19.82,-0.781831,0.62349,6,2015-01-18
415,17,7,15.17,44223.9575,8257.679,19.82,-0.781831,0.62349,7,2015-01-18
416,17,8,19.07,47172.2,8256.24375,19.82,-0.781831,0.62349,8,2015-01-18
417,17,9,24.94,50273.75,9689.8355,19.82,-0.781831,0.62349,9,2015-01-18
418,17,10,27.2,52753.185,11618.68625,19.82,-0.781831,0.62349,10,2015-01-18
419,17,11,28.22,55079.4425,12916.974,19.82,-0.781831,0.62349,11,2015-01-18
420,17,12,28.15,54972.1475,12995.827,19.82,-0.781831,0.62349,12,2015-01-18
421,17,13,27.85,53126.34,11855.5635,19.82,-0.781831,0.62349,13,2015-01-18
422,17,14,28.17,51698.435,9523.63625,19.82,-0.781831,0.62349,14,2015-01-18
423,17,15,29.91,51324.1925,6527.2035,19.82,-0.781831,0.62349,15,2015-01-18
424,17,16,30.44,52131.375,4215.64525,19.82,-0.781831,0.62349,16,2015-01-18
425,17,17,38.42,56862.81,3809.41175,19.82,-0.781831,0.62349,17,2015-01-18
426,17,18,42.46,58676.6975,3929.43675,19.82,-0.781831,0.62349,18,2015-01-18
427,17,19,39.8,57651.3875,3983.56775,19.82,-0.781831,0.62349,19,2015-01-18
428,17,20,30.54,54533.5825,3883.2075,19.82,-0.781831,0.62349,20,2015-01-18
429,17,21,30.4,52814.375,3736.61,19.82,-0.781831,0.62349,21,2015-01-18
430,17,22,31.0,53122.6825,3507.495,19.82,-0.781831,0.62349,22,2015-01-18
431,17,23,28.42,50060.2475,3189.3125,19.82,-0.781831,0.62349,23,2015-01-18
432,18,0,27.92,46654.6025,2710.201,19.275,0.0,1.0,0,2015-01-19
433,18,1,27.76,44912.0025,2709.475,19.275,0.0,1.0,1,2015-01-19
434,18,2,28.25,44047.64,2473.492,19.275,0.0,1.0,2,2015-01-19
435,18,3,28.41,44206.6925,2260.53425,19.275,0.0,1.0,3,2015-01-19
436,18,4,28.07,45746.57,2077.134,19.275,0.0,1.0,4,2015-01-19
437,18,5,29.63,49104.485,1983.34475,19.275,0.0,1.0,5,2015-01-19
438,18,6,42.87,57709.03,1959.74425,19.275,0.0,1.0,6,2015-01-19
439,18,7,52.07,65059.6575,1995.55925,19.275,0.0,1.0,7,2015-01-19
440,18,8,56.49,67943.325,2390.36475,19.275,0.0,1.0,8,2015-01-19
441,18,9,52.38,68221.6325,4229.359,19.275,0.0,1.0,9,2015-01-19
442,18,10,48.84,69530.2025,6375.63875,19.275,0.0,1.0,10,2015-01-19
443,18,11,47.95,70315.3025,7772.6845,19.275,0.0,1.0,11,2015-01-19
444,18,12,44.97,69890.685,8037.688,19.275,0.0,1.0,12,2015-01-19
445,18,13,47.95,68226.3975,7118.6905,19.275,0.0,1.0,13,2015-01-19
446,18,14,47.72,67647.095,5251.4490000000005,19.275,0.0,1.0,14,2015-01-19
447,18,15,47.43,67614.6125,3186.56225,19.275,0.0,1.0,15,2015-01-19
448,18,16,48.19,67162.5675,1884.379,19.275,0.0,1.0,16,2015-01-19
449,18,17,52.16,69321.7725,1838.4075,19.275,0.0,1.0,17,2015-01-19
450,18,18,56.26,70118.93,2032.2605,19.275,0.0,1.0,18,2015-01-19
451,18,19,52.96,68591.805,2052.83675,19.275,0.0,1.0,19,2015-01-19
452,18,20,45.0,64674.655,1995.5375,19.275,0.0,1.0,20,2015-01-19
453,18,21,40.0,61619.35,1917.285,19.275,0.0,1.0,21,2015-01-19
454,18,22,37.53,58391.7825,1714.9675,19.275,0.0,1.0,22,2015-01-19
455,18,23,31.07,53210.2075,1547.29,19.275,0.0,1.0,23,2015-01-19
456,19,0,31.93,49464.47,1354.1565,19.249,0.781831,0.62349,0,2015-01-20
457,19,1,31.08,48207.7625,1088.042,19.249,0.781831,0.62349,1,2015-01-20
458,19,2,29.92,47127.7225,1007.37675,19.249,0.781831,0.62349,2,2015-01-20
459,19,3,29.97,47193.79,947.2495,19.249,0.781831,0.62349,3,2015-01-20
460,19,4,31.02,48149.1675,905.92875,19.249,0.781831,0.62349,4,2015-01-20
461,19,5,34.81,50658.075,908.656,19.249,0.781831,0.62349,5,2015-01-20
462,19,6,39.4,58080.6875,929.54175,19.249,0.781831,0.62349,6,2015-01-20
463,19,7,53.39,64908.15,900.64875,19.249,0.781831,0.62349,7,2015-01-20
464,19,8,58.88,67257.6725,1000.69725,19.249,0.781831,0.62349,8,2015-01-20
465,19,9,58.8,67398.565,1660.3695,19.249,0.781831,0.62349,9,2015-01-20
466,19,10,57.34,68364.1375,2788.359,19.249,0.781831,0.62349,10,2015-01-20
467,19,11,57.46,68885.5425,3716.721000000001,19.249,0.781831,0.62349,11,2015-01-20
468,19,12,53.53,68402.86,4132.963250000001,19.249,0.781831,0.62349,12,2015-01-20
469,19,13,52.93,67520.1,3957.1375,19.249,0.781831,0.62349,13,2015-01-20
470,19,14,52.38,65345.615,3105.3115,19.249,0.781831,0.62349,14,2015-01-20
471,19,15,52.1,65355.845,1842.284,19.249,0.781831,0.62349,15,2015-01-20
472,19,16,51.04,65148.1875,1004.492,19.249,0.781831,0.62349,16,2015-01-20
473,19,17,58.55,68081.5175,886.7420000000001,19.249,0.781831,0.62349,17,2015-01-20
474,19,18,66.65,69041.6225,1038.15125,19.249,0.781831,0.62349,18,2015-01-20
475,19,19,56.02,67834.335,1164.443,19.249,0.781831,0.62349,19,2015-01-20
476,19,20,50.01,64030.2625,1265.5125,19.249,0.781831,0.62349,20,2015-01-20
477,19,21,42.73,60753.615,1349.1825,19.249,0.781831,0.62349,21,2015-01-20
478,19,22,42.02,57965.055,1401.17,19.249,0.781831,0.62349,22,2015-01-20
479,19,23,36.93,52305.065,1435.6475,19.249,0.781831,0.62349,23,2015-01-20
480,20,0,31.08,49551.65,1280.47725,19.525,0.974928,-0.222521,0,2015-01-21
481,20,1,32.07,47266.39,1564.5210000000002,19.525,0.974928,-0.222521,1,2015-01-21
482,20,2,31.53,46369.025,1549.53225,19.525,0.974928,-0.222521,2,2015-01-21
483,20,3,31.2,46630.78,1563.763,19.525,0.974928,-0.222521,3,2015-01-21
484,20,4,33.27,47866.4775,1546.3385,19.525,0.974928,-0.222521,4,2015-01-21
485,20,5,35.07,50910.8325,1540.71525,19.525,0.974928,-0.222521,5,2015-01-21
486,20,6,43.71,58404.8625,1540.4635,19.525,0.974928,-0.222521,6,2015-01-21
487,20,7,54.12,65063.3825,1575.97675,19.525,0.974928,-0.222521,7,2015-01-21
488,20,8,58.39,67490.9975,1986.50475,19.525,0.974928,-0.222521,8,2015-01-21
489,20,9,56.6,67635.4775,4109.361,19.525,0.974928,-0.222521,9,2015-01-21
490,20,10,54.96,68445.675,6908.813749999999,19.525,0.974928,-0.222521,10,2015-01-21
491,20,11,53.99,69201.8575,9106.46025,19.525,0.974928,-0.222521,11,2015-01-21
492,20,12,48.49,68948.6675,10000.75575,19.525,0.974928,-0.222521,12,2015-01-21
493,20,13,49.59,67912.05,9474.97175,19.525,0.974928,-0.222521,13,2015-01-21
494,20,14,48.0,66529.8725,7682.037499999999,19.525,0.974928,-0.222521,14,2015-01-21
495,20,15,50.0,66261.9975,5166.19975,19.525,0.974928,-0.222521,15,2015-01-21
496,20,16,51.02,65983.5225,3207.3695,19.525,0.974928,-0.222521,16,2015-01-21
497,20,17,55.47,68466.555,2938.65925,19.525,0.974928,-0.222521,17,2015-01-21
498,20,18,57.1,68848.6825,3495.93375,19.525,0.974928,-0.222521,18,2015-01-21
499,20,19,51.95,66976.25,3960.0795,19.525,0.974928,-0.222521,19,2015-01-21
500,20,20,43.22,63074.4025,4128.72375,19.525,0.974928,-0.222521,20,2015-01-21
501,20,21,38.98,59882.9825,4083.07,19.525,0.974928,-0.222521,21,2015-01-21
502,20,22,38.38,57032.31,3987.92375,19.525,0.974928,-0.222521,22,2015-01-21
503,20,23,31.51,51913.515,3866.2725,19.525,0.974928,-0.222521,23,2015-01-21
504,21,0,29.67,50432.7575,3997.35575,19.549,0.433884,-0.900969,0,2015-01-22
505,21,1,29.93,48343.0225,4072.064,19.549,0.433884,-0.900969,1,2015-01-22
506,21,2,29.0,47150.605,3938.52675,19.549,0.433884,-0.900969,2,2015-01-22
507,21,3,28.96,47265.0675,3800.7375,19.549,0.433884,-0.900969,3,2015-01-22
508,21,4,29.38,48266.7925,3707.56125,19.549,0.433884,-0.900969,4,2015-01-22
509,21,5,31.09,51010.0175,3735.36725,19.549,0.433884,-0.900969,5,2015-01-22
510,21,6,36.92,58314.47,3798.16075,19.549,0.433884,-0.900969,6,2015-01-22
511,21,7,48.42,65376.3375,3878.477,19.549,0.433884,-0.900969,7,2015-01-22
512,21,8,53.79,67708.2225,4094.64175,19.549,0.433884,-0.900969,8,2015-01-22
513,21,9,50.52,67842.0275,4957.70825,19.549,0.433884,-0.900969,9,2015-01-22
514,21,10,50.53,66924.79,6145.3105,19.549,0.433884,-0.900969,10,2015-01-22
515,21,11,49.89,69236.625,6832.06,19.549,0.433884,-0.900969,11,2015-01-22
516,21,12,52.44,68789.4,6852.736000000001,19.549,0.433884,-0.900969,12,2015-01-22
517,21,13,54.01,67170.225,6234.941750000001,19.549,0.433884,-0.900969,13,2015-01-22
518,21,14,51.54,66328.3875,5143.8225,19.549,0.433884,-0.900969,14,2015-01-22
519,21,15,49.99,66729.0675,3886.335,19.549,0.433884,-0.900969,15,2015-01-22
520,21,16,51.99,66276.4275,3020.54725,19.549,0.433884,-0.900969,16,2015-01-22
521,21,17,59.2,69005.385,2843.693,19.549,0.433884,-0.900969,17,2015-01-22
522,21,18,56.99,69505.55,2915.721,19.549,0.433884,-0.900969,18,2015-01-22
523,21,19,53.81,67157.6175,2885.2935,19.549,0.433884,-0.900969,19,2015-01-22
524,21,20,45.57,63027.395,2753.6675,19.549,0.433884,-0.900969,20,2015-01-22
525,21,21,39.86,59421.605,2618.135,19.549,0.433884,-0.900969,21,2015-01-22
526,21,22,37.26,56529.61,2467.87,19.549,0.433884,-0.900969,22,2015-01-22
527,21,23,30.96,52883.31,2349.23,19.549,0.433884,-0.900969,23,2015-01-22
528,22,0,31.18,50374.3825,2538.41,19.467,-0.433884,-0.900969,0,2015-01-23
529,22,1,29.97,48181.935,2485.35225,19.467,-0.433884,-0.900969,1,2015-01-23
530,22,2,28.86,47062.94,2331.35625,19.467,-0.433884,-0.900969,2,2015-01-23
531,22,3,28.78,47403.7125,2200.858,19.467,-0.433884,-0.900969,3,2015-01-23
532,22,4,29.39,48915.95,2138.928,19.467,-0.433884,-0.900969,4,2015-01-23
533,22,5,32.49,51667.8925,2072.023,19.467,-0.433884,-0.900969,5,2015-01-23
534,22,6,37.52,58784.9725,1977.33775,19.467,-0.433884,-0.900969,6,2015-01-23
535,22,7,54.28,65910.3975,1832.163,19.467,-0.433884,-0.900969,7,2015-01-23
536,22,8,53.56,68297.075,1806.90375,19.467,-0.433884,-0.900969,8,2015-01-23
537,22,9,57.68,68435.0275,2360.4045,19.467,-0.433884,-0.900969,9,2015-01-23
538,22,10,56.97,68859.1325,3358.5035,19.467,-0.433884,-0.900969,10,2015-01-23
539,22,11,55.75,69781.52,4289.1425,19.467,-0.433884,-0.900969,11,2015-01-23
540,22,12,49.94,69063.9575,4687.943,19.467,-0.433884,-0.900969,12,2015-01-23
541,22,13,47.77,66379.67,4481.961,19.467,-0.433884,-0.900969,13,2015-01-23
542,22,14,46.58,65354.345,3643.337,19.467,-0.433884,-0.900969,14,2015-01-23
543,22,15,44.09,64997.7975,2416.9105,19.467,-0.433884,-0.900969,15,2015-01-23
544,22,16,45.18,64964.1725,1398.5905,19.467,-0.433884,-0.900969,16,2015-01-23
545,22,17,49.98,67930.335,1272.667,19.467,-0.433884,-0.900969,17,2015-01-23
546,22,18,47.99,68098.17,1533.0845,19.467,-0.433884,-0.900969,18,2015-01-23
547,22,19,46.98,66097.1625,2135.1395,19.467,-0.433884,-0.900969,19,2015-01-23
548,22,20,41.48,62075.055,2662.9575,19.467,-0.433884,-0.900969,20,2015-01-23
549,22,21,35.12,58117.6625,2960.9475,19.467,-0.433884,-0.900969,21,2015-01-23
550,22,22,34.21,55242.9825,3397.525,19.467,-0.433884,-0.900969,22,2015-01-23
551,22,23,31.14,52168.5675,3954.915,19.467,-0.433884,-0.900969,23,2015-01-23
552,23,0,28.5,49174.5525,4296.27425,19.467,-0.974928,-0.222521,0,2015-01-24
553,23,1,27.04,47863.0175,4934.092,19.467,-0.974928,-0.222521,1,2015-01-24
554,23,2,24.44,46307.62,5381.208,19.467,-0.974928,-0.222521,2,2015-01-24
555,23,3,24.29,46124.0875,5881.54575,19.467,-0.974928,-0.222521,3,2015-01-24
556,23,4,25.93,46459.8025,6332.004,19.467,-0.974928,-0.222521,4,2015-01-24
557,23,5,24.99,46003.6575,6815.54375,19.467,-0.974928,-0.222521,5,2015-01-24
558,23,6,23.94,47141.175,7461.902,19.467,-0.974928,-0.222521,6,2015-01-24
559,23,7,24.26,50540.2575,7858.50975,19.467,-0.974928,-0.222521,7,2015-01-24
560,23,8,27.6,53057.795,8044.7595,19.467,-0.974928,-0.222521,8,2015-01-24
561,23,9,29.53,56628.9475,8659.75575,19.467,-0.974928,-0.222521,9,2015-01-24
562,23,10,30.26,58188.175,9282.04375,19.467,-0.974928,-0.222521,10,2015-01-24
563,23,11,37.81,60267.8725,9690.62125,19.467,-0.974928,-0.222521,11,2015-01-24
564,23,12,37.27,58563.4675,9751.922,19.467,-0.974928,-0.222521,12,2015-01-24
565,23,13,34.37,56742.725,9225.726,19.467,-0.974928,-0.222521,13,2015-01-24
566,23,14,30.07,55090.3725,8359.17725,19.467,-0.974928,-0.222521,14,2015-01-24
567,23,15,30.25,52199.455,7426.849999999999,19.467,-0.974928,-0.222521,15,2015-01-24
568,23,16,34.52,54350.7075,6718.42175,19.467,-0.974928,-0.222521,16,2015-01-24
569,23,17,36.09,57378.3525,6449.60725,19.467,-0.974928,-0.222521,17,2015-01-24
570,23,18,37.86,58648.89,6649.56975,19.467,-0.974928,-0.222521,18,2015-01-24
571,23,19,34.56,54873.3575,7271.03275,19.467,-0.974928,-0.222521,19,2015-01-24
572,23,20,30.04,51955.385,7852.57,19.467,-0.974928,-0.222521,20,2015-01-24
573,23,21,27.97,51889.9,8111.9375,19.467,-0.974928,-0.222521,21,2015-01-24
574,23,22,28.11,51739.4875,8340.235,19.467,-0.974928,-0.222521,22,2015-01-24
575,23,23,24.99,49036.1275,8353.015,19.467,-0.974928,-0.222521,23,2015-01-24
576,24,0,23.26,45958.5075,8093.56975,19.467,-0.781831,0.62349,0,2015-01-25
577,24,1,22.13,42691.62,7693.46425,19.467,-0.781831,0.62349,1,2015-01-25
578,24,2,19.04,41110.79,7664.89325,19.467,-0.781831,0.62349,2,2015-01-25
579,24,3,19.91,41877.785,7530.99875,19.467,-0.781831,0.62349,3,2015-01-25
580,24,4,21.49,41420.4575,7273.07475,19.467,-0.781831,0.62349,4,2015-01-25
581,24,5,21.75,41400.2075,6871.908,19.467,-0.781831,0.62349,5,2015-01-25
582,24,6,19.82,40817.5775,6461.55525,19.467,-0.781831,0.62349,6,2015-01-25
583,24,7,22.35,42846.8725,6067.67975,19.467,-0.781831,0.62349,7,2015-01-25
584,24,8,24.64,45237.6425,5817.006249999999,19.467,-0.781831,0.62349,8,2015-01-25
585,24,9,28.03,48793.455,6125.516,19.467,-0.781831,0.62349,9,2015-01-25
586,24,10,29.94,51427.5625,6792.0635,19.467,-0.781831,0.62349,10,2015-01-25
587,24,11,36.65,53967.105,7327.6825,19.467,-0.781831,0.62349,11,2015-01-25
588,24,12,31.99,53899.355,7341.64425,19.467,-0.781831,0.62349,12,2015-01-25
589,24,13,29.25,51498.3325,6815.14125,19.467,-0.781831,0.62349,13,2015-01-25
590,24,14,29.13,50174.1325,5754.5005,19.467,-0.781831,0.62349,14,2015-01-25
591,24,15,29.26,49885.09,4799.14325,19.467,-0.781831,0.62349,15,2015-01-25
592,24,16,30.29,50542.9025,4153.93075,19.467,-0.781831,0.62349,16,2015-01-25
593,24,17,36.5,54708.62,3972.9685,19.467,-0.781831,0.62349,17,2015-01-25
594,24,18,40.96,56018.46,4093.52775,19.467,-0.781831,0.62349,18,2015-01-25
595,24,19,39.03,55560.835,4504.64375,19.467,-0.781831,0.62349,19,2015-01-25
596,24,20,34.92,53011.6325,4797.225,19.467,-0.781831,0.62349,20,2015-01-25
597,24,21,30.2,51624.51,4720.91,19.467,-0.781831,0.62349,21,2015-01-25
598,24,22,29.99,51845.24,4759.535,19.467,-0.781831,0.62349,22,2015-01-25
599,24,23,28.07,48864.65,4919.8425,19.467,-0.781831,0.62349,23,2015-01-25
600,25,0,26.93,44458.7275,4871.98825,19.612,0.0,1.0,0,2015-01-26
601,25,1,26.13,43440.7975,4129.07425,19.612,0.0,1.0,1,2015-01-26
602,25,2,25.54,42513.495,4395.977,19.612,0.0,1.0,2,2015-01-26
603,25,3,25.41,42708.2225,4705.22925,19.612,0.0,1.0,3,2015-01-26
604,25,4,25.8,44127.6775,5077.80825,19.612,0.0,1.0,4,2015-01-26
605,25,5,27.1,47583.5025,5492.4605,19.612,0.0,1.0,5,2015-01-26
606,25,6,41.94,55820.605,5981.565,19.612,0.0,1.0,6,2015-01-26
