IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SARD,FUTU__D_SARD,FUTU__WIND_SARD,CONST__wd_sin,CONST__wd_cos,Hour,Date
360,15,0,43.53,837.0,244.165,-0.433884,-0.900969,0,2015-01-16
361,15,1,40.0,781.0,237.679,-0.433884,-0.900969,1,2015-01-16
362,15,2,38.0,750.0,230.143,-0.433884,-0.900969,2,2015-01-16
363,15,3,37.76,741.0,224.508,-0.433884,-0.900969,3,2015-01-16
364,15,4,38.51,757.0,221.402,-0.433884,-0.900969,4,2015-01-16
365,15,5,42.78,792.0,226.337,-0.433884,-0.900969,5,2015-01-16
366,15,6,48.38,904.0,232.05,-0.433884,-0.900969,6,2015-01-16
367,15,7,54.58,1104.0,227.539,-0.433884,-0.900969,7,2015-01-16
368,15,8,66.73,1164.0,208.561,-0.433884,-0.900969,8,2015-01-16
369,15,9,64.68,1139.0,189.49,-0.433884,-0.900969,9,2015-01-16
370,15,10,60.30561,1110.0,180.654,-0.433884,-0.900969,10,2015-01-16
371,15,11,59.22,1057.0,179.0,-0.433884,-0.900969,11,2015-01-16
372,15,12,49.78,1115.0,180.162,-0.433884,-0.900969,12,2015-01-16
373,15,13,49.5,1032.0,174.575,-0.433884,-0.900969,13,2015-01-16
374,15,14,54.054072,1012.0,162.692,-0.433884,-0.900969,14,2015-01-16
375,15,15,55.02,982.0,148.131,-0.433884,-0.900969,15,2015-01-16
376,15,16,56.04,1014.0,131.927,-0.433884,-0.900969,16,2015-01-16
377,15,17,61.99,1160.0,107.319,-0.433884,-0.900969,17,2015-01-16
378,15,18,60.5,1271.0,96.246,-0.433884,-0.900969,18,2015-01-16
379,15,19,58.34,1300.0,103.43,-0.433884,-0.900969,19,2015-01-16
380,15,20,52.69,1270.0,132.148,-0.433884,-0.900969,20,2015-01-16
381,15,21,50.88,1185.0,163.88,-0.433884,-0.900969,21,2015-01-16
382,15,22,48.14,1095.0,196.01,-0.433884,-0.900969,22,2015-01-16
383,15,23,43.0,996.0,216.391,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,868.0,319.619,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,821.0,338.954,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,782.0,350.892,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,769.0,361.876,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,775.0,356.106,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,792.0,336.536,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,870.0,309.319,-0.974928,-0.222521,6,2015-01-17
391,16,7,51.02,993.0,272.148,-0.974928,-0.222521,7,2015-01-17
392,16,8,54.99,1080.0,240.178,-0.974928,-0.222521,8,2015-01-17
393,16,9,56.53,1165.0,218.384,-0.974928,-0.222521,9,2015-01-17
394,16,10,49.61,1176.0,221.89,-0.974928,-0.222521,10,2015-01-17
395,16,11,45.782037,1197.0,240.061,-0.974928,-0.222521,11,2015-01-17
396,16,12,41.54,1100.0,253.15,-0.974928,-0.222521,12,2015-01-17
397,16,13,40.67,1094.0,256.37,-0.974928,-0.222521,13,2015-01-17
398,16,14,41.87,1029.0,252.61,-0.974928,-0.222521,14,2015-01-17
399,16,15,45.01,1005.0,241.614,-0.974928,-0.222521,15,2015-01-17
400,16,16,47.75,1008.0,214.651,-0.974928,-0.222521,16,2015-01-17
401,16,17,57.99,1085.0,185.694,-0.974928,-0.222521,17,2015-01-17
402,16,18,63.05,1167.0,166.958,-0.974928,-0.222521,18,2015-01-17
403,16,19,65.08,1185.0,158.088,-0.974928,-0.222521,19,2015-01-17
404,16,20,57.99,1157.0,154.475,-0.974928,-0.222521,20,2015-01-17
405,16,21,49.59,1070.0,152.464,-0.974928,-0.222521,21,2015-01-17
406,16,22,45.0,1001.0,150.926,-0.974928,-0.222521,22,2015-01-17
407,16,23,40.45,938.0,146.035,-0.974928,-0.222521,23,2015-01-17
408,17,0,41.17,872.0,127.457,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,807.0,116.326,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,766.0,102.274,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,744.0,89.473,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,752.0,77.228,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,774.0,70.682,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,809.0,62.411,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,857.0,45.919,-0.781831,0.62349,7,2015-01-18
416,17,8,42.593718,923.0,14.964,-0.781831,0.62349,8,2015-01-18
417,17,9,45.586031,1018.0,7.041,-0.781831,0.62349,9,2015-01-18
418,17,10,45.681792,1070.0,12.021,-0.781831,0.62349,10,2015-01-18
419,17,11,41.71,1083.0,21.904,-0.781831,0.62349,11,2015-01-18
420,17,12,41.0,1088.0,35.638,-0.781831,0.62349,12,2015-01-18
421,17,13,39.0,965.0,35.534,-0.781831,0.62349,13,2015-01-18
422,17,14,38.65,903.0,29.077,-0.781831,0.62349,14,2015-01-18
423,17,15,48.08,878.0,21.46,-0.781831,0.62349,15,2015-01-18
424,17,16,50.59,888.0,17.594,-0.781831,0.62349,16,2015-01-18
425,17,17,72.45,979.0,17.673,-0.781831,0.62349,17,2015-01-18
426,17,18,76.4,1064.0,13.938,-0.781831,0.62349,18,2015-01-18
427,17,19,82.89,1097.0,7.523,-0.781831,0.62349,19,2015-01-18
428,17,20,82.0,1095.0,0.0,-0.781831,0.62349,20,2015-01-18
429,17,21,72.0,1051.0,0.0,-0.781831,0.62349,21,2015-01-18
430,17,22,61.99,964.0,0.0,-0.781831,0.62349,22,2015-01-18
431,17,23,48.25,880.0,1.486,-0.781831,0.62349,23,2015-01-18
432,18,0,39.17,803.0,9.832,0.0,1.0,0,2015-01-19
433,18,1,37.22,754.0,17.059,0.0,1.0,1,2015-01-19
434,18,2,33.58,737.0,24.402,0.0,1.0,2,2015-01-19
435,18,3,32.84,724.0,23.805,0.0,1.0,3,2015-01-19
436,18,4,35.0,727.0,28.996,0.0,1.0,4,2015-01-19
437,18,5,39.0,760.0,36.452,0.0,1.0,5,2015-01-19
438,18,6,49.2,883.0,56.084,0.0,1.0,6,2015-01-19
439,18,7,56.43,1054.0,71.267,0.0,1.0,7,2015-01-19
440,18,8,64.227371,1115.0,83.715,0.0,1.0,8,2015-01-19
441,18,9,61.03,1102.0,106.029,0.0,1.0,9,2015-01-19
442,18,10,55.76,1134.0,129.75,0.0,1.0,10,2015-01-19
443,18,11,54.27,1130.0,142.968,0.0,1.0,11,2015-01-19
444,18,12,50.21,1085.0,157.194,0.0,1.0,12,2015-01-19
445,18,13,50.0,1042.0,167.566,0.0,1.0,13,2015-01-19
446,18,14,51.98,1044.0,173.288,0.0,1.0,14,2015-01-19
447,18,15,55.01,981.0,180.7,0.0,1.0,15,2015-01-19
448,18,16,58.28,1015.0,191.106,0.0,1.0,16,2015-01-19
449,18,17,66.0,1122.0,201.127,0.0,1.0,17,2015-01-19
450,18,18,69.99,1157.0,206.978,0.0,1.0,18,2015-01-19
451,18,19,66.5,1167.0,205.448,0.0,1.0,19,2015-01-19
452,18,20,61.63,1135.0,188.691,0.0,1.0,20,2015-01-19
453,18,21,60.5,1056.0,174.635,0.0,1.0,21,2015-01-19
454,18,22,51.5,965.0,161.986,0.0,1.0,22,2015-01-19
455,18,23,49.23,887.0,147.873,0.0,1.0,23,2015-01-19
456,19,0,47.0,822.0,115.507,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,768.0,100.95,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,750.0,85.188,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,742.0,71.371,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,754.0,64.132,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,780.0,63.141,0.781831,0.62349,5,2015-01-20
462,19,6,50.94,894.0,63.187,0.781831,0.62349,6,2015-01-20
463,19,7,58.93,1075.0,59.38,0.781831,0.62349,7,2015-01-20
464,19,8,67.85,1150.0,49.573,0.781831,0.62349,8,2015-01-20
465,19,9,63.79,1170.0,37.59,0.781831,0.62349,9,2015-01-20
466,19,10,59.6,1198.0,25.205,0.781831,0.62349,10,2015-01-20
467,19,11,56.26,1195.0,19.366,0.781831,0.62349,11,2015-01-20
468,19,12,52.01,1172.0,14.85,0.781831,0.62349,12,2015-01-20
469,19,13,51.85,1118.0,18.635,0.781831,0.62349,13,2015-01-20
470,19,14,53.37,1094.0,19.374,0.781831,0.62349,14,2015-01-20
471,19,15,54.992731,1034.0,20.266,0.781831,0.62349,15,2015-01-20
472,19,16,57.33,1095.0,10.116,0.781831,0.62349,16,2015-01-20
473,19,17,63.5,1162.0,9.4,0.781831,0.62349,17,2015-01-20
474,19,18,69.62,1211.0,15.575,0.781831,0.62349,18,2015-01-20
475,19,19,72.298096,1237.0,7.315,0.781831,0.62349,19,2015-01-20
476,19,20,66.69,1185.0,12.573,0.781831,0.62349,20,2015-01-20
477,19,21,54.34,1102.0,11.097,0.781831,0.62349,21,2015-01-20
478,19,22,51.2,1009.0,18.876,0.781831,0.62349,22,2015-01-20
479,19,23,49.86,934.0,26.212,0.781831,0.62349,23,2015-01-20
480,20,0,47.6,874.0,106.339,0.974928,-0.222521,0,2015-01-21
481,20,1,43.51,813.0,95.9105,0.974928,-0.222521,1,2015-01-21
482,20,2,42.87,785.0,85.489,0.974928,-0.222521,2,2015-01-21
483,20,3,42.87,784.0,76.2785,0.974928,-0.222521,3,2015-01-21
484,20,4,42.92,786.0,68.596,0.974928,-0.222521,4,2015-01-21
485,20,5,43.17,821.0,63.552,0.974928,-0.222521,5,2015-01-21
486,20,6,50.11,931.0,60.8685,0.974928,-0.222521,6,2015-01-21
487,20,7,55.89,1135.0,56.58,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,1231.0,51.468,0.974928,-0.222521,8,2015-01-21
489,20,9,62.5,1282.0,46.0035,0.974928,-0.222521,9,2015-01-21
490,20,10,62.54,1333.0,39.07,0.974928,-0.222521,10,2015-01-21
491,20,11,57.32,1270.0,38.8845,0.974928,-0.222521,11,2015-01-21
492,20,12,52.01,1209.0,37.932,0.974928,-0.222521,12,2015-01-21
493,20,13,51.25,1199.0,39.783,0.974928,-0.222521,13,2015-01-21
494,20,14,52.09,1063.0,47.5565,0.974928,-0.222521,14,2015-01-21
495,20,15,53.74,1056.0,53.7795,0.974928,-0.222521,15,2015-01-21
496,20,16,54.0,1064.0,53.5755,0.974928,-0.222521,16,2015-01-21
497,20,17,61.15,1131.0,59.391,0.974928,-0.222521,17,2015-01-21
498,20,18,63.55,1207.0,71.7225,0.974928,-0.222521,18,2015-01-21
499,20,19,61.5,1232.0,82.3665,0.974928,-0.222521,19,2015-01-21
500,20,20,54.0,1192.0,104.8685,0.974928,-0.222521,20,2015-01-21
501,20,21,51.01,1115.0,124.744,0.974928,-0.222521,21,2015-01-21
502,20,22,49.76,1019.0,139.1055,0.974928,-0.222521,22,2015-01-21
503,20,23,47.38,927.0,143.323,0.974928,-0.222521,23,2015-01-21
504,21,0,44.75627,881.0,97.171,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,816.0,90.871,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,786.0,85.79,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,779.0,81.186,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,793.0,73.06,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,832.0,63.963,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,948.0,58.55,0.433884,-0.900969,6,2015-01-22
511,21,7,56.9,1141.0,53.78,0.433884,-0.900969,7,2015-01-22
512,21,8,63.0,1208.0,53.363,0.433884,-0.900969,8,2015-01-22
513,21,9,61.01,1239.0,54.417,0.433884,-0.900969,9,2015-01-22
514,21,10,62.03,1223.0,52.935,0.433884,-0.900969,10,2015-01-22
515,21,11,60.5,1247.0,58.403,0.433884,-0.900969,11,2015-01-22
516,21,12,54.0,1175.0,61.014,0.433884,-0.900969,12,2015-01-22
517,21,13,52.22,1103.0,60.931,0.433884,-0.900969,13,2015-01-22
518,21,14,53.01,1105.0,75.739,0.433884,-0.900969,14,2015-01-22
519,21,15,53.68,1065.0,87.293,0.433884,-0.900969,15,2015-01-22
520,21,16,54.33,1091.0,97.035,0.433884,-0.900969,16,2015-01-22
521,21,17,60.01,1211.0,109.382,0.433884,-0.900969,17,2015-01-22
522,21,18,63.55,1293.0,127.87,0.433884,-0.900969,18,2015-01-22
523,21,19,62.0,1300.0,157.418,0.433884,-0.900969,19,2015-01-22
524,21,20,53.92,1272.0,197.164,0.433884,-0.900969,20,2015-01-22
525,21,21,51.0,1178.0,238.391,0.433884,-0.900969,21,2015-01-22
526,21,22,49.6,1077.0,259.335,0.433884,-0.900969,22,2015-01-22
527,21,23,46.76,949.0,260.434,0.433884,-0.900969,23,2015-01-22
528,22,0,44.0,840.0,255.213,-0.433884,-0.900969,0,2015-01-23
529,22,1,42.49,793.0,250.501,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,756.0,248.325,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,754.0,241.682,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,758.0,239.105,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,797.0,254.926,-0.433884,-0.900969,5,2015-01-23
534,22,6,48.0,928.0,278.69,-0.433884,-0.900969,6,2015-01-23
535,22,7,56.0,1121.0,294.564,-0.433884,-0.900969,7,2015-01-23
536,22,8,62.1,1178.0,313.495,-0.433884,-0.900969,8,2015-01-23
537,22,9,62.7,1242.0,339.844,-0.433884,-0.900969,9,2015-01-23
538,22,10,64.92,1225.0,378.761,-0.433884,-0.900969,10,2015-01-23
539,22,11,61.0,1192.0,416.634,-0.433884,-0.900969,11,2015-01-23
540,22,12,55.23,1202.0,439.703,-0.433884,-0.900969,12,2015-01-23
541,22,13,53.37,1131.0,443.994,-0.433884,-0.900969,13,2015-01-23
542,22,14,53.35,1151.0,443.156,-0.433884,-0.900969,14,2015-01-23
543,22,15,53.51,1114.0,441.97,-0.433884,-0.900969,15,2015-01-23
544,22,16,54.0,1084.0,435.291,-0.433884,-0.900969,16,2015-01-23
545,22,17,60.8,1213.0,424.415,-0.433884,-0.900969,17,2015-01-23
546,22,18,62.5,1277.0,403.527,-0.433884,-0.900969,18,2015-01-23
547,22,19,59.16,1267.0,373.156,-0.433884,-0.900969,19,2015-01-23
548,22,20,53.35,1245.0,339.853,-0.433884,-0.900969,20,2015-01-23
549,22,21,50.8,1157.0,311.336,-0.433884,-0.900969,21,2015-01-23
550,22,22,50.0,1059.0,288.454,-0.433884,-0.900969,22,2015-01-23
551,22,23,47.4,956.0,270.506,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,866.0,279.964,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,809.0,272.804,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,790.0,261.221,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,775.0,252.854,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,775.0,253.348,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,793.0,251.199,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,874.0,250.797,-0.974928,-0.222521,6,2015-01-24
559,23,7,49.23,988.0,241.556,-0.974928,-0.222521,7,2015-01-24
560,23,8,51.268142,1055.0,219.683,-0.974928,-0.222521,8,2015-01-24
561,23,9,51.97,1109.0,197.141,-0.974928,-0.222521,9,2015-01-24
562,23,10,50.13,1088.0,198.198,-0.974928,-0.222521,10,2015-01-24
563,23,11,49.26,1070.0,225.859,-0.974928,-0.222521,11,2015-01-24
564,23,12,45.58,1116.0,279.594,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,1100.0,314.643,-0.974928,-0.222521,13,2015-01-24
566,23,14,41.21,1045.0,339.758,-0.974928,-0.222521,14,2015-01-24
567,23,15,44.4,1007.0,359.073,-0.974928,-0.222521,15,2015-01-24
568,23,16,46.49,975.0,343.74,-0.974928,-0.222521,16,2015-01-24
569,23,17,57.06,1096.0,321.212,-0.974928,-0.222521,17,2015-01-24
570,23,18,62.99,1205.0,299.193,-0.974928,-0.222521,18,2015-01-24
571,23,19,65.99,1215.0,279.323,-0.974928,-0.222521,19,2015-01-24
572,23,20,60.99,1202.0,264.808,-0.974928,-0.222521,20,2015-01-24
573,23,21,50.59,1110.0,262.782,-0.974928,-0.222521,21,2015-01-24
574,23,22,48.03,1035.0,308.228,-0.974928,-0.222521,22,2015-01-24
575,23,23,46.2,949.0,387.233,-0.974928,-0.222521,23,2015-01-24
576,24,0,42.52,865.0,180.876,-0.781831,0.62349,0,2015-01-25
577,24,1,39.0,810.0,157.705,-0.781831,0.62349,1,2015-01-25
578,24,2,35.45,771.0,114.517,-0.781831,0.62349,2,2015-01-25
579,24,3,32.44,763.0,91.419,-0.781831,0.62349,3,2015-01-25
580,24,4,31.73,768.0,85.874,-0.781831,0.62349,4,2015-01-25
581,24,5,32.44,780.0,88.565,-0.781831,0.62349,5,2015-01-25
582,24,6,34.0,827.0,113.972,-0.781831,0.62349,6,2015-01-25
583,24,7,37.400361,877.0,127.323,-0.781831,0.62349,7,2015-01-25
584,24,8,37.27,969.0,146.989,-0.781831,0.62349,8,2015-01-25
585,24,9,40.0,1046.0,165.699,-0.781831,0.62349,9,2015-01-25
586,24,10,40.15,1092.0,190.626,-0.781831,0.62349,10,2015-01-25
587,24,11,40.21,1103.0,223.552,-0.781831,0.62349,11,2015-01-25
588,24,12,40.15,1111.0,253.043,-0.781831,0.62349,12,2015-01-25
589,24,13,35.86,1005.0,277.794,-0.781831,0.62349,13,2015-01-25
590,24,14,33.44,989.0,297.829,-0.781831,0.62349,14,2015-01-25
591,24,15,34.56,940.0,310.227,-0.781831,0.62349,15,2015-01-25
592,24,16,37.0,945.0,318.639,-0.781831,0.62349,16,2015-01-25
593,24,17,49.16,1047.0,330.174,-0.781831,0.62349,17,2015-01-25
594,24,18,53.0,1148.0,345.946,-0.781831,0.62349,18,2015-01-25
595,24,19,56.0,1180.0,362.067,-0.781831,0.62349,19,2015-01-25
596,24,20,53.41,1187.0,375.488,-0.781831,0.62349,20,2015-01-25
597,24,21,50.0,1121.0,384.298,-0.781831,0.62349,21,2015-01-25
598,24,22,46.15,1047.0,397.32,-0.781831,0.62349,22,2015-01-25
599,24,23,41.91,949.0,414.403,-0.781831,0.62349,23,2015-01-25
600,25,0,39.5,821.0,500.18,0.0,1.0,0,2015-01-26
601,25,1,36.99,769.0,497.224,0.0,1.0,1,2015-01-26
602,25,2,35.5,751.0,485.872,0.0,1.0,2,2015-01-26
603,25,3,34.25,738.0,475.216,0.0,1.0,3,2015-01-26
604,25,4,32.22,744.0,467.074,0.0,1.0,4,2015-01-26
605,25,5,36.27,780.0,462.761,0.0,1.0,5,2015-01-26
606,25,6,47.94,900.0,451.564,0.0,1.0,6,2015-01-26
607,25,7,55.0,1082.0,431.02,0.0,1.0,7,2015-01-26
608,25,8,59.0,1156.0,416.336,0.0,1.0,8,2015-01-26
609,25,9,59.0,1191.0,419.326,0.0,1.0,9,2015-01-26
610,25,10,57.06,1160.0,430.764,0.0,1.0,10,2015-01-26
611,25,11,54.9,1145.0,440.854,0.0,1.0,11,2015-01-26
612,25,12,50.164476,1174.0,438.324,0.0,1.0,12,2015-01-26
613,25,13,50.03,1169.0,412.872,0.0,1.0,13,2015-01-26
614,25,14,50.93,1106.0,375.377,0.0,1.0,14,2015-01-26
615,25,15,52.0,1065.0,333.814,0.0,1.0,15,2015-01-26
616,25,16,52.9,1091.0,284.249,0.0,1.0,16,2015-01-26
617,25,17,60.99,1188.0,238.832,0.0,1.0,17,2015-01-26
618,25,18,62.53,1253.0,197.992,0.0,1.0,18,2015-01-26
619,25,19,58.52,1275.0,157.465,0.0,1.0,19,2015-01-26
620,25,20,54.17,1242.0,122.169,0.0,1.0,20,2015-01-26
621,25,21,52.9,1136.0,93.952,0.0,1.0,21,2015-01-26
622,25,22,50.0,1046.0,88.232,0.0,1.0,22,2015-01-26
623,25,23,47.2,945.0,82.686,0.0,1.0,23,2015-01-26
624,26,0,43.71,889.0,101.813,0.781831,0.62349,0,2015-01-27
625,26,1,41.49,811.0,104.342,0.781831,0.62349,1,2015-01-27
626,26,2,40.27,783.0,126.595,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,772.0,147.334,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,776.0,146.194,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,812.0,128.495,0.781831,0.62349,5,2015-01-27
630,26,6,49.81,943.0,113.098,0.781831,0.62349,6,2015-01-27
631,26,7,57.0,1122.0,103.016,0.781831,0.62349,7,2015-01-27
632,26,8,60.0,1201.0,101.182,0.781831,0.62349,8,2015-01-27
633,26,9,59.4,1219.0,107.354,0.781831,0.62349,9,2015-01-27
634,26,10,57.14,1181.0,126.897,0.781831,0.62349,10,2015-01-27
635,26,11,55.46,1165.0,162.863,0.781831,0.62349,11,2015-01-27
636,26,12,50.83,1211.0,203.842,0.781831,0.62349,12,2015-01-27
637,26,13,50.48,1148.0,245.528,0.781831,0.62349,13,2015-01-27
638,26,14,52.0,1080.0,300.012,0.781831,0.62349,14,2015-01-27
639,26,15,52.47,1092.0,335.857,0.781831,0.62349,15,2015-01-27
640,26,16,54.7,1121.0,304.837,0.781831,0.62349,16,2015-01-27
641,26,17,62.4,1188.0,245.249,0.781831,0.62349,17,2015-01-27
642,26,18,62.99,1283.0,183.468,0.781831,0.62349,18,2015-01-27
643,26,19,60.0,1315.0,123.966,0.781831,0.62349,19,2015-01-27
644,26,20,57.0,1280.0,86.239,0.781831,0.62349,20,2015-01-27
645,26,21,53.02,1183.0,69.85,0.781831,0.62349,21,2015-01-27
646,26,22,50.0,1077.0,126.129,0.781831,0.62349,22,2015-01-27
647,26,23,48.69,956.0,206.892,0.781831,0.62349,23,2015-01-27
648,27,0,43.374424,892.0,140.777,0.974928,-0.222521,0,2015-01-28
649,27,1,41.49,814.0,162.628,0.974928,-0.222521,1,2015-01-28
650,27,2,40.72,784.0,178.958,0.974928,-0.222521,2,2015-01-28
651,27,3,38.79,767.0,197.594,0.974928,-0.222521,3,2015-01-28
652,27,4,36.67,770.0,222.457,0.974928,-0.222521,4,2015-01-28
653,27,5,40.38,806.0,240.179,0.974928,-0.222521,5,2015-01-28
654,27,6,49.75,937.0,240.71,0.974928,-0.222521,6,2015-01-28
655,27,7,59.98,1114.0,227.688,0.974928,-0.222521,7,2015-01-28
656,27,8,62.39,1192.0,208.339,0.974928,-0.222521,8,2015-01-28
657,27,9,60.99,1212.0,191.06,0.974928,-0.222521,9,2015-01-28
658,27,10,54.3,1164.0,172.485,0.974928,-0.222521,10,2015-01-28
659,27,11,52.0,1115.0,162.992,0.974928,-0.222521,11,2015-01-28
660,27,12,49.8,1148.0,161.209,0.974928,-0.222521,12,2015-01-28
661,27,13,49.5,1104.0,157.97,0.974928,-0.222521,13,2015-01-28
662,27,14,50.35,1037.0,150.105,0.974928,-0.222521,14,2015-01-28
663,27,15,52.47,1060.0,131.997,0.974928,-0.222521,15,2015-01-28
664,27,16,53.01,1090.0,111.232,0.974928,-0.222521,16,2015-01-28
665,27,17,62.99,1179.0,104.535,0.974928,-0.222521,17,2015-01-28
666,27,18,67.3,1287.0,91.877,0.974928,-0.222521,18,2015-01-28
667,27,19,67.3,1325.0,96.687,0.974928,-0.222521,19,2015-01-28
668,27,20,62.91,1287.0,108.55,0.974928,-0.222521,20,2015-01-28
669,27,21,59.98,1190.0,129.831,0.974928,-0.222521,21,2015-01-28
670,27,22,50.6,1079.0,153.873,0.974928,-0.222521,22,2015-01-28
671,27,23,47.84,966.0,179.882,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,819.0,166.744,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,761.0,190.505,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,727.0,235.829,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,722.0,285.128,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,732.0,338.251,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,765.0,386.832,0.433884,-0.900969,5,2015-01-29
678,28,6,51.39,887.0,438.163,0.433884,-0.900969,6,2015-01-29
679,28,7,57.03,1100.0,505.637,0.433884,-0.900969,7,2015-01-29
680,28,8,62.99,1191.0,584.717,0.433884,-0.900969,8,2015-01-29
681,28,9,62.18,1211.0,648.906,0.433884,-0.900969,9,2015-01-29
682,28,10,58.44,1205.0,683.164,0.433884,-0.900969,10,2015-01-29
683,28,11,54.0,1217.0,702.411,0.433884,-0.900969,11,2015-01-29
684,28,12,50.73,1179.0,712.913,0.433884,-0.900969,12,2015-01-29
685,28,13,50.03,1127.0,710.224,0.433884,-0.900969,13,2015-01-29
686,28,14,51.8,1061.0,695.87,0.433884,-0.900969,14,2015-01-29
687,28,15,52.64,1079.0,666.23,0.433884,-0.900969,15,2015-01-29
688,28,16,54.07,1093.0,625.786,0.433884,-0.900969,16,2015-01-29
689,28,17,62.49,1138.0,594.353,0.433884,-0.900969,17,2015-01-29
690,28,18,60.48,1209.0,578.076,0.433884,-0.900969,18,2015-01-29
691,28,19,56.38,1245.0,583.355,0.433884,-0.900969,19,2015-01-29
692,28,20,52.88,1212.0,612.114,0.433884,-0.900969,20,2015-01-29
693,28,21,50.75,1122.0,654.122,0.433884,-0.900969,21,2015-01-29
694,28,22,48.1,1014.0,714.552,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,901.0,761.581,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,810.0,798.131,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,763.0,810.254,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,723.0,819.261,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,715.0,818.303,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,723.0,817.482,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,759.0,836.311,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,886.0,858.297,-0.433884,-0.900969,6,2015-01-30
703,29,7,51.76,1086.0,868.775,-0.433884,-0.900969,7,2015-01-30
704,29,8,62.739657,1204.0,858.915,-0.433884,-0.900969,8,2015-01-30
705,29,9,61.38,1257.0,844.754,-0.433884,-0.900969,9,2015-01-30
706,29,10,59.7,1259.0,832.39,-0.433884,-0.900969,10,2015-01-30
707,29,11,53.01,1175.0,818.897,-0.433884,-0.900969,11,2015-01-30
708,29,12,49.66,1207.0,785.017,-0.433884,-0.900969,12,2015-01-30
709,29,13,49.7,1094.0,762.445,-0.433884,-0.900969,13,2015-01-30
710,29,14,50.31,1084.0,741.395,-0.433884,-0.900969,14,2015-01-30
711,29,15,51.35,1053.0,713.885,-0.433884,-0.900969,15,2015-01-30
712,29,16,51.19,1073.0,676.276,-0.433884,-0.900969,16,2015-01-30
713,29,17,60.99,1125.0,621.641,-0.433884,-0.900969,17,2015-01-30
714,29,18,59.52,1265.0,558.644,-0.433884,-0.900969,18,2015-01-30
715,29,19,54.87,1332.0,507.935,-0.433884,-0.900969,19,2015-01-30
716,29,20,52.88,1322.0,469.08,-0.433884,-0.900969,20,2015-01-30
717,29,21,50.51,1193.0,432.278,-0.433884,-0.900969,21,2015-01-30
718,29,22,45.5,1089.0,396.828,-0.433884,-0.900969,22,2015-01-30
719,29,23,42.3,999.0,360.12,-0.433884,-0.900969,23,2015-01-30
720,30,0,44.0,893.0,305.876,-0.974928,-0.222521,0,2015-01-31
