IDX__global,IDX__step,IDX__sub_step,TARG__MGP_NORD,FUTU__D_NORD,FUTU__WIND_NORD,CONST__wd_sin,CONST__wd_cos,Hour,Date
356,14,20,52.2,22690.0,8.026,0.433884,-0.900969,20,2015-01-15
357,14,21,50.66,21094.0,8.553,0.433884,-0.900969,21,2015-01-15
358,14,22,48.4,18711.0,8.901,0.433884,-0.900969,22,2015-01-15
359,14,23,43.79,17067.0,9.167,0.433884,-0.900969,23,2015-01-15
360,15,0,43.53,15500.0,8.16,-0.433884,-0.900969,0,2015-01-16
361,15,1,40.0,14530.0,8.02,-0.433884,-0.900969,1,2015-01-16
362,15,2,38.0,14153.0,8.555,-0.433884,-0.900969,2,2015-01-16
363,15,3,37.76,14009.0,8.375,-0.433884,-0.900969,3,2015-01-16
364,15,4,38.51,14246.0,7.463,-0.433884,-0.900969,4,2015-01-16
365,15,5,42.78,15480.0,7.387,-0.433884,-0.900969,5,2015-01-16
366,15,6,48.38,18924.0,7.411,-0.433884,-0.900969,6,2015-01-16
367,15,7,54.58,23154.0,8.071,-0.433884,-0.900969,7,2015-01-16
368,15,8,66.73,25624.0,7.856,-0.433884,-0.900969,8,2015-01-16
369,15,9,64.68,26598.0,7.647,-0.433884,-0.900969,9,2015-01-16
370,15,10,60.30561,26790.0,6.74,-0.433884,-0.900969,10,2015-01-16
371,15,11,59.22,26559.0,6.651,-0.433884,-0.900969,11,2015-01-16
372,15,12,49.78,24604.0,6.581,-0.433884,-0.900969,12,2015-01-16
373,15,13,49.5,24150.0,6.54,-0.433884,-0.900969,13,2015-01-16
374,15,14,54.054072,23931.0,6.553,-0.433884,-0.900969,14,2015-01-16
375,15,15,55.02,23894.0,6.611,-0.433884,-0.900969,15,2015-01-16
376,15,16,56.04,24091.0,7.322,-0.433884,-0.900969,16,2015-01-16
377,15,17,61.99,24634.0,7.421,-0.433884,-0.900969,17,2015-01-16
378,15,18,60.5,24807.0,7.655,-0.433884,-0.900969,18,2015-01-16
379,15,19,55.8,24023.0,8.087,-0.433884,-0.900969,19,2015-01-16
380,15,20,52.69,22287.0,8.681,-0.433884,-0.900969,20,2015-01-16
381,15,21,50.88,20330.0,9.137,-0.433884,-0.900969,21,2015-01-16
382,15,22,48.14,18049.0,9.742,-0.433884,-0.900969,22,2015-01-16
383,15,23,43.0,16701.0,10.089,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,15029.0,11.52,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,14235.0,11.729,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,13734.0,11.869,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,13444.0,12.005,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,13380.0,11.962,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,13783.0,11.79,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,15125.0,11.421,-0.974928,-0.222521,6,2015-01-17
391,16,7,51.02,17566.0,10.83,-0.974928,-0.222521,7,2015-01-17
392,16,8,54.99,18837.0,10.322,-0.974928,-0.222521,8,2015-01-17
393,16,9,56.53,19902.0,9.29,-0.974928,-0.222521,9,2015-01-17
394,16,10,49.61,19976.0,9.099,-0.974928,-0.222521,10,2015-01-17
395,16,11,45.782037,19433.0,9.18,-0.974928,-0.222521,11,2015-01-17
396,16,12,41.54,17798.0,9.14,-0.974928,-0.222521,12,2015-01-17
397,16,13,40.67,16990.0,8.978,-0.974928,-0.222521,13,2015-01-17
398,16,14,41.87,16409.0,8.678,-0.974928,-0.222521,14,2015-01-17
399,16,15,45.01,16117.0,8.321,-0.974928,-0.222521,15,2015-01-17
400,16,16,47.75,16426.0,7.959,-0.974928,-0.222521,16,2015-01-17
401,16,17,57.99,18059.0,7.636,-0.974928,-0.222521,17,2015-01-17
402,16,18,63.05,19327.0,7.478,-0.974928,-0.222521,18,2015-01-17
403,16,19,59.64,19093.0,7.397,-0.974928,-0.222521,19,2015-01-17
404,16,20,52.38,17591.0,7.231,-0.974928,-0.222521,20,2015-01-17
405,16,21,48.7,16246.0,6.978,-0.974928,-0.222521,21,2015-01-17
406,16,22,45.0,15063.0,6.78,-0.974928,-0.222521,22,2015-01-17
407,16,23,40.45,13832.0,6.382,-0.974928,-0.222521,23,2015-01-17
408,17,0,41.17,13133.0,5.986,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,12428.0,5.447,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,12073.0,4.77,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,11658.0,4.077,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,11578.0,3.506,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,11875.0,3.158,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,12401.0,2.821,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,13244.0,2.558,-0.781831,0.62349,7,2015-01-18
416,17,8,42.593718,13574.0,2.186,-0.781831,0.62349,8,2015-01-18
417,17,9,45.586031,14775.0,1.829,-0.781831,0.62349,9,2015-01-18
418,17,10,45.681792,15625.0,1.611,-0.781831,0.62349,10,2015-01-18
419,17,11,41.71,15808.0,1.65,-0.781831,0.62349,11,2015-01-18
420,17,12,41.0,14955.0,1.768,-0.781831,0.62349,12,2015-01-18
421,17,13,39.0,14102.0,1.636,-0.781831,0.62349,13,2015-01-18
422,17,14,38.65,13646.0,1.396,-0.781831,0.62349,14,2015-01-18
423,17,15,48.08,13358.0,1.185,-0.781831,0.62349,15,2015-01-18
424,17,16,50.0,13838.0,1.155,-0.781831,0.62349,16,2015-01-18
425,17,17,62.4137,15800.0,1.123,-0.781831,0.62349,17,2015-01-18
426,17,18,64.31,17092.0,1.037,-0.781831,0.62349,18,2015-01-18
427,17,19,63.92,17354.0,0.949,-0.781831,0.62349,19,2015-01-18
428,17,20,57.327097,16559.0,0.88,-0.781831,0.62349,20,2015-01-18
429,17,21,54.99,15542.0,0.965,-0.781831,0.62349,21,2015-01-18
430,17,22,49.99,14184.0,1.159,-0.781831,0.62349,22,2015-01-18
431,17,23,48.25,12901.0,1.365,-0.781831,0.62349,23,2015-01-18
432,18,0,39.17,12514.0,2.445,0.0,1.0,0,2015-01-19
433,18,1,37.22,11917.0,2.307,0.0,1.0,1,2015-01-19
434,18,2,33.58,11541.0,2.083,0.0,1.0,2,2015-01-19
435,18,3,32.84,11483.0,1.806,0.0,1.0,3,2015-01-19
436,18,4,35.0,11907.0,1.608,0.0,1.0,4,2015-01-19
437,18,5,39.0,13272.0,1.447,0.0,1.0,5,2015-01-19
438,18,6,49.2,17368.0,1.438,0.0,1.0,6,2015-01-19
439,18,7,56.43,21562.0,1.291,0.0,1.0,7,2015-01-19
440,18,8,64.227371,24752.0,1.122,0.0,1.0,8,2015-01-19
441,18,9,61.03,25796.0,1.031,0.0,1.0,9,2015-01-19
442,18,10,55.76,25746.0,1.095,0.0,1.0,10,2015-01-19
443,18,11,54.27,25858.0,1.271,0.0,1.0,11,2015-01-19
444,18,12,50.21,23579.0,1.331,0.0,1.0,12,2015-01-19
445,18,13,50.0,23903.0,1.412,0.0,1.0,13,2015-01-19
446,18,14,51.98,24751.0,1.543,0.0,1.0,14,2015-01-19
447,18,15,55.01,25068.0,1.579,0.0,1.0,15,2015-01-19
448,18,16,58.28,25474.0,1.704,0.0,1.0,16,2015-01-19
449,18,17,66.0,26079.0,1.976,0.0,1.0,17,2015-01-19
450,18,18,66.81,25099.0,2.169,0.0,1.0,18,2015-01-19
451,18,19,60.019684,23767.0,2.223,0.0,1.0,19,2015-01-19
452,18,20,58.61,22174.0,2.175,0.0,1.0,20,2015-01-19
453,18,21,60.5,20311.0,2.086,0.0,1.0,21,2015-01-19
454,18,22,51.1,18146.0,2.016,0.0,1.0,22,2015-01-19
455,18,23,49.23,16545.0,1.906,0.0,1.0,23,2015-01-19
456,19,0,47.0,15436.0,2.526,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,14713.0,2.415,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,14130.0,2.249,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,13964.0,2.191,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,14212.0,2.232,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,15246.0,2.353,0.781831,0.62349,5,2015-01-20
462,19,6,50.94,18746.0,2.528,0.781831,0.62349,6,2015-01-20
463,19,7,58.93,22838.0,2.626,0.781831,0.62349,7,2015-01-20
464,19,8,67.85,25947.0,2.71,0.781831,0.62349,8,2015-01-20
465,19,9,63.79,26802.0,2.815,0.781831,0.62349,9,2015-01-20
466,19,10,59.6,26717.0,2.848,0.781831,0.62349,10,2015-01-20
467,19,11,56.26,26779.0,2.99,0.781831,0.62349,11,2015-01-20
468,19,12,52.01,24545.0,3.209,0.781831,0.62349,12,2015-01-20
469,19,13,51.85,24489.0,3.214,0.781831,0.62349,13,2015-01-20
470,19,14,53.37,25382.0,2.751,0.781831,0.62349,14,2015-01-20
471,19,15,54.992731,25589.0,2.257,0.781831,0.62349,15,2015-01-20
472,19,16,57.33,26003.0,1.855,0.781831,0.62349,16,2015-01-20
473,19,17,63.5,26273.0,1.668,0.781831,0.62349,17,2015-01-20
474,19,18,64.11,25410.0,1.558,0.781831,0.62349,18,2015-01-20
475,19,19,57.01,23999.0,1.45,0.781831,0.62349,19,2015-01-20
476,19,20,53.8,22219.0,1.475,0.781831,0.62349,20,2015-01-20
477,19,21,52.93,20272.0,1.452,0.781831,0.62349,21,2015-01-20
478,19,22,51.2,18006.0,1.466,0.781831,0.62349,22,2015-01-20
479,19,23,49.86,16339.0,1.438,0.781831,0.62349,23,2015-01-20
480,20,0,47.6,15137.0,4.3285,0.974928,-0.222521,0,2015-01-21
481,20,1,43.51,14287.0,4.044,0.974928,-0.222521,1,2015-01-21
482,20,2,42.87,14026.0,3.62,0.974928,-0.222521,2,2015-01-21
483,20,3,42.87,13926.0,3.29,0.974928,-0.222521,3,2015-01-21
484,20,4,42.92,14177.0,3.108,0.974928,-0.222521,4,2015-01-21
485,20,5,43.17,15125.0,3.0755,0.974928,-0.222521,5,2015-01-21
486,20,6,50.11,18622.0,3.001,0.974928,-0.222521,6,2015-01-21
487,20,7,55.89,23156.0,2.909,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,25556.0,2.822,0.974928,-0.222521,8,2015-01-21
489,20,9,62.5,26773.0,2.702,0.974928,-0.222521,9,2015-01-21
490,20,10,62.54,26823.0,2.6115,0.974928,-0.222521,10,2015-01-21
491,20,11,57.32,26610.0,2.654,0.974928,-0.222521,11,2015-01-21
492,20,12,52.01,23241.0,2.7555,0.974928,-0.222521,12,2015-01-21
493,20,13,51.25,23358.0,2.8025,0.974928,-0.222521,13,2015-01-21
494,20,14,52.09,23449.0,2.6805,0.974928,-0.222521,14,2015-01-21
495,20,15,53.74,23453.0,2.557,0.974928,-0.222521,15,2015-01-21
496,20,16,54.0,23801.0,2.5045,0.974928,-0.222521,16,2015-01-21
497,20,17,61.15,24636.0,2.8175,0.974928,-0.222521,17,2015-01-21
498,20,18,63.55,24867.0,3.2675,0.974928,-0.222521,18,2015-01-21
499,20,19,54.6,23754.0,3.68,0.974928,-0.222521,19,2015-01-21
500,20,20,51.25,21837.0,4.1605,0.974928,-0.222521,20,2015-01-21
501,20,21,51.01,20089.0,4.5255,0.974928,-0.222521,21,2015-01-21
502,20,22,49.76,17910.0,4.7005,0.974928,-0.222521,22,2015-01-21
503,20,23,47.38,16215.0,4.6045,0.974928,-0.222521,23,2015-01-21
504,21,0,44.75627,15741.0,6.131,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,14831.0,5.673,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,14367.0,4.991,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,14176.0,4.389,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,14390.0,3.984,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,15544.0,3.798,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,18806.0,3.474,0.433884,-0.900969,6,2015-01-22
511,21,7,56.9,23373.0,3.192,0.433884,-0.900969,7,2015-01-22
512,21,8,63.0,25815.0,2.934,0.433884,-0.900969,8,2015-01-22
513,21,9,61.01,26869.0,2.589,0.433884,-0.900969,9,2015-01-22
514,21,10,62.03,26990.0,2.375,0.433884,-0.900969,10,2015-01-22
515,21,11,60.5,26494.0,2.318,0.433884,-0.900969,11,2015-01-22
516,21,12,54.0,23623.0,2.302,0.433884,-0.900969,12,2015-01-22
517,21,13,52.22,23651.0,2.391,0.433884,-0.900969,13,2015-01-22
518,21,14,53.01,24096.0,2.61,0.433884,-0.900969,14,2015-01-22
519,21,15,53.68,24176.0,2.857,0.433884,-0.900969,15,2015-01-22
520,21,16,54.33,24504.0,3.154,0.433884,-0.900969,16,2015-01-22
521,21,17,60.01,25077.0,3.967,0.433884,-0.900969,17,2015-01-22
522,21,18,61.3,24840.0,4.977,0.433884,-0.900969,18,2015-01-22
523,21,19,56.99,23619.0,5.91,0.433884,-0.900969,19,2015-01-22
524,21,20,51.5,21974.0,6.846,0.433884,-0.900969,20,2015-01-22
525,21,21,51.0,20436.0,7.599,0.433884,-0.900969,21,2015-01-22
526,21,22,49.6,17938.0,7.935,0.433884,-0.900969,22,2015-01-22
527,21,23,46.76,16138.0,7.771,0.433884,-0.900969,23,2015-01-22
528,22,0,44.0,15906.0,7.696,-0.433884,-0.900969,0,2015-01-23
529,22,1,42.49,15167.0,7.39,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,14575.0,7.208,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,14474.0,7.0,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,14605.0,6.741,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,15645.0,6.689,-0.433884,-0.900969,5,2015-01-23
534,22,6,48.0,18928.0,6.646,-0.433884,-0.900969,6,2015-01-23
535,22,7,56.0,22900.0,6.371,-0.433884,-0.900969,7,2015-01-23
536,22,8,62.1,25706.0,6.191,-0.433884,-0.900969,8,2015-01-23
537,22,9,62.7,26753.0,6.236,-0.433884,-0.900969,9,2015-01-23
538,22,10,64.92,27229.0,6.457,-0.433884,-0.900969,10,2015-01-23
539,22,11,61.0,26944.0,6.75,-0.433884,-0.900969,11,2015-01-23
540,22,12,55.23,25155.0,7.065,-0.433884,-0.900969,12,2015-01-23
541,22,13,53.37,24750.0,6.928,-0.433884,-0.900969,13,2015-01-23
542,22,14,53.35,24897.0,6.703,-0.433884,-0.900969,14,2015-01-23
543,22,15,53.51,25109.0,6.621,-0.433884,-0.900969,15,2015-01-23
544,22,16,54.0,25291.0,6.441,-0.433884,-0.900969,16,2015-01-23
545,22,17,60.8,25746.0,6.242,-0.433884,-0.900969,17,2015-01-23
546,22,18,62.5,25535.0,6.145,-0.433884,-0.900969,18,2015-01-23
547,22,19,59.16,24317.0,6.076,-0.433884,-0.900969,19,2015-01-23
548,22,20,53.35,22173.0,6.072,-0.433884,-0.900969,20,2015-01-23
549,22,21,50.8,20627.0,6.213,-0.433884,-0.900969,21,2015-01-23
550,22,22,50.0,18469.0,6.492,-0.433884,-0.900969,22,2015-01-23
551,22,23,47.4,16787.0,6.976,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,15617.0,9.268,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,14677.0,9.316,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,14104.0,9.118,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,13856.0,8.996,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,13664.0,9.135,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,13842.0,9.277,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,15076.0,9.41,-0.974928,-0.222521,6,2015-01-24
559,23,7,49.23,17054.0,9.416,-0.974928,-0.222521,7,2015-01-24
560,23,8,51.268142,18626.0,9.242,-0.974928,-0.222521,8,2015-01-24
561,23,9,51.97,19787.0,9.209,-0.974928,-0.222521,9,2015-01-24
562,23,10,50.13,20145.0,9.329,-0.974928,-0.222521,10,2015-01-24
563,23,11,49.26,19799.0,9.58,-0.974928,-0.222521,11,2015-01-24
564,23,12,45.58,18568.0,9.969,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,17231.0,9.995,-0.974928,-0.222521,13,2015-01-24
566,23,14,41.21,16533.0,9.727,-0.974928,-0.222521,14,2015-01-24
567,23,15,44.4,16572.0,9.325,-0.974928,-0.222521,15,2015-01-24
568,23,16,46.49,17047.0,8.757,-0.974928,-0.222521,16,2015-01-24
569,23,17,57.06,18941.0,8.139,-0.974928,-0.222521,17,2015-01-24
570,23,18,57.06,19844.0,7.737,-0.974928,-0.222521,18,2015-01-24
571,23,19,57.06,19485.0,7.545,-0.974928,-0.222521,19,2015-01-24
572,23,20,50.0,17734.0,7.426,-0.974928,-0.222521,20,2015-01-24
573,23,21,47.94,16462.0,7.346,-0.974928,-0.222521,21,2015-01-24
574,23,22,46.92,15039.0,7.669,-0.974928,-0.222521,22,2015-01-24
575,23,23,46.2,13698.0,8.29,-0.974928,-0.222521,23,2015-01-24
576,24,0,42.52,13001.0,5.72,-0.781831,0.62349,0,2015-01-25
577,24,1,39.0,12112.0,5.577,-0.781831,0.62349,1,2015-01-25
578,24,2,35.45,11640.0,5.381,-0.781831,0.62349,2,2015-01-25
579,24,3,32.44,11293.0,5.382,-0.781831,0.62349,3,2015-01-25
580,24,4,31.73,11218.0,5.554,-0.781831,0.62349,4,2015-01-25
581,24,5,32.44,11536.0,5.817,-0.781831,0.62349,5,2015-01-25
582,24,6,34.0,12149.0,6.325,-0.781831,0.62349,6,2015-01-25
583,24,7,37.400361,12982.0,7.028,-0.781831,0.62349,7,2015-01-25
584,24,8,37.27,13415.0,7.82,-0.781831,0.62349,8,2015-01-25
585,24,9,40.0,14584.0,8.562,-0.781831,0.62349,9,2015-01-25
586,24,10,40.15,15652.0,9.209,-0.781831,0.62349,10,2015-01-25
587,24,11,40.21,15742.0,9.751,-0.781831,0.62349,11,2015-01-25
588,24,12,40.15,15152.0,10.085,-0.781831,0.62349,12,2015-01-25
589,24,13,35.86,14224.0,10.273,-0.781831,0.62349,13,2015-01-25
590,24,14,33.44,14046.0,10.331,-0.781831,0.62349,14,2015-01-25
591,24,15,34.56,13405.0,10.299,-0.781831,0.62349,15,2015-01-25
592,24,16,37.0,13356.0,10.301,-0.781831,0.62349,16,2015-01-25
593,24,17,49.16,15338.0,10.41,-0.781831,0.62349,17,2015-01-25
594,24,18,53.0,17216.0,10.505,-0.781831,0.62349,18,2015-01-25
595,24,19,56.0,17396.0,10.624,-0.781831,0.62349,19,2015-01-25
596,24,20,53.41,16813.0,10.502,-0.781831,0.62349,20,2015-01-25
597,24,21,50.0,15803.0,10.303,-0.781831,0.62349,21,2015-01-25
598,24,22,46.15,14459.0,10.24,-0.781831,0.62349,22,2015-01-25
599,24,23,41.91,13216.0,10.297,-0.781831,0.62349,23,2015-01-25
600,25,0,39.5,12361.0,11.093,0.0,1.0,0,2015-01-26
601,25,1,36.99,11758.0,10.831,0.0,1.0,1,2015-01-26
602,25,2,35.5,11539.0,10.395,0.0,1.0,2,2015-01-26
603,25,3,34.25,11579.0,10.118,0.0,1.0,3,2015-01-26
604,25,4,32.22,11899.0,9.997,0.0,1.0,4,2015-01-26
605,25,5,36.27,13217.0,9.918,0.0,1.0,5,2015-01-26
606,25,6,47.94,17039.0,9.902,0.0,1.0,6,2015-01-26
607,25,7,55.0,21228.0,9.939,0.0,1.0,7,2015-01-26
608,25,8,59.0,24371.0,9.912,0.0,1.0,8,2015-01-26
609,25,9,59.0,25376.0,10.075,0.0,1.0,9,2015-01-26
610,25,10,57.06,25632.0,10.279,0.0,1.0,10,2015-01-26
611,25,11,54.9,25511.0,10.466,0.0,1.0,11,2015-01-26
612,25,12,50.164476,23344.0,10.508,0.0,1.0,12,2015-01-26
613,25,13,50.03,23345.0,10.19,0.0,1.0,13,2015-01-26
614,25,14,50.93,24208.0,9.617,0.0,1.0,14,2015-01-26
615,25,15,52.0,24161.0,8.919,0.0,1.0,15,2015-01-26
616,25,16,52.9,24193.0,8.07,0.0,1.0,16,2015-01-26
617,25,17,60.99,25235.0,7.23,0.0,1.0,17,2015-01-26
618,25,18,60.99,24882.0,6.503,0.0,1.0,18,2015-01-26
619,25,19,56.66,23601.0,5.881,0.0,1.0,19,2015-01-26
620,25,20,54.17,22216.0,5.238,0.0,1.0,20,2015-01-26
621,25,21,52.9,20729.0,4.768,0.0,1.0,21,2015-01-26
622,25,22,50.0,18360.0,4.559,0.0,1.0,22,2015-01-26
623,25,23,47.2,16518.0,4.323,0.0,1.0,23,2015-01-26
624,26,0,43.71,15339.0,3.213,0.781831,0.62349,0,2015-01-27
625,26,1,41.49,14598.0,3.018,0.781831,0.62349,1,2015-01-27
626,26,2,40.27,14109.0,3.015,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,14122.0,3.047,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,14183.0,2.909,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,15247.0,2.73,0.781831,0.62349,5,2015-01-27
630,26,6,49.81,18715.0,2.527,0.781831,0.62349,6,2015-01-27
631,26,7,57.0,23024.0,2.244,0.781831,0.62349,7,2015-01-27
632,26,8,60.0,25827.0,2.046,0.781831,0.62349,8,2015-01-27
633,26,9,59.4,26753.0,1.967,0.781831,0.62349,9,2015-01-27
634,26,10,57.14,26543.0,2.119,0.781831,0.62349,10,2015-01-27
635,26,11,55.46,26384.0,2.467,0.781831,0.62349,11,2015-01-27
636,26,12,50.83,23961.0,2.852,0.781831,0.62349,12,2015-01-27
637,26,13,50.48,23499.0,3.277,0.781831,0.62349,13,2015-01-27
638,26,14,52.0,24410.0,3.821,0.781831,0.62349,14,2015-01-27
639,26,15,52.47,24321.0,4.184,0.781831,0.62349,15,2015-01-27
640,26,16,54.7,24567.0,3.944,0.781831,0.62349,16,2015-01-27
641,26,17,62.4,25376.0,3.695,0.781831,0.62349,17,2015-01-27
642,26,18,62.21,25597.0,3.465,0.781831,0.62349,18,2015-01-27
643,26,19,57.53,24580.0,3.443,0.781831,0.62349,19,2015-01-27
644,26,20,53.0,22930.0,3.68,0.781831,0.62349,20,2015-01-27
645,26,21,53.02,21249.0,3.878,0.781831,0.62349,21,2015-01-27
646,26,22,50.0,18776.0,4.669,0.781831,0.62349,22,2015-01-27
647,26,23,48.69,17027.0,5.711,0.781831,0.62349,23,2015-01-27
648,27,0,43.374424,15597.0,6.631,0.974928,-0.222521,0,2015-01-28
649,27,1,41.49,14829.0,7.086,0.974928,-0.222521,1,2015-01-28
650,27,2,40.72,14357.0,7.441,0.974928,-0.222521,2,2015-01-28
651,27,3,38.79,14370.0,7.697,0.974928,-0.222521,3,2015-01-28
652,27,4,36.67,14483.0,7.884,0.974928,-0.222521,4,2015-01-28
653,27,5,40.38,15502.0,8.042,0.974928,-0.222521,5,2015-01-28
654,27,6,49.75,18941.0,8.082,0.974928,-0.222521,6,2015-01-28
655,27,7,59.98,23186.0,8.102,0.974928,-0.222521,7,2015-01-28
656,27,8,62.39,25942.0,7.896,0.974928,-0.222521,8,2015-01-28
657,27,9,60.99,26752.0,7.783,0.974928,-0.222521,9,2015-01-28
658,27,10,54.3,26605.0,7.844,0.974928,-0.222521,10,2015-01-28
659,27,11,52.0,26446.0,7.945,0.974928,-0.222521,11,2015-01-28
660,27,12,49.8,24352.0,7.944,0.974928,-0.222521,12,2015-01-28
661,27,13,49.5,23994.0,7.744,0.974928,-0.222521,13,2015-01-28
662,27,14,50.35,24759.0,7.574,0.974928,-0.222521,14,2015-01-28
663,27,15,52.47,24529.0,7.315,0.974928,-0.222521,15,2015-01-28
664,27,16,53.01,24866.0,6.784,0.974928,-0.222521,16,2015-01-28
665,27,17,62.99,25798.0,6.231,0.974928,-0.222521,17,2015-01-28
666,27,18,60.99,25839.0,5.676,0.974928,-0.222521,18,2015-01-28
667,27,19,55.0,24665.0,5.448,0.974928,-0.222521,19,2015-01-28
668,27,20,52.79,23023.0,5.254,0.974928,-0.222521,20,2015-01-28
669,27,21,59.98,21273.0,5.023,0.974928,-0.222521,21,2015-01-28
670,27,22,50.3,18761.0,4.23,0.974928,-0.222521,22,2015-01-28
671,27,23,47.84,16929.0,3.711,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,15365.0,4.094,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,14615.0,3.597,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,14096.0,3.159,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,14016.0,3.388,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,14333.0,4.572,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,15286.0,5.339,0.433884,-0.900969,5,2015-01-29
678,28,6,51.39,18711.0,6.235,0.433884,-0.900969,6,2015-01-29
679,28,7,57.03,22904.0,7.491,0.433884,-0.900969,7,2015-01-29
680,28,8,62.99,25516.0,8.953,0.433884,-0.900969,8,2015-01-29
681,28,9,62.18,26963.0,10.143,0.433884,-0.900969,9,2015-01-29
682,28,10,58.44,26839.0,11.357,0.433884,-0.900969,10,2015-01-29
683,28,11,54.0,26447.0,12.203,0.433884,-0.900969,11,2015-01-29
684,28,12,50.73,23173.0,12.919,0.433884,-0.900969,12,2015-01-29
685,28,13,50.03,23244.0,13.37,0.433884,-0.900969,13,2015-01-29
686,28,14,51.8,24085.0,13.569,0.433884,-0.900969,14,2015-01-29
687,28,15,52.64,23987.0,13.394,0.433884,-0.900969,15,2015-01-29
688,28,16,54.07,24245.0,13.172,0.433884,-0.900969,16,2015-01-29
689,28,17,62.49,25082.0,12.843,0.433884,-0.900969,17,2015-01-29
690,28,18,60.48,25102.0,12.671,0.433884,-0.900969,18,2015-01-29
691,28,19,55.76,23923.0,12.894,0.433884,-0.900969,19,2015-01-29
692,28,20,52.79,22416.0,13.529,0.433884,-0.900969,20,2015-01-29
693,28,21,50.75,20807.0,14.315,0.433884,-0.900969,21,2015-01-29
694,28,22,48.1,18402.0,15.366,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,16675.0,16.048,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,15425.0,17.493,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,14647.0,17.545,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,14264.0,17.535,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,14220.0,17.513,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,14373.0,17.353,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,15435.0,17.474,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,18934.0,17.728,-0.433884,-0.900969,6,2015-01-30
703,29,7,51.76,23264.0,18.002,-0.433884,-0.900969,7,2015-01-30
704,29,8,62.739657,25793.0,18.165,-0.433884,-0.900969,8,2015-01-30
705,29,9,61.38,27462.0,18.268,-0.433884,-0.900969,9,2015-01-30
706,29,10,59.7,27597.0,18.309,-0.433884,-0.900969,10,2015-01-30
707,29,11,53.01,27029.0,18.241,-0.433884,-0.900969,11,2015-01-30
708,29,12,49.66,24008.0,17.639,-0.433884,-0.900969,12,2015-01-30
709,29,13,49.7,23743.0,17.391,-0.433884,-0.900969,13,2015-01-30
710,29,14,50.31,23891.0,17.186,-0.433884,-0.900969,14,2015-01-30
711,29,15,51.35,23468.0,16.321,-0.433884,-0.900969,15,2015-01-30
712,29,16,51.19,23310.0,16.067,-0.433884,-0.900969,16,2015-01-30
713,29,17,60.99,23955.0,16.16,-0.433884,-0.900969,17,2015-01-30
