IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SUD,FUTU__D_SUD,FUTU__WIND_SUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
352,14,16,57.35,3670.0,985.978,0.433884,-0.900969,16,2015-01-15
353,14,17,63.99,4065.0,1033.367,0.433884,-0.900969,17,2015-01-15
354,14,18,63.99,4152.0,1075.841,0.433884,-0.900969,18,2015-01-15
355,14,19,60.77,4239.0,1111.995,0.433884,-0.900969,19,2015-01-15
356,14,20,52.2,4106.0,1146.907,0.433884,-0.900969,20,2015-01-15
357,14,21,50.66,3856.0,1181.586,0.433884,-0.900969,21,2015-01-15
358,14,22,48.4,3780.0,1188.103,0.433884,-0.900969,22,2015-01-15
359,14,23,43.79,3435.0,1196.169,0.433884,-0.900969,23,2015-01-15
360,15,0,43.53,2386.0,1034.385,-0.433884,-0.900969,0,2015-01-16
361,15,1,40.0,2140.0,993.621,-0.433884,-0.900969,1,2015-01-16
362,15,2,38.0,2001.0,949.914,-0.433884,-0.900969,2,2015-01-16
363,15,3,37.76,2024.0,909.392,-0.433884,-0.900969,3,2015-01-16
364,15,4,38.51,2268.0,867.359,-0.433884,-0.900969,4,2015-01-16
365,15,5,42.78,2344.0,813.879,-0.433884,-0.900969,5,2015-01-16
366,15,6,48.38,2725.0,762.366,-0.433884,-0.900969,6,2015-01-16
367,15,7,54.58,2906.0,684.334,-0.433884,-0.900969,7,2015-01-16
368,15,8,66.0,3212.0,575.705,-0.433884,-0.900969,8,2015-01-16
369,15,9,57.51,3258.0,519.271,-0.433884,-0.900969,9,2015-01-16
370,15,10,52.23,3275.0,478.728,-0.433884,-0.900969,10,2015-01-16
371,15,11,49.2,3109.0,452.588,-0.433884,-0.900969,11,2015-01-16
372,15,12,49.78,3070.0,449.201,-0.433884,-0.900969,12,2015-01-16
373,15,13,49.5,2971.0,472.931,-0.433884,-0.900969,13,2015-01-16
374,15,14,53.12,3460.0,513.118,-0.433884,-0.900969,14,2015-01-16
375,15,15,53.13,3609.0,561.848,-0.433884,-0.900969,15,2015-01-16
376,15,16,56.04,3714.0,602.104,-0.433884,-0.900969,16,2015-01-16
377,15,17,61.99,3726.0,651.699,-0.433884,-0.900969,17,2015-01-16
378,15,18,60.5,3729.0,697.773,-0.433884,-0.900969,18,2015-01-16
379,15,19,58.34,3780.0,746.285,-0.433884,-0.900969,19,2015-01-16
380,15,20,52.69,3706.0,826.426,-0.433884,-0.900969,20,2015-01-16
381,15,21,50.88,3433.0,864.785,-0.433884,-0.900969,21,2015-01-16
382,15,22,48.14,3286.0,919.534,-0.433884,-0.900969,22,2015-01-16
383,15,23,43.0,2787.0,960.993,-0.433884,-0.900969,23,2015-01-16
384,16,0,40.92,2301.0,1133.788,-0.974928,-0.222521,0,2015-01-17
385,16,1,40.0,2069.0,1147.291,-0.974928,-0.222521,1,2015-01-17
386,16,2,35.58,1982.0,1155.015,-0.974928,-0.222521,2,2015-01-17
387,16,3,33.58,1967.0,1158.391,-0.974928,-0.222521,3,2015-01-17
388,16,4,34.01,1992.0,1152.73,-0.974928,-0.222521,4,2015-01-17
389,16,5,35.04,2048.0,1131.554,-0.974928,-0.222521,5,2015-01-17
390,16,6,41.17,2269.0,1105.411,-0.974928,-0.222521,6,2015-01-17
391,16,7,51.02,2567.0,1070.035,-0.974928,-0.222521,7,2015-01-17
392,16,8,54.99,2689.0,1051.72,-0.974928,-0.222521,8,2015-01-17
393,16,9,56.53,3086.0,1054.445,-0.974928,-0.222521,9,2015-01-17
394,16,10,49.61,3023.0,1065.432,-0.974928,-0.222521,10,2015-01-17
395,16,11,45.782037,2861.0,1069.772,-0.974928,-0.222521,11,2015-01-17
396,16,12,41.54,3127.0,1078.6,-0.974928,-0.222521,12,2015-01-17
397,16,13,40.67,3011.0,1080.105,-0.974928,-0.222521,13,2015-01-17
398,16,14,41.87,2773.0,1067.841,-0.974928,-0.222521,14,2015-01-17
399,16,15,45.01,2703.0,1051.195,-0.974928,-0.222521,15,2015-01-17
400,16,16,47.75,2663.0,1055.86,-0.974928,-0.222521,16,2015-01-17
401,16,17,57.99,3207.0,1068.223,-0.974928,-0.222521,17,2015-01-17
402,16,18,63.05,3404.0,1086.146,-0.974928,-0.222521,18,2015-01-17
403,16,19,65.08,3366.0,1092.662,-0.974928,-0.222521,19,2015-01-17
404,16,20,57.99,3308.0,1094.131,-0.974928,-0.222521,20,2015-01-17
405,16,21,49.59,3246.0,1081.541,-0.974928,-0.222521,21,2015-01-17
406,16,22,45.0,2955.0,1045.561,-0.974928,-0.222521,22,2015-01-17
407,16,23,40.45,2646.0,999.978,-0.974928,-0.222521,23,2015-01-17
408,17,0,41.17,2445.0,914.984,-0.781831,0.62349,0,2015-01-18
409,17,1,36.5,2233.0,836.611,-0.781831,0.62349,1,2015-01-18
410,17,2,34.84,2068.0,746.036,-0.781831,0.62349,2,2015-01-18
411,17,3,32.84,2017.0,673.458,-0.781831,0.62349,3,2015-01-18
412,17,4,34.71,1935.0,633.864,-0.781831,0.62349,4,2015-01-18
413,17,5,33.58,1969.0,617.087,-0.781831,0.62349,5,2015-01-18
414,17,6,36.45,2077.0,605.813,-0.781831,0.62349,6,2015-01-18
415,17,7,40.92,2184.0,598.481,-0.781831,0.62349,7,2015-01-18
416,17,8,42.593718,2539.0,576.227,-0.781831,0.62349,8,2015-01-18
417,17,9,45.586031,2750.0,536.016,-0.781831,0.62349,9,2015-01-18
418,17,10,45.681792,2910.0,515.068,-0.781831,0.62349,10,2015-01-18
419,17,11,41.71,2980.0,542.527,-0.781831,0.62349,11,2015-01-18
420,17,12,41.0,3033.0,546.836,-0.781831,0.62349,12,2015-01-18
421,17,13,39.0,2841.0,535.402,-0.781831,0.62349,13,2015-01-18
422,17,14,38.65,2745.0,512.666,-0.781831,0.62349,14,2015-01-18
423,17,15,48.08,2616.0,481.216,-0.781831,0.62349,15,2015-01-18
424,17,16,50.59,2480.0,476.536,-0.781831,0.62349,16,2015-01-18
425,17,17,72.45,2870.0,464.749,-0.781831,0.62349,17,2015-01-18
426,17,18,76.4,2954.0,448.975,-0.781831,0.62349,18,2015-01-18
427,17,19,82.89,2956.0,449.268,-0.781831,0.62349,19,2015-01-18
428,17,20,82.0,2847.0,450.561,-0.781831,0.62349,20,2015-01-18
429,17,21,72.0,2958.0,480.039,-0.781831,0.62349,21,2015-01-18
430,17,22,61.99,2842.0,485.047,-0.781831,0.62349,22,2015-01-18
431,17,23,48.25,2545.0,479.027,-0.781831,0.62349,23,2015-01-18
432,18,0,39.17,2049.0,805.948,0.0,1.0,0,2015-01-19
433,18,1,37.22,1849.0,769.779,0.0,1.0,1,2015-01-19
434,18,2,33.58,1820.0,695.736,0.0,1.0,2,2015-01-19
435,18,3,32.84,1779.0,665.231,0.0,1.0,3,2015-01-19
436,18,4,35.0,1791.0,613.564,0.0,1.0,4,2015-01-19
437,18,5,39.0,1957.0,558.168,0.0,1.0,5,2015-01-19
438,18,6,49.2,2383.0,484.653,0.0,1.0,6,2015-01-19
439,18,7,56.43,2582.0,355.729,0.0,1.0,7,2015-01-19
440,18,8,64.227371,2853.0,224.018,0.0,1.0,8,2015-01-19
441,18,9,61.03,2972.0,140.804,0.0,1.0,9,2015-01-19
442,18,10,55.76,3007.0,98.887,0.0,1.0,10,2015-01-19
443,18,11,54.27,2921.0,90.515,0.0,1.0,11,2015-01-19
444,18,12,50.21,2689.0,85.312,0.0,1.0,12,2015-01-19
445,18,13,50.0,2513.0,83.804,0.0,1.0,13,2015-01-19
446,18,14,51.98,2625.0,73.114,0.0,1.0,14,2015-01-19
447,18,15,55.01,2724.0,76.711,0.0,1.0,15,2015-01-19
448,18,16,58.28,2735.0,83.677,0.0,1.0,16,2015-01-19
449,18,17,66.0,3223.0,132.687,0.0,1.0,17,2015-01-19
450,18,18,69.99,3330.0,169.245,0.0,1.0,18,2015-01-19
451,18,19,66.5,3343.0,198.386,0.0,1.0,19,2015-01-19
452,18,20,61.63,3314.0,226.52,0.0,1.0,20,2015-01-19
453,18,21,60.5,3040.0,247.229,0.0,1.0,21,2015-01-19
454,18,22,51.5,2892.0,252.617,0.0,1.0,22,2015-01-19
455,18,23,49.23,2557.0,240.277,0.0,1.0,23,2015-01-19
456,19,0,47.0,2285.0,467.628,0.781831,0.62349,0,2015-01-20
457,19,1,42.08,2083.0,458.769,0.781831,0.62349,1,2015-01-20
458,19,2,40.94,2017.0,428.11,0.781831,0.62349,2,2015-01-20
459,19,3,41.49,1982.0,420.208,0.781831,0.62349,3,2015-01-20
460,19,4,41.47,1982.0,429.586,0.781831,0.62349,4,2015-01-20
461,19,5,42.91,2105.0,441.292,0.781831,0.62349,5,2015-01-20
462,19,6,50.94,2487.0,455.503,0.781831,0.62349,6,2015-01-20
463,19,7,58.93,2661.0,478.953,0.781831,0.62349,7,2015-01-20
464,19,8,67.85,2916.0,514.934,0.781831,0.62349,8,2015-01-20
465,19,9,63.79,3018.0,546.745,0.781831,0.62349,9,2015-01-20
466,19,10,59.6,2972.0,562.099,0.781831,0.62349,10,2015-01-20
467,19,11,54.41,2914.0,587.681,0.781831,0.62349,11,2015-01-20
468,19,12,52.01,2886.0,613.351,0.781831,0.62349,12,2015-01-20
469,19,13,51.85,2678.0,602.687,0.781831,0.62349,13,2015-01-20
470,19,14,53.37,2818.0,530.652,0.781831,0.62349,14,2015-01-20
471,19,15,54.992731,2918.0,449.599,0.781831,0.62349,15,2015-01-20
472,19,16,57.33,2958.0,215.708,0.781831,0.62349,16,2015-01-20
473,19,17,63.5,3206.0,156.409,0.781831,0.62349,17,2015-01-20
474,19,18,69.62,3969.0,116.18,0.781831,0.62349,18,2015-01-20
475,19,19,65.79,4111.0,87.395,0.781831,0.62349,19,2015-01-20
476,19,20,60.0,4092.0,74.335,0.781831,0.62349,20,2015-01-20
477,19,21,54.34,3763.0,235.329,0.781831,0.62349,21,2015-01-20
478,19,22,51.2,3689.0,264.839,0.781831,0.62349,22,2015-01-20
479,19,23,49.86,3278.0,305.813,0.781831,0.62349,23,2015-01-20
480,20,0,47.6,2161.0,699.3045,0.974928,-0.222521,0,2015-01-21
481,20,1,43.51,2051.0,651.4095,0.974928,-0.222521,1,2015-01-21
482,20,2,42.87,1892.0,588.507,0.974928,-0.222521,2,2015-01-21
483,20,3,42.87,1971.0,554.7365,0.974928,-0.222521,3,2015-01-21
484,20,4,42.92,1935.0,542.024,0.974928,-0.222521,4,2015-01-21
485,20,5,43.17,2042.0,531.839,0.974928,-0.222521,5,2015-01-21
486,20,6,50.11,2438.0,509.3295,0.974928,-0.222521,6,2015-01-21
487,20,7,55.89,2777.0,487.081,0.974928,-0.222521,7,2015-01-21
488,20,8,67.36,3138.0,490.2795,0.974928,-0.222521,8,2015-01-21
489,20,9,62.5,3239.0,494.229,0.974928,-0.222521,9,2015-01-21
490,20,10,62.54,3096.0,510.444,0.974928,-0.222521,10,2015-01-21
491,20,11,57.32,3172.0,550.603,0.974928,-0.222521,11,2015-01-21
492,20,12,52.01,3242.0,583.1705,0.974928,-0.222521,12,2015-01-21
493,20,13,51.25,3010.0,579.336,0.974928,-0.222521,13,2015-01-21
494,20,14,52.09,3184.0,554.6895,0.974928,-0.222521,14,2015-01-21
495,20,15,53.74,2887.0,551.3175,0.974928,-0.222521,15,2015-01-21
496,20,16,54.0,2837.0,491.8925,0.974928,-0.222521,16,2015-01-21
497,20,17,61.15,3201.0,553.3155,0.974928,-0.222521,17,2015-01-21
498,20,18,63.55,3259.0,610.7515,0.974928,-0.222521,18,2015-01-21
499,20,19,61.5,3198.0,649.999,0.974928,-0.222521,19,2015-01-21
500,20,20,54.0,2997.0,664.972,0.974928,-0.222521,20,2015-01-21
501,20,21,51.01,2925.0,757.227,0.974928,-0.222521,21,2015-01-21
502,20,22,49.76,2762.0,748.1185,0.974928,-0.222521,22,2015-01-21
503,20,23,47.38,2420.0,730.7925,0.974928,-0.222521,23,2015-01-21
504,21,0,44.75627,2232.0,930.981,0.433884,-0.900969,0,2015-01-22
505,21,1,43.17,2011.0,844.05,0.433884,-0.900969,1,2015-01-22
506,21,2,42.34,1935.0,748.904,0.433884,-0.900969,2,2015-01-22
507,21,3,41.44,1896.0,689.265,0.433884,-0.900969,3,2015-01-22
508,21,4,40.88,1956.0,654.462,0.433884,-0.900969,4,2015-01-22
509,21,5,42.46,2081.0,622.386,0.433884,-0.900969,5,2015-01-22
510,21,6,49.82,2463.0,563.156,0.433884,-0.900969,6,2015-01-22
511,21,7,56.9,2778.0,495.209,0.433884,-0.900969,7,2015-01-22
512,21,8,63.0,2997.0,465.625,0.433884,-0.900969,8,2015-01-22
513,21,9,55.0,3073.0,441.713,0.433884,-0.900969,9,2015-01-22
514,21,10,55.0,3204.0,458.789,0.433884,-0.900969,10,2015-01-22
515,21,11,53.92,3412.0,513.525,0.433884,-0.900969,11,2015-01-22
516,21,12,53.78,3511.0,552.99,0.433884,-0.900969,12,2015-01-22
517,21,13,52.22,3302.0,555.985,0.433884,-0.900969,13,2015-01-22
518,21,14,53.01,2831.0,578.727,0.433884,-0.900969,14,2015-01-22
519,21,15,53.68,2989.0,653.036,0.433884,-0.900969,15,2015-01-22
520,21,16,54.33,3107.0,768.077,0.433884,-0.900969,16,2015-01-22
521,21,17,60.01,3943.0,950.222,0.433884,-0.900969,17,2015-01-22
522,21,18,63.55,3039.0,1105.323,0.433884,-0.900969,18,2015-01-22
523,21,19,62.0,2929.0,1212.603,0.433884,-0.900969,19,2015-01-22
524,21,20,53.92,2917.0,1255.609,0.433884,-0.900969,20,2015-01-22
525,21,21,51.0,2696.0,1279.125,0.433884,-0.900969,21,2015-01-22
526,21,22,49.6,2388.0,1231.398,0.433884,-0.900969,22,2015-01-22
527,21,23,46.76,2075.0,1155.772,0.433884,-0.900969,23,2015-01-22
528,22,0,44.0,2307.0,1104.366,-0.433884,-0.900969,0,2015-01-23
529,22,1,42.49,2103.0,1029.063,-0.433884,-0.900969,1,2015-01-23
530,22,2,40.86,2022.0,975.354,-0.433884,-0.900969,2,2015-01-23
531,22,3,39.56,1974.0,950.929,-0.433884,-0.900969,3,2015-01-23
532,22,4,38.87,1999.0,879.679,-0.433884,-0.900969,4,2015-01-23
533,22,5,41.0,2151.0,793.907,-0.433884,-0.900969,5,2015-01-23
534,22,6,48.0,2366.0,686.058,-0.433884,-0.900969,6,2015-01-23
535,22,7,54.33,2782.0,590.508,-0.433884,-0.900969,7,2015-01-23
536,22,8,57.06,3000.0,519.931,-0.433884,-0.900969,8,2015-01-23
537,22,9,55.11,3415.0,330.753,-0.433884,-0.900969,9,2015-01-23
538,22,10,54.35,3388.0,315.991,-0.433884,-0.900969,10,2015-01-23
539,22,11,54.34,3201.0,316.745,-0.433884,-0.900969,11,2015-01-23
540,22,12,54.34,3276.0,482.842,-0.433884,-0.900969,12,2015-01-23
541,22,13,53.37,3301.0,442.376,-0.433884,-0.900969,13,2015-01-23
542,22,14,53.35,2987.0,388.636,-0.433884,-0.900969,14,2015-01-23
543,22,15,53.51,3026.0,208.274,-0.433884,-0.900969,15,2015-01-23
544,22,16,53.78,3056.0,182.536,-0.433884,-0.900969,16,2015-01-23
545,22,17,60.8,3754.0,172.749,-0.433884,-0.900969,17,2015-01-23
546,22,18,62.5,3409.0,203.99,-0.433884,-0.900969,18,2015-01-23
547,22,19,59.16,3267.0,268.806,-0.433884,-0.900969,19,2015-01-23
548,22,20,53.35,3364.0,381.493,-0.433884,-0.900969,20,2015-01-23
549,22,21,50.8,3108.0,661.068,-0.433884,-0.900969,21,2015-01-23
550,22,22,50.0,2767.0,792.124,-0.433884,-0.900969,22,2015-01-23
551,22,23,47.4,2383.0,950.387,-0.433884,-0.900969,23,2015-01-23
552,23,0,47.94,2271.0,1147.004,-0.974928,-0.222521,0,2015-01-24
553,23,1,44.1,2090.0,1195.33,-0.974928,-0.222521,1,2015-01-24
554,23,2,40.45,1994.0,1227.222,-0.974928,-0.222521,2,2015-01-24
555,23,3,39.89,1919.0,1278.351,-0.974928,-0.222521,3,2015-01-24
556,23,4,35.5,1942.0,1336.324,-0.974928,-0.222521,4,2015-01-24
557,23,5,37.0,2055.0,1397.564,-0.974928,-0.222521,5,2015-01-24
558,23,6,40.45,2270.0,1451.888,-0.974928,-0.222521,6,2015-01-24
559,23,7,49.23,2552.0,1516.078,-0.974928,-0.222521,7,2015-01-24
560,23,8,51.268142,3095.0,1564.454,-0.974928,-0.222521,8,2015-01-24
561,23,9,51.97,3288.0,1644.466,-0.974928,-0.222521,9,2015-01-24
562,23,10,50.13,3339.0,1746.214,-0.974928,-0.222521,10,2015-01-24
563,23,11,49.26,3088.0,1841.12,-0.974928,-0.222521,11,2015-01-24
564,23,12,45.58,3096.0,1875.231,-0.974928,-0.222521,12,2015-01-24
565,23,13,41.0,2786.0,1878.482,-0.974928,-0.222521,13,2015-01-24
566,23,14,41.21,2589.0,1850.843,-0.974928,-0.222521,14,2015-01-24
567,23,15,44.4,2593.0,1774.989,-0.974928,-0.222521,15,2015-01-24
568,23,16,46.49,2673.0,1680.835,-0.974928,-0.222521,16,2015-01-24
569,23,17,57.06,3213.0,1617.733,-0.974928,-0.222521,17,2015-01-24
570,23,18,62.99,2919.0,1585.51,-0.974928,-0.222521,18,2015-01-24
571,23,19,65.99,2840.0,1551.931,-0.974928,-0.222521,19,2015-01-24
572,23,20,60.99,2969.0,1509.369,-0.974928,-0.222521,20,2015-01-24
573,23,21,50.59,2684.0,1436.91,-0.974928,-0.222521,21,2015-01-24
574,23,22,48.03,2411.0,1380.889,-0.974928,-0.222521,22,2015-01-24
575,23,23,46.2,2162.0,1331.532,-0.974928,-0.222521,23,2015-01-24
576,24,0,42.52,2275.0,1183.526,-0.781831,0.62349,0,2015-01-25
577,24,1,39.0,1976.0,1164.167,-0.781831,0.62349,1,2015-01-25
578,24,2,35.45,1821.0,1135.732,-0.781831,0.62349,2,2015-01-25
579,24,3,32.44,1801.0,983.06,-0.781831,0.62349,3,2015-01-25
580,24,4,31.73,1835.0,1162.037,-0.781831,0.62349,4,2015-01-25
581,24,5,32.44,1877.0,1201.404,-0.781831,0.62349,5,2015-01-25
582,24,6,34.0,2009.0,1231.567,-0.781831,0.62349,6,2015-01-25
583,24,7,37.400361,2015.0,1282.215,-0.781831,0.62349,7,2015-01-25
584,24,8,37.27,2329.0,1335.544,-0.781831,0.62349,8,2015-01-25
585,24,9,40.0,2568.0,1264.071,-0.781831,0.62349,9,2015-01-25
586,24,10,40.15,2580.0,1314.819,-0.781831,0.62349,10,2015-01-25
587,24,11,40.21,2626.0,1349.906,-0.781831,0.62349,11,2015-01-25
588,24,12,40.15,2788.0,1368.625,-0.781831,0.62349,12,2015-01-25
589,24,13,35.86,2651.0,1366.792,-0.781831,0.62349,13,2015-01-25
590,24,14,33.44,2514.0,1485.517,-0.781831,0.62349,14,2015-01-25
591,24,15,34.56,2416.0,1436.506,-0.781831,0.62349,15,2015-01-25
592,24,16,37.0,2554.0,1388.901,-0.781831,0.62349,16,2015-01-25
593,24,17,49.16,2711.0,1376.795,-0.781831,0.62349,17,2015-01-25
594,24,18,53.0,2712.0,1222.348,-0.781831,0.62349,18,2015-01-25
595,24,19,56.0,2804.0,1396.49,-0.781831,0.62349,19,2015-01-25
596,24,20,53.41,2835.0,1414.31,-0.781831,0.62349,20,2015-01-25
597,24,21,50.0,2845.0,1416.841,-0.781831,0.62349,21,2015-01-25
598,24,22,46.15,2610.0,1398.303,-0.781831,0.62349,22,2015-01-25
599,24,23,41.91,2288.0,1368.484,-0.781831,0.62349,23,2015-01-25
600,25,0,39.5,1985.0,1348.096,0.0,1.0,0,2015-01-26
601,25,1,36.99,1818.0,1344.529,0.0,1.0,1,2015-01-26
602,25,2,35.5,1776.0,1337.401,0.0,1.0,2,2015-01-26
603,25,3,34.25,1707.0,1329.026,0.0,1.0,3,2015-01-26
604,25,4,32.22,1715.0,1307.296,0.0,1.0,4,2015-01-26
605,25,5,36.27,1879.0,1278.452,0.0,1.0,5,2015-01-26
606,25,6,47.94,2270.0,1243.066,0.0,1.0,6,2015-01-26
607,25,7,55.0,2629.0,1212.3,0.0,1.0,7,2015-01-26
608,25,8,59.0,3192.0,1177.608,0.0,1.0,8,2015-01-26
609,25,9,54.34,3408.0,1175.592,0.0,1.0,9,2015-01-26
610,25,10,53.04,3530.0,1225.499,0.0,1.0,10,2015-01-26
611,25,11,52.88,3236.0,1318.262,0.0,1.0,11,2015-01-26
612,25,12,50.164476,3170.0,1408.62,0.0,1.0,12,2015-01-26
613,25,13,50.03,2906.0,1465.438,0.0,1.0,13,2015-01-26
614,25,14,50.93,2840.0,1487.385,0.0,1.0,14,2015-01-26
615,25,15,52.0,3170.0,1478.272,0.0,1.0,15,2015-01-26
616,25,16,52.9,3389.0,1441.908,0.0,1.0,16,2015-01-26
617,25,17,57.64,3270.0,1415.128,0.0,1.0,17,2015-01-26
618,25,18,62.53,3237.0,1394.031,0.0,1.0,18,2015-01-26
619,25,19,57.37,3392.0,1373.768,0.0,1.0,19,2015-01-26
620,25,20,54.17,3425.0,1204.385,0.0,1.0,20,2015-01-26
621,25,21,52.9,3146.0,1174.567,0.0,1.0,21,2015-01-26
622,25,22,50.0,2713.0,1138.525,0.0,1.0,22,2015-01-26
623,25,23,47.2,2385.0,1244.014,0.0,1.0,23,2015-01-26
624,26,0,43.71,2075.0,1042.62,0.781831,0.62349,0,2015-01-27
625,26,1,41.49,1887.0,987.369,0.781831,0.62349,1,2015-01-27
626,26,2,40.27,1825.0,938.961,0.781831,0.62349,2,2015-01-27
627,26,3,39.5,1813.0,897.506,0.781831,0.62349,3,2015-01-27
628,26,4,39.19,1824.0,879.768,0.781831,0.62349,4,2015-01-27
629,26,5,40.76,1944.0,871.385,0.781831,0.62349,5,2015-01-27
630,26,6,49.81,2444.0,842.412,0.781831,0.62349,6,2015-01-27
631,26,7,55.0,2713.0,781.629,0.781831,0.62349,7,2015-01-27
632,26,8,55.0,2780.0,725.226,0.781831,0.62349,8,2015-01-27
633,26,9,52.9,3238.0,689.792,0.781831,0.62349,9,2015-01-27
634,26,10,52.82,3398.0,688.192,0.781831,0.62349,10,2015-01-27
635,26,11,51.27,3181.0,715.9,0.781831,0.62349,11,2015-01-27
636,26,12,50.58,3021.0,736.774,0.781831,0.62349,12,2015-01-27
637,26,13,50.08,3213.0,760.721,0.781831,0.62349,13,2015-01-27
638,26,14,50.07,2741.0,797.577,0.781831,0.62349,14,2015-01-27
639,26,15,51.66,2794.0,827.267,0.781831,0.62349,15,2015-01-27
640,26,16,52.9,2981.0,807.118,0.781831,0.62349,16,2015-01-27
641,26,17,59.64,3241.0,781.266,0.781831,0.62349,17,2015-01-27
642,26,18,62.99,3277.0,770.325,0.781831,0.62349,18,2015-01-27
643,26,19,59.37,3230.0,761.313,0.781831,0.62349,19,2015-01-27
644,26,20,57.0,3489.0,780.246,0.781831,0.62349,20,2015-01-27
645,26,21,53.02,3206.0,778.512,0.781831,0.62349,21,2015-01-27
646,26,22,50.0,2769.0,766.88,0.781831,0.62349,22,2015-01-27
647,26,23,48.69,2495.0,745.044,0.781831,0.62349,23,2015-01-27
648,27,0,43.374424,2042.0,1173.496,0.974928,-0.222521,0,2015-01-28
649,27,1,41.49,1845.0,1240.091,0.974928,-0.222521,1,2015-01-28
650,27,2,40.72,1793.0,1300.892,0.974928,-0.222521,2,2015-01-28
651,27,3,38.79,1800.0,1357.638,0.974928,-0.222521,3,2015-01-28
652,27,4,36.67,1798.0,1385.766,0.974928,-0.222521,4,2015-01-28
653,27,5,40.38,1915.0,1413.559,0.974928,-0.222521,5,2015-01-28
654,27,6,49.75,2360.0,1268.175,0.974928,-0.222521,6,2015-01-28
655,27,7,59.98,2650.0,1251.722,0.974928,-0.222521,7,2015-01-28
656,27,8,62.39,2697.0,1197.029,0.974928,-0.222521,8,2015-01-28
657,27,9,60.99,3130.0,1191.516,0.974928,-0.222521,9,2015-01-28
658,27,10,54.3,3205.0,1232.389,0.974928,-0.222521,10,2015-01-28
659,27,11,52.0,2933.0,1427.47,0.974928,-0.222521,11,2015-01-28
660,27,12,49.8,2879.0,1457.002,0.974928,-0.222521,12,2015-01-28
661,27,13,49.5,3051.0,1484.68,0.974928,-0.222521,13,2015-01-28
662,27,14,50.35,2677.0,1511.568,0.974928,-0.222521,14,2015-01-28
663,27,15,52.47,2779.0,1548.995,0.974928,-0.222521,15,2015-01-28
664,27,16,53.01,2963.0,1564.226,0.974928,-0.222521,16,2015-01-28
665,27,17,62.99,3325.0,1546.324,0.974928,-0.222521,17,2015-01-28
666,27,18,64.99,3274.0,1518.672,0.974928,-0.222521,18,2015-01-28
667,27,19,61.37,3217.0,1492.754,0.974928,-0.222521,19,2015-01-28
668,27,20,59.0,3453.0,1476.144,0.974928,-0.222521,20,2015-01-28
669,27,21,59.98,3267.0,1433.706,0.974928,-0.222521,21,2015-01-28
670,27,22,50.6,2773.0,1285.635,0.974928,-0.222521,22,2015-01-28
671,27,23,47.84,2486.0,1101.574,0.974928,-0.222521,23,2015-01-28
672,28,0,43.5,2257.0,1070.408,0.433884,-0.900969,0,2015-01-29
673,28,1,41.7,2027.0,875.471,0.433884,-0.900969,1,2015-01-29
674,28,2,41.07,1894.0,733.555,0.433884,-0.900969,2,2015-01-29
675,28,3,40.27,1834.0,636.656,0.433884,-0.900969,3,2015-01-29
676,28,4,41.87,1846.0,579.279,0.433884,-0.900969,4,2015-01-29
677,28,5,42.5,1999.0,512.461,0.433884,-0.900969,5,2015-01-29
678,28,6,51.39,2389.0,481.647,0.433884,-0.900969,6,2015-01-29
679,28,7,57.03,2605.0,547.055,0.433884,-0.900969,7,2015-01-29
680,28,8,62.99,2890.0,696.17,0.433884,-0.900969,8,2015-01-29
681,28,9,62.18,2956.0,820.948,0.433884,-0.900969,9,2015-01-29
682,28,10,58.44,3020.0,1008.734,0.433884,-0.900969,10,2015-01-29
683,28,11,53.46,3012.0,1150.309,0.433884,-0.900969,11,2015-01-29
684,28,12,50.73,3468.0,1372.711,0.433884,-0.900969,12,2015-01-29
685,28,13,50.03,3344.0,1528.593,0.433884,-0.900969,13,2015-01-29
686,28,14,51.8,2743.0,1619.766,0.433884,-0.900969,14,2015-01-29
687,28,15,52.64,2792.0,1674.25,0.433884,-0.900969,15,2015-01-29
688,28,16,54.07,2912.0,1725.815,0.433884,-0.900969,16,2015-01-29
689,28,17,62.49,3251.0,1783.35,0.433884,-0.900969,17,2015-01-29
690,28,18,60.48,3309.0,1794.35,0.433884,-0.900969,18,2015-01-29
691,28,19,56.38,3220.0,1781.613,0.433884,-0.900969,19,2015-01-29
692,28,20,52.88,3475.0,1784.681,0.433884,-0.900969,20,2015-01-29
693,28,21,50.75,3251.0,1801.637,0.433884,-0.900969,21,2015-01-29
694,28,22,48.1,2823.0,1848.29,0.433884,-0.900969,22,2015-01-29
695,28,23,45.0,2544.0,1882.654,0.433884,-0.900969,23,2015-01-29
696,29,0,39.99,2227.0,2008.685,-0.433884,-0.900969,0,2015-01-30
697,29,1,37.27,2042.0,2082.927,-0.433884,-0.900969,1,2015-01-30
698,29,2,35.0,1941.0,2135.067,-0.433884,-0.900969,2,2015-01-30
699,29,3,33.44,1905.0,2177.312,-0.433884,-0.900969,3,2015-01-30
700,29,4,33.73,1922.0,2230.941,-0.433884,-0.900969,4,2015-01-30
701,29,5,35.75,2088.0,2267.344,-0.433884,-0.900969,5,2015-01-30
702,29,6,45.0,2527.0,2303.861,-0.433884,-0.900969,6,2015-01-30
703,29,7,51.76,2730.0,2348.564,-0.433884,-0.900969,7,2015-01-30
704,29,8,52.89,3020.0,2405.977,-0.433884,-0.900969,8,2015-01-30
705,29,9,50.45,3419.0,2424.094,-0.433884,-0.900969,9,2015-01-30
